,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccruedInvestmentIncomeReceivable,681000.000,771000.000,691000.000,434000.000,586000.000,825000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,5549000.000,,,,5753000.000,,,,4756000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,23000.000,21000.000,23000.000,29000.000,22000.000,28000.000,7000.000,1000.000,-26000.000,-4000.000,16000.000,27000.000
AdditionalPaidInCapital,6798000.000,6825000.000,6852000.000,6892000.000,6920000.000,6948000.000,6976000.000,7121000.000,7153000.000,7215000.000,7253000.000,7336000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,413000.000,207000.000,388000.000,622000.000,425000.000,188000.000,382000.000,581000.000,391000.000,194000.000,358000.000,544000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,10357000.000,,12890000.000,11383000.000,12206000.000,8946000.000
Assets,167172000.000,167098000.000,169217000.000,170406000.000,170547000.000,166875000.000,169367000.000,170420000.000,168875000.000,166821000.000,170120000.000,167380000.000
AvailableForSaleSecurities,5401000.000,5270000.000,4581000.000,3807000.000,8921000.000,8312000.000,7879000.000,7831000.000,6119000.000,6103000.000,5545000.000,6968000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,7830000.000,6159000.000,6109000.000,5520000.000,6927000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,2292000.000,3098000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,1055000.000,1649000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,1237000.000,1449000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,1654000.000,1376000.000,1934000.000,1863000.000,1432000.000,1424000.000,848000.000,1594000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,1652000.000,1381000.000,1927000.000,1846000.000,1383000.000,1382000.000,824000.000,1576000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,4906000.000,4856000.000,3994000.000,4251000.000,3043000.000,3039000.000,2957000.000,3251000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,4905000.000,4848000.000,3976000.000,4229000.000,3010000.000,3026000.000,2941000.000,3242000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,199000.000,198000.000,197000.000,,0.000,0.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,195000.000,196000.000,196000.000,,0.000,0.000,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,8888000.000,8270000.000,7869000.000,7830000.000,6159000.000,6109000.000,5520000.000,6927000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,850000.000,596000.000,536000.000,535000.000,533000.000,531000.000,646000.000,1075000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,849000.000,596000.000,535000.000,534000.000,533000.000,531000.000,646000.000,1077000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,8921000.000,8312000.000,7879000.000,7831000.000,6119000.000,6103000.000,5545000.000,6968000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,,3000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,,-46000.000,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,1503000.000,960000.000,934000.000,911000.000,1136000.000,1134000.000,1120000.000,621000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,21000.000,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,,47000.000,,,,
BankOwnedLifeInsurance,4165000.000,4198000.000,4232000.000,4264000.000,4296000.000,4326000.000,4357000.000,4386000.000,4415000.000,4444000.000,4472000.000,4500000.000
BuildingsAndImprovementsGross,,,,,,,6164000.000,,,,,
Capital,,,,,,,18393000.000,,,,18996000.000,
CapitalRequiredForCapitalAdequacy,,,,,,,10129000.000,,,,10489000.000,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080,,,,0.080,
CapitalRequiredToBeWellCapitalized,,,,,,,12662000.000,,,,13112000.000,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,0.100,,,,0.100,
CapitalToRiskWeightedAssets,,,,,,,0.145,,,,0.145,
CashAndCashEquivalentsAtCarryingValue,19041000.000,18057000.000,22227000.000,21535000.000,14289000.000,18119000.000,22859000.000,25681000.000,24658000.000,22347000.000,28089000.000,28015000.000
CashAndDueFromBanks,1309000.000,926000.000,941000.000,943000.000,1029000.000,856000.000,1102000.000,1234000.000,1237000.000,1431000.000,1712000.000,1586000.000
CashFDICInsuredAmount,,,,,,,250000000.000,,,,,
CertificatesOfDepositAtCarryingValue,,,,,,,-76136000.000,-76335000.000,-73327000.000,-75780000.000,-75493000.000,-72638000.000
