,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,,,,2541000.000,2982000.000,3397000.000,3014000.000,3269000.000,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,2541000.000,2982000.000,3397000.000,3014000.000,3360000.000,,,,,,,,,,,
AccountsPayableCurrent,153000.000,144000.000,278000.000,283000.000,260000.000,263000.000,434000.000,918000.000,867000.000,572000.000,895000.000,348000.000,421000.000,301000.000,289000.000,454000.000,375000.000,531000.000,218000.000,297000.000,319000.000,437000.000
AccountsReceivableNetCurrent,4376000.000,4078000.000,4604000.000,4428000.000,4854000.000,3706000.000,4510000.000,5125000.000,4715000.000,4522000.000,4889000.000,3671000.000,3192000.000,3867000.000,3654000.000,3451000.000,3038000.000,3557000.000,3840000.000,4307000.000,4085000.000,4881000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,35667000.000,35705000.000,,36889000.000,39848000.000,41224000.000,42683000.000,40716000.000,42265000.000,43799000.000,45430000.000,46125000.000,46572000.000,47711000.000,46269000.000,46136000.000,47661000.000,49228000.000,50883000.000,52180000.000,53549000.000,55160000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-68000.000,-357000.000,-349000.000,-395000.000,-424000.000,-442000.000,-441000.000,0.000,0.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,4780000.000,4805000.000,4828000.000,4860000.000,4890000.000,4902000.000,4939000.000,4959000.000,4971000.000,4990000.000,5016000.000,5043000.000,5508000.000,5544000.000,5602000.000,5660000.000,5734000.000,5793000.000,5853000.000,5895000.000,5949000.000,5999000.000
AllowanceForDoubtfulAccountsReceivableCurrent,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
Assets,68109000.000,66840000.000,74535000.000,76069000.000,73417000.000,73323000.000,72154000.000,73835000.000,72154000.000,71742000.000,69783000.000,63520000.000,67528000.000,58953000.000,56928000.000,55886000.000,54114000.000,60087000.000,59301000.000,59854000.000,60598000.000,60433000.000
AssetsCurrent,15086000.000,14828000.000,17615000.000,17247000.000,16570000.000,15956000.000,16272000.000,16839000.000,16949000.000,7706000.000,7255000.000,15131000.000,14247000.000,5853000.000,6431000.000,6588000.000,6007000.000,6366000.000,6527000.000,7255000.000,8388000.000,8765000.000
AssetsFairValueDisclosure,,,,,,,16473000.000,16162000.000,16318000.000,15924000.000,15196000.000,10765000.000,10439000.000,1307000.000,2448000.000,2834000.000,2838000.000,2769000.000,2393000.000,2675000.000,3700000.000,3232.000
