,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,83750000.000,88976000.000,79154000.000,58127000.000,58406000.000,67655000.000,76910000.000,63719000.000,64282000.000,83750000.000,93033000.000,100329000.000,121258000.000,105181000.000,125722000.000,132000000.000,168735000.000,157480000.000,170507000.000,185716000.000,207055000.000,205309000.000,219839000.000
AccountsPayableCurrent,,,18400000.000,12766000.000,15588000.000,14401000.000,18282000.000,14209000.000,12124000.000,24297000.000,21261000.000,27233000.000,32335000.000,25293000.000,26945000.000,27758000.000,37401000.000,33010000.000,36293000.000,43824000.000,46275000.000,56706000.000,54677000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,20627000.000,1055000.000,766000.000,899000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,113307000.000,98592000.000,106843000.000,114362000.000,122293000.000,133037000.000,143614000.000,163606000.000,173079000.000,183030000.000,170160000.000,177373000.000,161225000.000,167307000.000,174748000.000,182233000.000,189889000.000,198297000.000,205931000.000,214277000.000,222947000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2916000.000,-2921000.000,-2713000.000,-2926000.000,-2795000.000,-2661000.000,-2518000.000,-2925000.000,5580000.000,8044000.000,-2712000.000,-2866000.000,-3136000.000,-2646000.000,-2725000.000,-2712000.000,-3795000.000,-2861000.000,-2546000.000,-2808000.000,-3274000.000,-3202000.000,-3335000.000
AdditionalPaidInCapitalCommonStock,1358023000.000,1368444000.000,1380742000.000,1390473000.000,1409562000.000,1429573000.000,1458857000.000,1489998000.000,1524783000.000,1854596000.000,1886827000.000,1908721000.000,1942878000.000,2001312000.000,2038700000.000,2087725000.000,2114711000.000,2145296000.000,2175752000.000,2205028000.000,2231797000.000,2259486000.000,2291388000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,100000.000,,,,100000.000,,
AssetRetirementObligation,,,1862000.000,,,,2049000.000,,,,,,2420000.000,,,,,,,,,,
AssetRetirementObligationsNoncurrent,,,1900000.000,,,,2000000.000,,,,,,2400000.000,,,,,,,,,,
Assets,1504103000.000,1505827000.000,1435217000.000,1445667000.000,1370547000.000,1411763000.000,1470291000.000,1477854000.000,1512437000.000,1835478000.000,1857592000.000,1837855000.000,1921272000.000,1924774000.000,1914676000.000,1880955000.000,1855744000.000,1794887000.000,1785286000.000,1707376000.000,1726423000.000,1729827000.000,1731343000.000
AssetsCurrent,355708000.000,375136000.000,339153000.000,352408000.000,354919000.000,387522000.000,408588000.000,422085000.000,523580000.000,776771000.000,886919000.000,812906000.000,876793000.000,1003548000.000,1016962000.000,1000423000.000,754962000.000,838560000.000,929254000.000,807262000.000,790678000.000,758851000.000,795626000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,105200000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,23100000.000,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,576245000.000,594364000.000,633549000.000,591232000.000,615593000.000,515897000.000,477263000.000,418785000.000,429887000.000,405048000.000,399785000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,580124000.000,,,,,,,,,,,
