,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,278000.000,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,-1973000.000,,,,-2912000.000,,,,-1173000.000,,,,2424000.000,,,,2237000.000,,,,2017000.000,,,,1568000.000
AssetImpairmentCharges,,,,,,,,,,,,,2067000.000,,,,0.000,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,,,,,,,,,56277000.000,,,,0.000,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,8560000.000,,,,13464000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-110684000.000,,,,20199000.000,,,,32911000.000,,,,-58145000.000,,,,-9729000.000,,,,12055000.000,,,,-8737000.000
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,,,,,,,,487000.000,2475000.000,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,-11794000.000,-253693000.000,-4084000.000,11497000.000,22462000.000,30267000.000,39519000.000,-370547000.000,38270000.000,64043000.000,58326000.000,45616000.000,107798000.000,85167000.000,38878000.000,53995000.000,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,1022000.000,-308000.000,66000.000,-303000.000,-448000.000,-1029000.000,-729000.000,-8747000.000,-552000.000,-117000.000,-159000.000,0.000,0.000,0.000,0.000,0.000,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,59999000.000,-55969000.000,,-10772000.000,-254001000.000,-4018000.000,11194000.000,22014000.000,29238000.000,38790000.000,-379294000.000,37718000.000,63926000.000,58167000.000,45616000.000,107798000.000,85167000.000,38878000.000,53995000.000,42623000.000,29178000.000,48652000.000,24167000.000,61703000.000
CostOfGoodsSold,992367000.000,1269448000.000,1535609000.000,1663096000.000,1489837000.000,1661189000.000,1486985000.000,292163000.000,752254000.000,648766000.000,527217000.000,525760000.000,594959000.000,473755000.000,509794000.000,389020000.000,262506000.000,281610000.000,,,,,,,
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,193958000.000,,128990000.000,157617000.000,155129000.000,191917000.000,207806000.000
CostsAndExpenses,1178885000.000,1471833000.000,1731373000.000,1879170000.000,1687371000.000,2108203000.000,1694044000.000,496137000.000,940248000.000,830153000.000,714136000.000,998316000.000,768110000.000,660391000.000,699324000.000,600392000.000,455663000.000,478206000.000,392572000.000,366895000.000,311138000.000,346587000.000,353464000.000,386384000.000,390291000.000
DeferredIncomeTaxExpenseBenefit,-551000.000,,,,-1042000.000,,,,-1192000.000,,,,3054000.000,,,,-535000.000,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,,,,,,,,,,,,15600000.000,,
DepreciationDepletionAndAmortization,40296000.000,41640000.000,42418000.000,43932000.000,44681000.000,45576000.000,39686000.000,35078000.000,42926000.000,46662000.000,47597000.000,41736000.000,46230000.000,47936000.000,48599000.000,48943000.000,52457000.000,52765000.000,52301000.000,52687000.000,53142000.000,53651000.000,53946000.000,55997000.000,56864000.000
