,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AmortizationOfFinancingCostsAndDiscounts,,,1302000.000,,,,,,
AmortizationOfIntangibleAssets,,,,1700000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,274.000,3262275.000
AssetRetirementObligationAccretionExpense,,,164000.000,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,0.020
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,0.020
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,12000.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,,140000.000
CapitalExpendituresIncurredButNotYetPaid,,,6932000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17000.000,,,,-76000.000,,
CostOfNaturalGasPurchases,12105000.000,13482000.000,8973000.000,,,,,,
CostOfPurchasedOilAndGas,,,,7441000.000,10341000.000,,6748000.000,6154000.000,5295000.000
CostsAndExpensesRelatedParty,,,,,,,13000000.000,13000000.000,13000000.000
DepreciationAmortizationAndAccretionNet,8361000.000,9595000.000,10646000.000,10838000.000,10943000.000,13299000.000,17360000.000,17701000.000,14557000.000
DistributionMadeToMemberOrLimitedPartnerShareDistribution,,,,,,,136128.000,,
DistributionsPerLimitedPartnershipUnitOutstanding,0.460,0.480,0.500,0.500,0.510,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,441000.000,1764000.000,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,1259000.000,5040000.000,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,7027000.000,7976000.000,,,,
GainLossOnDispositionOfAssets,,,,,,,,,4392000.000
GeneralAndAdministrativeExpense,6060000.000,5566000.000,6738000.000,6936000.000,5777000.000,6439000.000,7789000.000,10380000.000,10367000.000
GeneralPartnersCapitalAccountDistributionAmount,,,,,,,129000000.000,,
GoodwillImpairmentLoss,,,,,,,,,4053000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,1600000.000,,,,
