,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,11404646.000,11428154.000,14542140.000,16313305.000,17073587.000,15926843.000,15176006.000,16818409.000,19257221.000,18963028.000,20190932.000,20860452.000
AccountsPayableCurrentAndNoncurrent,,,,294.000,1465234.000,1795342.000,1273880.000,2714568.000,5237751.000,5454863.000,9050216.000,13231374.000
AccountsPayableFairValueDisclosure,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccountsPayableOtherCurrent,,,,7914512.000,9578447.000,5393995.000,9532420.000,5274630.000,9730782.000,8114039.000,12073098.000,7803931.000
AccountsReceivableGross,,,,12847043.000,12072689.000,11697779.000,11096594.000,11710072.000,11537041.000,13666138.000,14316613.000,14407079.000
AccountsReceivableNet,,,,12718572.000,11951962.000,11580801.000,10985628.000,11592971.000,11421671.000,13529477.000,14173447.000,14263008.000
AccountsReceivableNetCurrent,13469334.000,11846954.000,12386303.000,12718572.000,11951962.000,11580801.000,10985628.000,11592971.000,11421671.000,13529477.000,14173447.000,14263008.000
AccruedLiabilitiesCurrent,2912916.000,266.000,,18969.000,38259.000,198257.000,180723.000,30222.000,0.000,,20132.000,20132.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,7467896.000,7894733.000,8305534.000,8731471.000,9123958.000,9706350.000,10374750.000,10572090.000,10572090.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7924120.000,8222939.000,8216899.000,7908705.000,5474055.000,7701783.000,7209521.000,8125754.000,8276691.000,8442200.000,8398880.000,8699597.000
AdvancesOnInventoryPurchases,3717460.000,4832775.000,4467525.000,4817268.000,5364552.000,9168650.000,3955983.000,7194855.000,10027964.000,8184247.000,7505903.000,4603876.000
AllowanceForDoubtfulAccountsReceivable,,,,-128470.000,120727.000,116978.000,110966.000,117101.000,115370.000,136661.000,143166.000,144071.000
Assets,120905721.000,127324021.000,132580423.000,144387030.000,159766228.000,163307818.000,169141584.000,172781472.000,184600653.000,188777666.000,195179065.000,197305391.000
AssetsCurrent,28425406.000,25968409.000,28786053.000,28544776.000,36711017.000,33218911.000,36384048.000,34633705.000,35114478.000,37786101.000,40657715.000,39403899.000
AssetsFairValueDisclosure,,,,3098207.000,13901281.000,5379107.000,11559222.000,4860059.000,5093408.000,2909573.000,3807064.000,264575.000
AssetsNet,,,,83799842.000,87873617.000,90392369.000,91619527.000,102184578.000,108184763.000,110018108.000,109660290.000,109413906.000
AssetsNoncurrent,92480315.000,101355612.000,103794370.000,115842254.000,123055211.000,130088907.000,132757536.000,138147767.000,149486175.000,150991565.000,154521350.000,157901492.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,1.000,,1.000,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,1677975.000,1677975.000,4598321.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,1920496.000,1931686.000,1947752.000,1941048.000,0.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,6097173.000,2874546.000,2641015.000,3033138.000,13836027.000,5367621.000,10912830.000,4534930.000,5093408.000,2523874.000,3595946.000,3442708.000
CashAndCashEquivalentsFairValueDisclosure,,,,3033138.000,13836027.000,5367621.000,10912830.000,4534930.000,5093408.000,2523874.000,3595946.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,27317867.000,31793698.000,31793698.000,31793698.000,31802382.000,31802382.000,31802382.000,57608833.000,57608833.000,57608833.000,57608833.000,57608833.000
CommonStockSharesOutstanding,27317867.000,31793698.000,31793698.000,31793698.000,31802382.000,31802382.000,31802382.000,57608833.000,57608833.000,57608833.000,57608833.000,57608833.000
CommonStockValue,27317.000,31792.000,31792.000,31793.000,31801.000,31801.000,31801.000,57609.000,57607.000,57607.000,57607.000,57607.000
ConstructionInProgressGross,24311545.000,29632974.000,30097783.000,37715326.000,43384156.000,47171274.000,49420008.000,52764430.000,30150669.000,32537632.000,35059314.000,39397068.000
ConvertibleDebt,,,,,,,,,8000000.000,,,
ConvertibleDebtCurrent,,6238562.000,6434624.000,6855840.000,8020825.000,8209162.000,8405679.000,0.000,0.000,,0.000,
ConvertibleDebtNoncurrent,6051594.000,0.000,,6855840.000,,,,,,,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,-299975.000,0.000,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,0.620,0.310,0.310,0.310,0.310,0.310,,,
DebtInstrumentFaceAmount,,,,6042966.000,8000000.000,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,0.000,,
DebtInstrumentUnamortizedDiscount,,,,-223367.000,0.000,,,,,,,
DeferredRevenueCurrent,,,,,,,,,5454519.000,7109998.000,6473618.000,6936124.000
DeferredRevenueNoncurrent,0.000,2275557.000,2247037.000,3213263.000,3813148.000,6285766.000,6662588.000,5435746.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
DepositsAssetsNoncurrent,855509.000,750474.000,442645.000,3024387.000,562790.000,680438.000,605572.000,703148.000,855597.000,186923.000,170518.000,170564.000
DueFromRelatedPartiesCurrent,421755.000,424215.000,427743.000,426271.000,343551.000,363586.000,387496.000,333257.000,292444.000,309033.000,671604.000,2347324.000
DueToEmployeesCurrent,,,,1267790.000,3241752.000,1802304.000,4405734.000,1357532.000,2675923.000,1250161.000,1779568.000,1158711.000
DueToRelatedPartiesCurrent,,,,,,,187051.000,185853.000,265812.000,261611.000,1891969.000,8386833.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,1891969.000,
EquityMethodInvestmentOwnershipPercentage,,,,0.490,,0.490,0.490,0.490,,,,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,11700000.000,,,,,,,,
EquityMethodInvestments,16142307.000,19773715.000,19867362.000,19831129.000,23213107.000,23297937.000,23511366.000,23597237.000,27673587.000,27523931.000,27543684.000,27546754.000
FinancingReceivableRecordedInvestment1To29DaysPastDue,,,,3910548.000,4264620.000,2107989.000,4711099.000,5813898.000,6516988.000,4552706.000,4947268.000,3651507.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,846637.000,1122384.000,382881.000,609519.000,131352.000,861401.000,1761402.000,912312.000,1552912.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,2395781.000,2253942.000,1710596.000,1538761.000,1114469.000,280978.000,881351.000,525314.000,2268922.000
FinancingReceivableRecordedInvestmentPastDue,,,,12847043.000,12072689.000,11697779.000,11096594.000,11710072.000,11537041.000,13666138.000,14316613.000,14407079.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,538942.000,560106.000,549527.000,589900.000,608618.000,617630.000,621289.000,634392.000,644962.000
FiniteLivedIntangibleAssetsGross,,,,1491598.000,1510093.000,1550996.000,1550527.000,1564680.000,1574251.000,1561380.000,2136233.000,2159104.000
FiniteLivedIntangibleAssetsNet,,,,952656.000,949987.000,1001469.000,960627.000,956062.000,956621.000,940091.000,1501841.000,1514142.000
ForeignCurrencyExchangeRateTranslation1,,,,6.334,6.316,6.282,6.188,6.151,6.114,6.164,6.158,6.156
Goodwill,1677975.000,1677975.000,1677975.000,1677975.000,1677975.000,4598321.000,4598321.000,4598321.000,4481507.000,4481507.000,4498540.000,4498540.000
IntangibleAssetsNetExcludingGoodwill,467229.000,460187.000,456790.000,952656.000,949987.000,1001469.000,960627.000,956062.000,956621.000,940091.000,1501841.000,1514142.000
InventoryNet,710083.000,634192.000,1785999.000,2043639.000,719342.000,1740748.000,2010685.000,2352255.000,1104548.000,5106281.000,5352349.000,5107147.000
Liabilities,47337839.000,46619940.000,51924508.000,60587188.000,71892611.000,72915449.000,77522057.000,70596894.000,76415890.000,78759558.000,85518775.000,87891487.000
LiabilitiesAndStockholdersEquity,120905721.000,127324021.000,132580423.000,144387030.000,159766228.000,163307818.000,169141584.000,172781472.000,184600653.000,188777666.000,195179065.000,197305391.000
LiabilitiesCurrent,36241628.000,44688254.000,49976756.000,49173452.000,60334846.000,61294206.000,67082834.000,60647939.000,64606927.000,67696032.000,73144025.000,76520467.000
LiabilitiesFairValueDisclosure,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesNoncurrent,11096211.000,1931686.000,1947752.000,11413736.000,11557765.000,11621243.000,10439223.000,9948955.000,11808963.000,11063526.000,12374750.000,11371020.000
LoansPayableToBank,,,,3164707.000,3024895.000,3024895.000,3024895.000,3024895.000,3024895.000,3024895.000,327395.000,3248863.000
LongTermDebt,3124121.000,0.000,,9472688.000,11557765.000,11621243.000,10439223.000,9948955.000,11808963.000,11063526.000,12374750.000,11371020.000
LongTermDebtNoncurrent,,,,9472688.000,11557765.000,11621243.000,10439223.000,9948955.000,11808963.000,11063526.000,12374750.000,11371020.000
MinorityInterest,889530.000,3417981.000,3417178.000,3417024.000,7374492.000,7373784.000,7372994.000,7372994.000,7410654.000,7409748.000,7407291.000,7407000.000
MinorityInterestOwnershipPercentageByParent,,,,,,,0.500,0.500,0.500,0.500,0.500,0.500
NotesAndLoansReceivableNetCurrent,899778.000,314233.000,0.000,65069.000,65254.000,11486.000,646392.000,325129.000,376186.000,385699.000,211118.000,264575.000
NotesPayableCurrent,,,,,,,113119.000,,,,22736.000,
NotesReceivableFairValueDisclosure,,,,65069.000,65254.000,11486.000,646392.000,325129.000,0.000,385699.000,211118.000,264575.000
OtherLongTermInvestments,,,,31576.000,,31839.000,32320.000,32513.000,32712.000,32444.000,32480.000,32489.000
OtherReceivables,,,,,,,,,,,,4288677.000
OtherReceivablesGrossCurrent,,,,2684293.000,1932817.000,1697058.000,3581663.000,4440897.000,3914236.000,4330408.000,5647069.000,
OtherReceivablesNetCurrent,2568838.000,4451846.000,5462310.000,4169824.000,3228774.000,3429589.000,5875565.000,6429813.000,4612461.000,5398159.000,6648521.000,6893744.000
PreferredStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
PreferredStockSharesAuthorized,,,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,
PrepaidExpenseCurrent,540985.000,589648.000,1033379.000,1040246.000,969229.000,1556430.000,1609469.000,1870495.000,2185796.000,2349331.000,2498827.000,2481517.000
PropertyPlantAndEquipmentGross,,,,60108677.000,61161929.000,61645002.000,62393113.000,64652527.000,95074544.000,95696231.000,96319543.000,96319543.000
PropertyPlantAndEquipmentNet,,,,52640781.000,53267196.000,53339468.000,53661642.000,55528569.000,85368194.000,85321481.000,85747453.000,84774424.000
RestrictedCashAndCashEquivalents,,,581779.000,230749.000,232326.000,0.000,0.000,0.000,0.000,,0.000,
RetainedEarningsAccumulatedDeficit,20975984.000,24702285.000,24660962.000,28112920.000,30024006.000,29390332.000,31447895.000,32487358.000,37379816.000,38502418.000,38189783.000,37642819.000
SecurityDeposit,,,,0.000,186090.000,315823.000,329366.000,247358.000,189058.000,248873.000,307749.000,270085.000
SharesIssued,,,,31793698.000,31793698.000,31802382.000,31802382.000,31802382.000,31802382.000,57608833.000,57608833.000,57608833.000
ShortTermBorrowings,17338873.000,17125709.000,19701766.000,14857563.000,21810580.000,25280183.000,26825248.000,32903079.000,29898593.000,33247356.000,32471540.000,32512995.000
StockholdersEquity,73567882.000,80704081.000,80655915.000,83799842.000,87873618.000,90392369.000,91619527.000,102184578.000,,110018108.000,109660290.000,109413904.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,73567882.000,80704081.000,80655915.000,83799842.000,87873617.000,90392369.000,91613527.000,102184578.000,108184763.000,110018108.000,109660290.000,109413904.000
TaxesPayableCurrent,,,,521274.000,1256502.000,934530.000,933606.000,926095.000,1604898.000,1173496.000,991318.000,1282186.000
ValuationAllowanceAmount,,,,0.000,0.000,0.000,,,,,,
