,2011-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1166000.000,1337000.000,2206000.000,1925000.000,3076000.000
AdvertisingExpense,,4600000.000,4700000.000,4500000.000,4900000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,1301000.000,752000.000,757000.000
AmortizationOfDebtDiscountPremium,-390000.000,-776000.000,-806000.000,-843000.000,-49000.000
AmortizationOfFinancingCosts,1244000.000,1758000.000,2156000.000,2089000.000,
AmortizationOfIntangibleAssets,,,,,3900000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1110995.000,,,
AssetImpairmentCharges,,,12733000.000,0.000,2500000.000
BusinessCombinationAcquisitionRelatedCosts,,400000.000,900000.000,300000.000,400000.000
BusinessCombinationConsiderationTransferred1,,,,,287100000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,1046000.000
CapitalExpendituresIncurredButNotYetPaid,,15425000000.000,18558000.000,22225000.000,39125000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,68855000.000,5034000.000,-3688000.000,15357000.000,733000.000
CommonStockDividendsPerShareCashPaid,0.240,0.420,1.380,1.460,1.500
ComprehensiveIncomeNetOfTax,,,42590000.000,18901000.000,46835000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,599000.000,171000.000,-220000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,43189000.000,19072000.000,46615000.000
CostOfReimbursableExpense,8604000.000,10214000.000,8707000.000,8636000.000,8829000.000
CostsAndExpenses,118198000.000,160046000.000,201853000.000,210107000.000,239902000.000
CurrentFederalTaxExpenseBenefit,,312000.000,-52000.000,101000.000,183000.000
CurrentIncomeTaxExpenseBenefit,,463000.000,96000.000,260000.000,399000.000
CurrentStateAndLocalTaxExpenseBenefit,,151000.000,148000.000,159000.000,216000.000
DeferredFederalIncomeTaxExpenseBenefit,,-296000.000,108000.000,148000.000,243000.000
DeferredIncomeTaxExpenseBenefit,-197000.000,-260000.000,165000.000,87000.000,285000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,36000.000,57000.000,-61000.000,42000.000
DefinedBenefitPlanContributionsByEmployer,,200000.000,300000.000,300000.000,300000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.030,0.030,0.030,0.030
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.150,0.150,0.150,0.150
DepreciationAndAmortization,29105000.000,48098000.000,58974000.000,68022000.000,81413000.000
DepreciationAndAmortizationDiscontinuedOperations,,1767000.000,0.000,0.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,-3526000.000,3583000.000,3038000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,-7991000.000,-4593000.000,-1127000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,5498000.000,7622000.000,8988000.000,11268000.000,12462000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,-398000.000,-4369000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,0.000,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,0.000,0.000,
DividendsCash,17722000.000,48010000.000,59149000.000,70512000.000,103543000.000
EarningsPerShareBasic,,,1.100,0.400,0.650
EarningsPerShareBasicAndDiluted,-0.150,0.040,,,
EarningsPerShareDiluted,,,1.090,0.400,0.650
EquityMethodInvestmentDividendsOrDistributions,264000.000,71000.000,97000.000,0.000,423000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,-1824000.000,-1785000.000,-1134000.000,-30000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,22829000.000,31537000.000,37915000.000,37969000.000
ForwardContractIndexedToIssuersEquityForwardRate,,,,,43.190
ForwardContractIndexedToIssuersEquityShares,,,,,6762000.000
GainLossOnDispositionOfAssets,-22000.000,-12000.000,-54000.000,-60000.000,-115000.000
GainLossOnSaleOfProperties,2388000.000,3913000.000,33231000.000,2770000.000,23956000.000
GainOnBusinessInterruptionInsuranceRecovery,,,100000.000,,
GainsLossesOnExtinguishmentOfDebt,-351000.000,0.000,-3543000.000,-403000.000,-10611000.000
GeneralAndAdministrativeExpense,11016000.000,7678000.000,10117000.000,9452000.000,11603000.000
GoodwillImpairmentLoss,,0.000,0.000,,0.000
