,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsReceivableNetCurrent,23503256.000,23766474.000,26230289.000,28149480.000,33484094.000,35865540.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-36736.000,20646.000,-99399.000,12572.000,-122501.000,-76300.000
AdditionalPaidInCapitalCommonStock,115962432.000,116544175.000,118134006.000,119619707.000,121330824.000,125951072.000
AllowanceForDoubtfulAccountsReceivableCurrent,1106978.000,1154709.000,1089000.000,1010000.000,1145000.000,773000.000
Assets,204815013.000,211340910.000,221770365.000,228738502.000,239797163.000,244899287.000
AssetsCurrent,70889237.000,75426927.000,93223408.000,101255294.000,117006716.000,129160653.000
AssetsNoncurrent,97799622.000,98085737.000,88877524.000,85988673.000,77804017.000,70850754.000
AvailableForSaleSecuritiesNoncurrent,1160250.000,0.000,0.000,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,39099574.000,39099574.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,540489.000,540489.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,1577970.000,1577970.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,771441.000,771441.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,439284.000,439284.000
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,,,,-154031.000,154031.000
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,24615757.000,24615757.000
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,19500000.000,19500000.000
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,364443.000,364443.000
CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesCurrent,3045514.000,2911027.000,3295039.000,3846831.000,4747067.000,4249410.000
CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesNoncurrent,3968791.000,4274110.000,5494753.000,5500508.000,5265356.000,7249832.000
CapitalLeasesNetInvestmentInSalesTypeLeasesAllowanceForUncollectibleMinimumLeasePayments,180279.000,245332.000,230000.000,258000.000,214000.000,302000.000
CashAndCashEquivalentsAtCarryingValue,12443248.000,15231778.000,20092200.000,24427680.000,26968072.000,27899789.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,26848801.000,26857801.000,26933301.000,26978696.000,27025441.000,27501216.000
CommonStockValue,268488.000,268578.000,269333.000,269787.000,270254.000,275012.000
DeferredRevenueCurrent,12369335.000,12266829.000,9768610.000,10486025.000,9762390.000,9968263.000
DeferredRevenueNoncurrent,,,2562195.000,2656101.000,2656403.000,2662953.000
DeferredTaxAssetsNetCurrent,3830000.000,3826000.000,2973000.000,2973000.000,2973000.000,2973000.000
DeferredTaxLiabilitiesNoncurrent,7519500.000,7519500.000,6760000.000,6760000.000,6760000.000,6760000.000
Goodwill,25112579.000,25055948.000,25393967.000,25417558.000,25375310.000,25388731.000
HeldToMaturitySecuritiesCurrent,3107440.000,3047213.000,14602408.000,17621567.000,24191472.000,23900469.000
HeldToMaturitySecuritiesNoncurrent,40689904.000,42652402.000,32581472.000,29904534.000,22257058.000,13915821.000
IntangibleAssetsNetExcludingGoodwill,26593159.000,25930787.000,25295032.000,25020741.000,24618244.000,24150718.000
InventoryFinishedGoods,,,,,7459812.000,16318191.000
InventoryNet,21218648.000,21983920.000,22771460.000,21619711.000,22524798.000,32079430.000
InventoryRawMaterialsAndSupplies,,,,,15064986.000,15761239.000
Liabilities,35256626.000,35286139.000,38459002.000,39306668.000,45771192.000,41019227.000
LiabilitiesAndStockholdersEquity,204815013.000,211340910.000,221770365.000,228738502.000,239797163.000,244899287.000
LiabilitiesCurrent,27737126.000,27766639.000,29136807.000,29890567.000,36354789.000,31596274.000
MarketableSecurities,,,,,46448530.000,37816290.000
OtherAssetsNoncurrent,274939.000,172490.000,112300.000,145332.000,288049.000,145652.000
PrepaidExpenseAndOtherAssetsCurrent,3741131.000,4660515.000,3259012.000,2617025.000,2118213.000,2193015.000
PropertyPlantAndEquipmentNet,36126154.000,37828246.000,39669433.000,41494535.000,44986430.000,44887880.000
RetainedEarningsAccumulatedDeficit,92368628.000,98225797.000,104011848.000,108534193.000,111551819.000,116734701.000
StockholdersEquity,169558387.000,176054771.000,183311363.000,189431834.000,194025971.000,203880060.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,169558387.000,176054771.000,183311363.000,189431834.000,194025971.000,203880060.000
TradingSecuritiesCurrent,,,,,4500000.000,4500000.000
TreasuryStockShares,5687631.000,5687631.000,5687631.000,5687631.000,5687631.000,5687631.000
TreasuryStockValue,39004425.000,39004425.000,39004425.000,39004425.000,39004425.000,39004425.000
UnrecognizedTaxBenefits,,,,,1700000.000,1500000.000
