,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,6419394.000,6645254.000,19955403.000,11128550.000,14587094.000,16459066.000,14522117.000,3258864.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,14522117.000,3258864.000
AccountsPayableCurrentAndNoncurrent,,,,,4391837.000,,3608204.000,305554.000
AccountsReceivableNetCurrent,318115.000,66008.000,397211.000,384037.000,240117.000,372773.000,253309.000,282688.000
AccruedIncomeTaxesCurrent,,,,,1808300.000,,2400696.000,1626442.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,22441334.000,22441334.000
AccruedProfessionalFeesCurrent,,,,,1979031.000,,2022720.000,42000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5129953.000,5252387.000,5963344.000,7664272.000,8059284.000,8935124.000,9799012.000,10662530.000
AdditionalPaidInCapital,50605966.000,50690669.000,50690668.000,50784923.000,50784922.000,50784922.000,50784923.000,50784922.000
Assets,102018005.000,96754535.000,97056120.000,77408658.000,75091312.000,74615583.000,75098774.000,73725020.000
AssetsCurrent,62499449.000,50853046.000,25816217.000,5343596.000,6301636.000,7036308.000,8732600.000,8198916.000
AssetsFairValueDisclosure,,,,234000.000,234000.000,234000.000,234000.000,234000.000
BuildingsAndImprovementsGross,9910081.000,9956996.000,28446402.000,29136075.000,30335212.000,30335212.000,30366213.000,30378873.000
CashAndCashEquivalentsAtCarryingValue,62154314.000,50763705.000,25378219.000,4910140.000,4859302.000,5759562.000,5717476.000,5455092.000
CommonStockParOrStatedValuePerShare,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200
CommonStockSharesAuthorized,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000
CommonStockSharesIssued,4037293.000,4037293.000,4037293.000,4037293.000,4037293.000,4037293.000,4037293.000,4037293.000
CommonStockSharesOutstanding,4037293.000,4037293.000,4037293.000,4037293.000,4037293.000,4037293.000,4037293.000,4037293.000
CommonStockValue,807458.000,807458.000,807459.000,807459.000,807459.000,807459.000,807459.000,807459.000
