,2011-07-31
AccountsPayableAndAccruedLiabilitiesCurrent,427081.000
AccountsPayableRelatedPartiesCurrent,150000.000
AccountsReceivableNetCurrent,14165.000
AdditionalPaidInCapitalCommonStock,7968873.000
Assets,84782.000
AssetsCurrent,50593.000
CashAndCashEquivalentsAtCarryingValue,4008.000
CashCashEquivalentsAndFederalFundsSold,4008.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,750000000.000
CommonStockSharesIssued,547769915.000
CommonStockSharesOutstanding,547769915.000
CommonStockValue,54777.000
DeferredRevenue,218200.000
LiabilitiesAndStockholdersEquity,84782.000
LiabilitiesCurrent,847217.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,51936.000
OtherAssetsNoncurrent,30045.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,5200.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PrepaidExpenseAndOtherAssetsCurrent,32420.000
PropertyPlantAndEquipmentNet,4144.000
RetainedEarningsAccumulatedDeficit,-8784062.000
StockholdersEquity,-762435.000
TreasuryStockValue,2025.000
