,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,26212000.000,38273000.000,31680000.000,36708000.000,40502000.000,56823000.000,53119000.000,48286000.000,50984000.000,43259000.000,53997000.000,52930000.000,68617000.000,64495000.000,50334000.000,42404000.000,40800000.000,55846000.000,37028000.000,35916000.000,29122000.000,21190000.000,13185000.000,11774000.000,13173000.000
AccountsReceivableNetCurrent,61891000.000,68547000.000,90985000.000,85629000.000,91182000.000,106907000.000,95316000.000,103265000.000,118805000.000,109316000.000,88132000.000,93512000.000,87752000.000,127896000.000,124695000.000,130969000.000,111613000.000,105180000.000,86456000.000,91202000.000,65991000.000,50502000.000,44506000.000,36550000.000,28044000.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,4554000.000,4659000.000,4763000.000,4862000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,11634000.000,,,9140000.000,10239000.000,,,,5805000.000,,,,9586000.000,,,,4070000.000,,,,349000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,281534000.000,,,,338635000.000,,,,324630000.000,,,,390774000.000,,,,452134000.000,,,,539561000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,321000.000,300000.000,-1000.000,-79000.000,301000.000,-176000.000,-235000.000,-258000.000,-146000.000,-581000.000,-576000.000,-795000.000,-699000.000,-570000.000,-751000.000,-902000.000,-1205000.000,-1156000.000,-4022000.000,-4076000.000,6085000.000,16602000.000,15694000.000,10245000.000,12014000.000
AdditionalPaidInCapital,415973000.000,418345000.000,420158000.000,649644000.000,649237000.000,652109000.000,702081000.000,705658000.000,705312000.000,717738000.000,720874000.000,724379000.000,723589000.000,728322000.000,731045000.000,736294000.000,736813000.000,741412000.000,744526000.000,748041000.000,746472000.000,749403000.000,751907000.000,754394000.000,755957000.000
AllowanceForDoubtfulAccountsReceivable,,,,1253000.000,,,,3028000.000,,,,3411000.000,,,,3693000.000,,,,2877000.000,,,,2120000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,2582000.000,2002000.000,2238000.000,1253000.000,1267000.000,1683000.000,2910000.000,3028000.000,2887000.000,2881000.000,3149000.000,3411000.000,3343000.000,3554000.000,2936000.000,3693000.000,3033000.000,2773000.000,2996000.000,2877000.000,2774000.000,3731000.000,2158000.000,2120000.000,5868000.000
Assets,1875030000.000,1879487000.000,1877006000.000,2136346000.000,2278052000.000,2297420000.000,2596310000.000,2631731000.000,2872125000.000,2920506000.000,3045108000.000,2834280000.000,2861785000.000,2918695000.000,2905430000.000,2922451000.000,2973793000.000,3012401000.000,2997696000.000,2984416000.000,2974182000.000,2941232000.000,2913423000.000,2878275000.000,2845894000.000
