,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,280000.000,,-26000.000,,115000.000,,,,48000.000,-1167000.000,14000.000,2217000.000,-56000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,0.000,,0.000,,,,0.000,0.000,11000.000,0.000,0.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,41000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,-581000.000,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,-581000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,135000.000,28000.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,1405000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,581000.000,,,,,,,,,,
BankOwnedLifeInsuranceIncome,184000.000,194000.000,198000.000,631000.000,172000.000,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,227000.000,134000.000,416000.000,153000.000,27000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,68474000.000,,69721000.000,,67260000.000,,84839000.000,,,,93774000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,,,,,,71751000.000
CommonStockDividendsPerShareCashPaid,0.210,0.210,0.210,0.100,0.210,0.210,0.210,0.210,0.260,0.210,0.210,0.210,0.210,0.190,,0.210
ComprehensiveIncomeNetOfTax,1121000.000,2726000.000,1673000.000,3140000.000,440000.000,3859000.000,2451000.000,3925000.000,680000.000,1935000.000,1379000.000,3451000.000,2035000.000,418000.000,-280000.000,3675000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,,61269.000,,60204.000,,55045000.000,,,,64405000.000,,,,68168000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,0.050,,,0.050,,0.015,,,,,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,0.015,,,0.011,,0.011,,,,,,,,
DividendIncomeOperating,63000.000,71000.000,66000.000,67000.000,81000.000,86000.000,73000.000,74000.000,72000.000,73000.000,74000.000,74000.000,73000.000,75000.000,80000.000,92000.000
DividendsCommonStockCash,-840000.000,-845000.000,846000.000,406000.000,853000.000,861000.000,861000.000,865000.000,1071000.000,865000.000,-6466000.000,-865000.000,-870000.000,-870000.000,6190000.000,-980000.000
EarningsPerShareBasic,0.220,0.650,0.270,0.790,0.480,0.870,0.670,0.880,0.340,0.400,0.460,0.690,0.410,0.080,0.410,0.690
EquipmentExpense,282000.000,237000.000,238000.000,226000.000,208000.000,180000.000,227000.000,178000.000,194000.000,192000.000,237000.000,185000.000,201000.000,285000.000,251000.000,260000.000
FederalDepositInsuranceCorporationPremiumExpense,181000.000,291000.000,63000.000,144000.000,117000.000,127000.000,121000.000,166000.000,132000.000,144000.000,141000.000,149000.000,148000.000,81000.000,77000.000,158000.000
FeesAndCommissionsDepositorAccounts,578000.000,450000.000,471000.000,424000.000,444000.000,391000.000,436000.000,353000.000,393000.000,415000.000,412000.000,405000.000,434000.000,575000.000,563000.000,504000.000
FeesAndCommissionsFiduciaryAndTrustActivities,52000.000,49000.000,51000.000,51000.000,51000.000,55000.000,55000.000,58000.000,57000.000,52000.000,54000.000,60000.000,56000.000,58000.000,53000.000,58000.000
FeesAndCommissionsMortgageBanking,97000.000,97000.000,166000.000,137000.000,109000.000,58000.000,66000.000,59000.000,55000.000,77000.000,51000.000,57000.000,61000.000,44000.000,65000.000,55000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,369000.000,279000.000,353000.000,432000.000,285000.000,414000.000,344000.000,406000.000,319000.000,348000.000,355000.000,428000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,-384000.000,-466000.000,-635000.000,368000.000,1960000.000,945000.000,978000.000,587000.000,472000.000,1453000.000,691000.000,957000.000
FinancingReceivableModificationsNumberOfContracts2,,,,,,,,0.000,,,,,,0.000,,0.000
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,,,,,,,,,,,,0.000,,,,
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,676.000,,,157.000,,,,,,,,,,
ForeclosedRealEstateExpense,,110000.000,69000.000,295000.000,44000.000,61000.000,28000.000,35000.000,62000.000,74000.000,176000.000,65000.000,121000.000,61000.000,110000.000,192000.000
GainLossOnSaleOfBusiness,,,,,,135000.000,675000.000,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,,,,,,,,135000.000,28000.000,,,0.000,,,
GainsLossesOnSalesOfOtherRealEstate,-474000.000,8000.000,30000.000,-65000.000,25000.000,,,15000.000,45000.000,,,-5000.000,13000.000,-8000.000,-467000.000,-50000.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,,,,615000.000,,,,,,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,,,,343000.000,,,,,,,,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLoss,,,,,,32000.000,,,,,,,,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionAggregateLoss,,,,,,343000.000,,,,,,,,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLoss,,,,,,311000.000,,,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,17167000.000,,14541000.000,18645000.000,,20241000.000,16575000.000,,17400000.000,20013000.000,22564000.000,-40084000.000,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,216000.000,,166000.000,294000.000,,201000.000,193000.000,,168000.000,418000.000,288000.000,271000.000,
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,216000.000,,166000.000,294000.000,,201000.000,193000.000,,168000.000,418000.000,288000.000,271000.000,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,,20373000.000,,,,,,,,18091000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,,,,,150000.000,,,,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,,,,,,,,150000.000,,,,,,,,180000.000
ImpairmentOfInvestments,,,,,,,,0.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1089000.000,3743000.000,1401000.000,4382000.000,2678000.000,5111000.000,3752000.000,5070000.000,1713000.000,2153000.000,2447000.000,3887000.000,2153000.000,142000.000,2658000.000,4458000.000
IncomeTaxExpenseBenefit,203000.000,1121000.000,294000.000,1159000.000,736000.000,1547000.000,1010000.000,1446000.000,303000.000,511000.000,549000.000,1055000.000,447000.000,-216000.000,634000.000,1241000.000
IncomeTaxesPaid,,820000.000,,,,,,,,,,,,,,511000.000
IncreaseDecreaseInDeposits,,48227000.000,,67308000.000,,73083000.000,,77578000.000,,,,80259000.000,,,,77505000.000
InformationTechnologyAndDataProcessing,278000.000,279000.000,278000.000,281000.000,281000.000,321000.000,310000.000,368000.000,362000.000,323000.000,206000.000,353000.000,336000.000,380000.000,386000.000,535000.000
InterestAndDividendIncomeOperating,10693000.000,10665000.000,9405000.000,9480000.000,8764000.000,9508000.000,8904000.000,9627000.000,8866000.000,9016000.000,8825000.000,9770000.000,8913000.000,9824000.000,10841000.000,11738000.000
InterestAndFeeIncomeLoansAndLeases,10011000.000,9964000.000,8781000.000,8917000.000,8169000.000,8814000.000,8252000.000,8899000.000,8150000.000,8323000.000,8109000.000,8927000.000,8135000.000,9085000.000,10119000.000,10790000.000
InterestExpense,2509000.000,1753000.000,1538000.000,1059000.000,923000.000,726000.000,696000.000,697000.000,717000.000,731000.000,694000.000,670000.000,707000.000,839000.000,806000.000,873000.000
InterestExpenseDeposits,2079000.000,1374000.000,1235000.000,839000.000,789000.000,573000.000,535000.000,535000.000,555000.000,569000.000,532000.000,498000.000,510000.000,597000.000,549000.000,600000.000
InterestExpenseOtherShortTermBorrowings,157000.000,125000.000,124000.000,81000.000,92000.000,112000.000,120000.000,121000.000,120000.000,119000.000,118000.000,125000.000,147000.000,190000.000,202000.000,216000.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,1000.000,0.000,,,,,,,,,,,,,,
InterestExpenseSubordinatedNotesAndDebentures,272000.000,254000.000,179000.000,139000.000,42000.000,41000.000,41000.000,41000.000,42000.000,43000.000,44000.000,47000.000,50000.000,52000.000,55000.000,57000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,7032000.000,7596000.000,6684000.000,8390000.000,8030000.000,8288000.000,8890000.000,9008000.000,7350000.000,8296000.000,7751000.000,8621000.000,8065000.000,7277000.000,9537000.000,10720000.000
InterestIncomeExpenseNet,8184000.000,8912000.000,7867000.000,8421000.000,7841000.000,8782000.000,8208000.000,8930000.000,8149000.000,8285000.000,8131000.000,9100000.000,8206000.000,8985000.000,10035000.000,10865000.000
InterestIncomeSecuritiesTaxExempt,144000.000,145000.000,152000.000,144000.000,145000.000,136000.000,140000.000,139000.000,134000.000,130000.000,123000.000,114000.000,112000.000,111000.000,108000.000,103000.000
InterestIncomeSecuritiesTaxable,455000.000,426000.000,369000.000,300000.000,315000.000,406000.000,429000.000,449000.000,453000.000,463000.000,484000.000,488000.000,491000.000,486000.000,496000.000,488000.000
InterestPaid,,2191000.000,,1440000.000,,768000.000,,665000.000,,,,649000.000,,,,845000.000
LaborAndRelatedExpense,4165000.000,4268000.000,4118000.000,4439000.000,4367000.000,4377000.000,4213000.000,4400000.000,4426000.000,4556000.000,4116000.000,4570000.000,4528000.000,5032000.000,4744000.000,5364000.000
MarketingExpense,,,,,,,,,,,,247000.000,248000.000,249000.000,171000.000,255000.000
MortgageLoanRelatedToPropertySales1,,37000.000,,67000.000,,40000.000,,,,,,274000.000,,,,85000.000
NetCashProvidedByUsedInFinancingActivities,,47234000.000,,62070000.000,,73635000.000,,76389000.000,,,,83581000.000,,,,78725000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,47234000.000,,62070000.000,,73635000.000,,76389000.000,,,,83581000.000,,,,78725000.000
NetCashProvidedByUsedInInvestingActivities,,17022000.000,,2892000.000,,-12080000.000,,-4288000.000,,,,4849000.000,,,,-11111000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,17022000.000,,2892000.000,,-12080000.000,,-4288000.000,,,,4849000.000,,,,-11111000.000
NetCashProvidedByUsedInOperatingActivities,,4218000.000,,4759000.000,,5705000.000,,12738000.000,,,,5344000.000,,,,4137000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,4218000.000,,4759000.000,,5705000.000,,12738000.000,,,,5344000.000,,,,4137000.000
NetIncomeLoss,886000.000,2622000.000,1107000.000,3223000.000,1942000.000,3564000.000,2742000.000,3624000.000,1410000.000,1642000.000,1898000.000,2832000.000,1706000.000,358000.000,2024000.000,3217000.000
NoninterestExpense,7001000.000,7332000.000,6957000.000,7948000.000,7317000.000,7295000.000,7244000.000,7427000.000,7554000.000,7727000.000,6911000.000,7969000.000,7773000.000,8828000.000,8329000.000,9375000.000
NoninterestIncome,1058000.000,3479000.000,1674000.000,3940000.000,1965000.000,4118000.000,2106000.000,3489000.000,1917000.000,1584000.000,1607000.000,3235000.000,1861000.000,1693000.000,1450000.000,3113000.000
NoninterestIncomeOtherOperatingIncome,254000.000,248000.000,321000.000,205000.000,265000.000,180000.000,134000.000,195000.000,212000.000,224000.000,217000.000,169000.000,211000.000,183000.000,345000.000,168000.000
NumberOfReportableSegments,,,,,,,,,,,,2.000,,,,2.000
OccupancyNet,394000.000,402000.000,397000.000,394000.000,387000.000,398000.000,390000.000,402000.000,388000.000,404000.000,405000.000,429000.000,405000.000,466000.000,546000.000,434000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,,,,,-1106000.000,444000.000,,,499000.000,91000.000,,
OtherComprehensiveIncomeLossNetOfTax,,,,-83000.000,-1502000.000,295000.000,-291000.000,301000.000,-730000.000,293000.000,-519000.000,619000.000,329000.000,60000.000,-2304000.000,458000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,,,,,,135000.000,28000.000,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,158000.000,858000.000,-126000.000,-2275000.000,446000.000,-440000.000,455000.000,-971000.000,472000.000,-786000.000,938000.000,499000.000,91000.000,-3491000.000,694000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,356000.000,104000.000,566000.000,-83000.000,-1502000.000,295000.000,-291000.000,301000.000,-730000.000,293000.000,-519000.000,619000.000,329000.000,60000.000,-2304000.000,458000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,121000.000,54000.000,292000.000,-43000.000,-773000.000,151000.000,-149000.000,154000.000,-376000.000,151000.000,-267000.000,319000.000,170000.000,31000.000,-1187000.000,236000.000
OtherInterestAndDividendIncome,20000.000,59000.000,37000.000,52000.000,54000.000,66000.000,10000.000,66000.000,57000.000,27000.000,35000.000,167000.000,102000.000,67000.000,38000.000,265000.000
OtherNoninterestExpense,1701000.000,1745000.000,1794000.000,2169000.000,1913000.000,1831000.000,1955000.000,1878000.000,1990000.000,2034000.000,-1728000.000,1115000.000,1009000.000,1148000.000,1127000.000,1297000.000
PaymentsForProceedsFromLoansAndLeases,,-23928000.000,,-6560000.000,,8337000.000,,-94000.000,,,,304000.000,,,,4951000.000
PaymentsOfDividends,,,,406000.000,,861000.000,,865000.000,,,,865000.000,,,,980000.000
PaymentsToAcquireAvailableForSaleSecurities,,12376000.000,,13089000.000,,8040000.000,,8019000.000,,,,,,,,10010000.000
PaymentsToAcquireHeldToMaturitySecurities,,835000.000,,353000.000,,165000.000,,285000.000,,,,80000.000,,,,389000.000
PaymentsToAcquireLifeInsurancePolicies,,1274000.000,,149000.000,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,124000.000,,87000.000,,652000.000,,317000.000,,,,221000.000,,,,959000.000
ProceedsFromFederalHomeLoanBankBorrowings,,,,353000.000,,1653000.000,,,,,,4527000.000,,,,2785000.000
ProceedsFromLifeInsurancePolicies,,,,1249000.000,,,,,,,,,,,,224000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,6775000.000,,7989000.000,,3497000.000,,3619000.000,,,,4538000.000,,,,3935000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,887000.000,,351000.000,,355000.000,,360000.000,,,,466000.000,,,,214000.000
ProceedsFromOtherEquity,,55000.000,,,,,,,,,,,,,,
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,,,,,,,,,,,,245000.000,,,,
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,,0.000,,,,,,,,,,,,,,
ProceedsFromRecoveriesOfLoanPreviouslyChargedOff,,,,275000.000,,,,,,,,,,,,
ProceedsFromRepaymentsOfOtherLongTermDebt,,,,,,,,,,,,,,,,-112000.000
ProceedsFromRepaymentsOfShortTermDebt,,0.000,,,,,,,,,,-11000.000,,,,-11000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,,8792000.000,,,,,0.000,,0.000
ProceedsFromSaleOfFederalHomeLoanBankStock,,,,,,1200000.000,,,,,,,,,,
ProceedsFromSaleOfOtherRealEstate,,41000.000,,421000.000,,62000.000,,260000.000,,,,205000.000,,,,580000.000
ProfessionalFees,,,,,,,,,,,,337000.000,341000.000,342000.000,342000.000,453000.000
ProvisionForLoanAndLeaseLosses,1152000.000,1316000.000,1183000.000,31000.000,-189000.000,494000.000,-682000.000,-78000.000,799000.000,-11000.000,380000.000,479000.000,141000.000,1708000.000,498000.000,145000.000
ProvisionForLoanLeaseAndOtherLosses,,,,,-189000.000,494000.000,-682000.000,-78000.000,799000.000,-11000.000,380000.000,479000.000,141000.000,1708000.000,498000.000,145000.000
ProvisionForLoanLossesExpensed,,,,,,173000.000,,,,,,,,,,
RepaymentsOfFederalHomeLoanBankBorrowings,,203000.000,,185000.000,,240000.000,,324000.000,,,,329000.000,,,,462000.000
RepaymentsOfSubordinatedDebt,,,,5000000.000,,,,,,,,,,,,
SECScheduleIIIRealEstateWritedownOrReserveAmount,,,,,,,0.000,0.000,0.000,0.000,,0.000,,0.000,,0.000
StockIssuedDuringPeriodSharesAcquisitions,,,,,,,,,,,,,,523518.000,,
StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,,,,,,,,,,,,24572.000,,,,
StockIssuedDuringPeriodValueAcquisitions,,,,,,,,,,,,,,11444000.000,,
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,55000.000,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,,,,,,,,,,,,575000.000,,,,
TransferOfOtherRealEstate,,207000.000,,190000.000,,142000.000,,221000.000,,,,30000.000,,,,635000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,,,,,0.000
WeightedAverageNumberOfSharesOutstandingBasic,,,4029439.000,4062204.000,4062204.000,4098753.000,4098753.000,4117675.000,4117675.000,4117675.000,-8235350.000,4127666.000,,4466601.000,,4672316.000
