,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,452800000.000,540400000.000
AccountsPayableCurrent,,,,,,,,,,,280100000.000,353300000.000
AccountsPayableUnderwritersPromotersAndEmployeesOtherThanSalariesAndWagesCurrent,511891.000,501478.000,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,48330.000,93700.000,139554.000,43832.000,34118.000,51206.000,68294.000,45000.000,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,2500000.000,2300000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,36900000.000,37600000.000
AccruedLiabilitiesCurrent,26900.000,574944.000,856821.000,980371.000,376570.000,390069.000,386811.000,1619413.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,13600000.000,24400000.000,36300000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-17200000.000,-11200000.000
AdditionalPaidInCapital,5106586.000,5716270.000,6035607.000,6162226.000,6197485.000,6226535.000,6368214.000,7870509.000,,,760300000.000,761600000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,1200000.000,1400000.000
Assets,501789464.000,501762778.000,501269689.000,501170902.000,500825204.000,500830521.000,500706451.000,501082552.000,,,2030400000.000,2207900000.000
AssetsCurrent,1539464.000,1485948.000,954043.000,772161.000,381934.000,317421.000,58654.000,58857.000,,,812900000.000,995900000.000
AssetsNoncurrent,,,,,,,,,,,1217500000.000,1212000000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,200000.000,200000.000
BelowMarketLeaseGross,,,,,,,,,,,700000.000,700000.000
BelowMarketLeaseNet,,,,,,,,,,,500000.000,500000.000
CapitalLeasedAssetsGross,,,,,,,,,25100000.000,25200000.000,39000000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,42300000.000,75700000.000,74000000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,6000000.000,7100000.000,6900000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,5500000.000,6900000.000,7000000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,5500000.000,7000000.000,7000000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,5700000.000,7200000.000,7200000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,5700000.000,7100000.000,7200000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,13900000.000,40400000.000,38700000.000
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,,,,,,,12600000.000,19100000.000,18600000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,4900000.000,18900000.000,18600000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,24800000.000,37700000.000,36800000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,1100000.000,1800000.000,2400000.000
CashAndCashEquivalentsAtCarryingValue,1327234.000,1303519.000,801415.000,614334.000,263591.000,229666.000,10000.000,187.000,,,33300000.000,95300000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,11.500,11.500,11.500,11.500
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,25012500.000,25012500.000,25012500.000,25012500.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,36212500.000,36212500.000,36212500.000,36212500.000,36212500.000,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,50025000.000,50025000.000,50025000.000,50025000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,14741931.000,14802900.000,14834834.000,14847496.000,14851022.000,14853927.000,14868095.000,15018326.000,89222418.000,89286936.000,89286936.000,89276183.000
CommonStockSharesOutstanding,14741931.000,14802900.000,14834834.000,14847496.000,14851022.000,14853927.000,14868095.000,15018326.000,89222418.000,89286936.000,89286936.000,89276183.000
CommonStockValue,1474.000,1480.000,1483.000,1484.000,1485.000,1485.000,1486.000,1501.000,,,,
CommonStockValueOutstanding,,,,,,,,,,,0.000,0.000
ConvertibleNotesPayableCurrent,,,,,303082.000,306863.000,310644.000,744714.000,,,,
DebtCurrent,,,,,,,,,,,48100000.000,47100000.000
DebtInstrumentCarryingAmount,,,,,,,,,811300000.000,,812700000.000,901300000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,3300000.000,,3000000.000,2900000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,600000.000,500000.000,,
DeferredFinanceCostsNet,,,,,,,,,18400000.000,,17300000.000,18000000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,6100000.000,5800000.000
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,1600000.000
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,16400000.000
DeferredTaxAssetsNet,,,,,,,0.000,0.000,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,1000000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,65052.000,319041.000,343183.000,355525.000,365693.000,415233.000,452396.000,,,,
DeferredTaxAssetsValuationAllowance,,65052.000,319041.000,343183.000,355525.000,365693.000,415233.000,452396.000,,,3200000.000,3200000.000
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,18100000.000,
DueToRelatedPartiesCurrent,,,,,,,,235000.000,,,,5100000.000
DueToRelatedPartiesNoncurrent,,,,,,,,,,,129000000.000,135900000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,118400000.000,129000000.000,141000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,12400000.000,18200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,21500000.000,22300000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,16400000.000,16800000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,19900000.000,20400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,21500000.000,22100000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,21500000.000,22200000.000,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,228800000.000,229400000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,216400000.000,211200000.000
Goodwill,,,,,,,,,,665700000.000,658000000.000,661000000.000
HeldToMaturitySecurities,,500275436.000,,,,,499848764.000,312597363.000,,,,
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,,9803.000,,,,,,,,,,
HeldToMaturitySecuritiesFairValue,,500285239.000,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,296600000.000,331800000.000
InventoryNet,,,,,,,,,,,301100000.000,336400000.000
InventoryRawMaterialsAndSuppliesNetOfReserves,,,,,,,,,,,4500000.000,4600000.000
Liabilities,18896271.000,19479272.000,19305525.000,19333353.000,19022920.000,19057288.000,19074899.000,20953309.000,,,1305200000.000,1476500000.000
LiabilitiesAndStockholdersEquity,501789464.000,501762778.000,501269689.000,501170902.000,500825204.000,500830521.000,500706451.000,501082552.000,,,2030400000.000,2207900000.000
LiabilitiesCurrent,587121.000,1170122.000,996375.000,1024203.000,713770.000,748138.000,765749.000,2644159.000,,,367600000.000,445400000.000
LiabilitiesNoncurrent,,,,,,,,,,,937600000.000,1031100000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,18309150.000,18309150.000,,,,,,
LongTermDebt,,,,,,,,,,834300000.000,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,780600000.000,,783300000.000,871300000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,9000000.000,,9100000.000,9100000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,632100000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,47700000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,127000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,9200000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,9100000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,9200000.000,,
MembersEquity,,,,,,,,,,,725200000.000,731400000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,55900000.000,54200000.000,52000000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,15400000.000,14900000.000,14900000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,5000000.000,5300000.000,5100000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,5500000.000,5800000.000,6100000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,10300000.000,9500000.000,8200000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,12900000.000,12700000.000,12400000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,6800000.000,6000000.000,5300000.000
OperatingLossCarryforwards,,186000.000,912000.000,981000.000,1016000.000,1045000.000,1186000.000,1292500.000,,,,
OtherAssetsCurrent,,,,,,,,,,,25700000.000,23800000.000
OtherAssetsMiscellaneousNoncurrent,,,,,,,,,,,4000000.000,5100000.000
OtherAssetsNoncurrent,,,,,,,,,,,10100000.000,10900000.000
OtherLiabilitiesNoncurrent,18309150.000,18309150.000,18309150.000,18309150.000,18309150.000,18309150.000,18309150.000,18309150.000,,,7200000.000,7500000.000
OtherNotesPayableCurrent,,,,,,,,235032.000,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,0.000,0.000,,,,
PreferredStockValueOutstanding,,,,,,,,,,,0.000,0.000
PrepaidExpenseCurrent,212230.000,182429.000,152628.000,157827.000,118343.000,87755.000,48654.000,58670.000,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,336200000.000,356400000.000,363600000.000
PropertyPlantAndEquipmentNet,,,,,,,,,,322600000.000,332000000.000,327300000.000
ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount,,,,,,,,,,,,0.200
RestrictedCashAndCashEquivalents,,1394.000,164253.000,164268.000,344133.000,316236.000,799033.000,188426332.000,,,,
RestrictedCashAndCashEquivalentsNoncurrent,500250000.000,,,,,,,,,,,
RestrictedCashAndInvestmentsNoncurrent,,500276830.000,500315646.000,500398741.000,500443270.000,500513100.000,500647797.000,501023695.000,,,,
RetainedEarningsAccumulatedDeficit,-108057.000,-717744.000,-1037086.000,-1163701.000,-1198966.000,-1228017.000,-1369698.000,-2872007.000,,,-17900000.000,-19000000.000
SharesOutstanding,62531250.000,62531250.000,62531250.000,62531250.000,62531250.000,62531250.000,62531250.000,62531250.000,,,,
ShortTermBankLoansAndNotesPayable,,,,,,,,,,,39000000.000,38000000.000
StockholdersEquity,5000003.000,5000006.000,5000004.000,5000009.000,5000004.000,5000003.000,5000002.000,5000003.000,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,482893193.000,482283506.000,481964164.000,481837549.000,481802284.000,481773233.000,481631552.000,480129243.000,,,725200000.000,731400000.000
TemporaryEquityCarryingAmountAttributableToParent,477893190.000,477283500.000,476964160.000,476837540.000,476802280.000,476773230.000,476631550.000,475129240.000,,,,
TemporaryEquityRedemptionPricePerShare,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,,,,
TemporaryEquitySharesOutstanding,47789319.000,47728350.000,47696416.000,47683754.000,47680228.000,47677323.000,47663155.000,47512924.000,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,600000.000,600000.000
