,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,15992000.000,12949000.000,14385000.000
AccountsPayableRelatedPartiesCurrent,0.000,0.000,
AccountsReceivableNetCurrent,27848000.000,33939000.000,30014000.000
AccruedLiabilitiesCurrent,15107000.000,11064000.000,13570000.000
AccumulatedAmortizationDeferredFinanceCosts,3189000.000,5039000.000,5564000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,145859000.000,137256000.000,144580000.000
AllowanceForDoubtfulAccountsReceivableCurrent,407000.000,403000.000,493000.000
AssetRetirementObligationsNoncurrent,3060000.000,3133000.000,3196000.000
Assets,408561000.000,376100000.000,367379000.000
AssetsCurrent,56352000.000,54946000.000,55863000.000
CashAndCashEquivalentsAtCarryingValue,2876000.000,434000.000,1134000.000
ConstructionInProgressGross,5029000.000,,
DeferredFinanceCostsNoncurrentNet,6805000.000,5709000.000,5184000.000
DeferredRevenueCurrent,5332000.000,,3875000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,10604000.000,11415000.000,12399000.000
GeneralPartnersContributedCapital,300000.000,300000.000,
IntangibleAssetsNetExcludingGoodwill,26290000.000,18342000.000,17762000.000
InventoryRawMaterialsAndSupplies,19425000.000,17418000.000,18954000.000
Liabilities,276857000.000,,
LiabilitiesAndStockholdersEquity,408561000.000,376100000.000,367379000.000
LiabilitiesCurrent,37559000.000,27867000.000,31830000.000
LongTermDebtNoncurrent,220025000.000,215026000.000,199025000.000
OtherAssets,37852000.000,,
OtherDeferredCostsNet,4757000.000,9053000.000,8666000.000
OtherLiabilitiesCurrent,1128000.000,,
OtherLiabilitiesNoncurrent,16213000.000,7823000.000,4737000.000
PartnersCapital,131704000.000,115469000.000,121866000.000
PrepaidExpenseAndOtherAssetsCurrent,6203000.000,3155000.000,5761000.000
PropertyPlantAndEquipmentGross,455187000.000,425306000.000,424484000.000
PropertyPlantAndEquipmentNet,314357000.000,288050000.000,279904000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,131704000.000,,
