,2011-09-30
BenefitsLossesAndExpenses,79000000.000
DeferredPolicyAcquisitionCostsAdditions,-8000000.000
GainLossOnInvestments,-2000000.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,-2000000.000
ImpairmentOfInvestments,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1000000.000
IncomeTaxExpenseBenefit,-5000000.000
InsuranceCommissions,9000000.000
InsuranceCommissionsAndFees,31000000.000
InterestCreditedToPolicyholdersAccountBalances,15000000.000
InterestExpense,0.000
LaborAndRelatedExpense,7000000.000
NetInvestmentIncome,28000000.000
OperatingLeasesRentExpenseNet,1000000.000
OtherCostAndExpenseOperating,8000000.000
OtherIncome,2000000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxIncludingPortionAttributableToNoncontrollingInterest,0.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,0.000
PolicyholderBenefitsAndClaimsIncurredNet,34000000.000
PremiumsEarnedNet,13000000.000
ProfitLoss,4000000.000
Revenues,78000000.000
SalesRevenueNet,48000000.000
