,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,238000.000,160000.000,,111000.000,395000.000,90000.000,273000.000,98000.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,300000.000,-2250000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,555000.000,109000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,-1252000.000,75000.000,308000.000,475000.000,347000.000,86000.000,172000.000,90000.000,126000.000,45000.000
AmortizationOfIntangibleAssets,57226.000,56595.000,9000.000,8000.000,10000.000,11000.000,10000.000,9000.000,10000.000,10000.000,9000.000,10000.000
AssetManagementFees,50024.000,45459.000,43000.000,42000.000,,,,,,,,
AssetManagementFees1,,,,,37000.000,36000.000,,32000.000,27000.000,25000.000,23000.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,71000.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,1190000.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,1119000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-75608.000,,0.000,,,0.000,,,2000.000,0.000,,-1000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,961000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,1190000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-19752680.000,,-5526000.000,,,,-31451000.000,,,,6715000.000
ComprehensiveIncomeNetOfTax,,10711.000,311000.000,2572000.000,-506000.000,-290000.000,-559000.000,1375000.000,376000.000,2256000.000,541000.000,315000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,5000.000,5000.000,,12000.000
DeferredIncomeTaxExpenseBenefit,,,,-42000.000,,,,0.000,,,,
DepreciationAndAmortization,,,,,,,,,,,,122000.000
EarningsPerShareBasicAndDiluted,-0.940,0.100,0.260,5.440,0.470,0.520,-4.860,0.000,0.000,0.090,0.020,0.000
EquipmentExpense,85310.000,93370.000,77000.000,80000.000,87000.000,88000.000,89000.000,92000.000,92000.000,82000.000,84000.000,86000.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,0.000,,,,0.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInTradingRevenue,,,,0.000,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,0.000,,,,0.000,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,73000.000,,,,37.000,,,,1000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,148000.000,,,,72.000,,,,79000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,0.000,,,,0.000,,,,0.000
FederalDepositInsuranceCorporationPremiumExpense,259442.000,250924.000,257000.000,256000.000,253000.000,263000.000,254000.000,84000.000,167000.000,173000.000,104000.000,106000.000
FeesAndCommissions,676418.000,692843.000,691000.000,655000.000,556000.000,687000.000,687000.000,592000.000,548000.000,599000.000,541000.000,538000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,154000.000,636000.000,,106000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,,106000.000
ForeclosedRealEstateExpense,,,,,,,,,,,,56000.000
GainsLossesOnSalesOfOtherRealEstate,-235749.000,-5548.000,23000.000,-44000.000,90000.000,29000.000,16000.000,-1000.000,1000.000,66000.000,57000.000,10000.000
GeneralInsuranceExpense,135855.000,146510.000,150000.000,131000.000,130000.000,131000.000,126000.000,126000.000,94000.000,80000.000,38000.000,39000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,26558000.000,22439000.000,,,,,,,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,142000.000,204000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-478831.000,45922.000,99000.000,2448000.000,361000.000,237000.000,32000.000,54000.000,106000.000,2538000.000,372000.000,145000.000
IncomeTaxExpenseBenefit,-51150.000,0.000,-19000.000,-42000.000,146000.000,0.000,0.000,5000.000,0.000,0.000,15000.000,12000.000
IncomeTaxesPaid,,,,,,,,,,,,15000.000
IncreaseDecreaseInDeposits,,-6182517.000,,-4428000.000,,,,1287000.000,,,,2272000.000
IncreaseDecreaseInLoansHeldForSale,,-3261841.000,,-8677000.000,,,,-3094000.000,,,,2186000.000
IncreaseDecreaseInOperatingAssets,,-265623.000,,-390000.000,,,,-72000.000,,,,-51000.000
IncreaseDecreaseInOperatingLiabilities,,-33189.000,,353000.000,,,,-596000.000,,,,175000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,,,,,,,17510.000
