,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1822000000.000,1784000000.000,1736000000.000,1462000000.000,1104000000.000,1015000000.000,948000000.000,934000000.000,790000000.000,666000000.000,845000000.000,803000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6785000000.000,6801000000.000,6895000000.000,6976000000.000,7141000000.000,7168000000.000,7235000000.000,7437000000.000,7369000000.000,7426000000.000,7362000000.000,7424000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-223000000.000,-430000000.000,-881000000.000,-1204000000.000,-1090000000.000,-1447000000.000,-1641000000.000,-1498000000.000,-1507000000.000,-1549000000.000,-1610000000.000,-1567000000.000
AdditionalPaidInCapitalCommonStock,5374000000.000,5390000000.000,5411000000.000,5423000000.000,5441000000.000,5480000000.000,5502000000.000,6144000000.000,6250000000.000,6273000000.000,,6599000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,111000000.000,100000000.000,108000000.000,111000000.000,121000000.000,121000000.000,113000000.000,108000000.000,95000000.000,134000000.000,129000000.000,117000000.000
AssetReportingCurrencyDenominatedValue,,,,,,,-43000000.000,,,,,
Assets,21813000000.000,20727000000.000,18889000000.000,18223000000.000,17634000000.000,16799000000.000,14787000000.000,14516000000.000,14112000000.000,12635000000.000,12664000000.000,12162000000.000
AssetsCurrent,9718000000.000,8927000000.000,7944000000.000,7592000000.000,7064000000.000,6515000000.000,5564000000.000,5366000000.000,5049000000.000,4598000000.000,4910000000.000,5106000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,1034000000.000,240000000.000,0.000,,,,,,,,,860000000.000
BillingsInExcessOfCost,,,,,,,,,39000000.000,46000000.000,45000000.000,60000000.000
BillingsInExcessOfCostCurrent,0.000,0.000,1000000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,571000000.000,582000000.000,474000000.000,512000000.000,611000000.000,519000000.000,467000000.000,464000000.000,452000000.000,440000000.000,1037000000.000,546000000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,6.430,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,,84500000.000,
ClassOfWarrantOrRightUnissued,,,,,,,,,,,1.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1356000000.000,1356000000.000,1356000000.000,1356000000.000,1356000000.000,1356000000.000,1356000000.000,1356000000.000,1356000000.000,1356000000.000,1356000000.000,1356000000.000
