,2012-03-31
AdjustmentForAmortization,5103.000
AmortizationOfAcquisitionCosts,5103.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-350937.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-439401.000
IncomeLossFromEquityMethodInvestments,-118224.000
IncreaseDecreaseDueFromAffiliates,0.000
IncreaseDecreaseInAccruedLiabilities,-2184.000
IncreaseDecreaseInDueToAffiliates,85553.000
IncreaseDecreaseInOtherOperatingAssets,8.000
InterestIncomeOperating,3941.000
NetCashProvidedByUsedInOperatingActivities,-350937.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-350937.000
NetIncomeLoss,-557625.000
NetIncomeLossAllocatedToGeneralPartners,-5576.000
NetIncomeLossAllocatedToLimitedPartners,-552049.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-8.010
Revenues,3941.000
SalesRevenueNet,3941.000
SellingGeneralAndAdministrativeExpense,108237.000
