,2016-03-31,2016-06-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,143098000.000,143459000.000
AccountsPayableCurrent,0.000,0.000,,
AccountsReceivableNet,,,173585000.000,167720000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,456000.000,
AccruedIncomeTaxes,,,32000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,26758000.000,27697000.000
AdditionalPaidInCapital,27567.000,44000.000,690418000.000,691536000.000
AllowanceForDoubtfulAccountsReceivable,,,28082000.000,27884000.000
Assets,12632.000,8000.000,8713571000.000,8960059000.000
AssetsCurrent,12632.000,8000.000,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,99863000.000,104954000.000
BusinessCombinationContingentConsiderationAsset,,,510186000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,108457000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,29787000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,6396000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,6396000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,6840000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,27584000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,31454000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,11682000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,96775000.000,
CapitalLeasesFutureMinimumPaymentsReceivable,,,420131000.000,338156000.000
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,82016000.000,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,70159000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,45189000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,79106000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,69137000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,74524000.000,
CapitalLeasesNetInvestmentInDirectFinancingAndSalesTypeLeases,,,346810000.000,335253000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesAllowanceForUncollectibleMinimumLeasePayments,,,527000.000,527000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,72794000.000,68064000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesExecutoryCosts,,,0.000,
CapitalLeasesNetInvestmentInDirectFinancingLeasesInitialDirectCosts,,,0.000,
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,,,65793000.000,65688000.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,113198000.000,135442000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,,
CommonStockSharesAuthorized,100.000,100.000,,
CommonStockSharesIssued,100.000,100.000,74376025.000,
CommonStockValue,1.000,0.000,744000.000,
DebtAndCapitalLeaseObligations,,,6415664000.000,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,900000.000,
DeferredFinanceCostsNet,,,19999000.000,26005000.000
DeferredIncomeTaxLiabilities,,,602129000.000,
DeferredTaxAssetsDeferredIncome,,,35000.000,
DeferredTaxAssetsDerivativeInstruments,,,5514000.000,
DeferredTaxAssetsGross,,,285099000.000,
DeferredTaxAssetsNet,,,284813000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,273055000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,2233000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,4250000.000,
DeferredTaxAssetsValuationAllowance,,,286000.000,
DeferredTaxLiabilities,,,317316000.000,317841000.000
DeferredTaxLiabilitiesDerivatives,,,287000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,2639000.000,
DeferredTaxLiabilitiesOther,,,9607000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,516472000.000,
DeferredTaxLiabilitiesTaxDeferredIncome,,,71359000.000,
DerivativeAssets,,,5743000.000,
DerivativeLiabilities,,,9404000.000,6206000.000
FiniteLivedIntangibleAssetAcquiredInPlaceLeases,,,246598000.000,222532000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,56159000.000,80225000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,90031000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,,,17215000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,,,16652000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,22632000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,37184000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,62884000.000,
Goodwill,,,236665000.000,236665000.000
IncomeTaxExaminationInterestAccrued,,,680000.000,
IncomeTaxExaminationPenaltiesAccrued,,,625000.000,
InsuranceSettlementsReceivable,,,17170000.000,32310000.000
Liabilities,0.000,0.000,6906834000.000,7146836000.000
LiabilitiesAndStockholdersEquity,12632.000,8000.000,8713571000.000,8960059000.000
LiabilitiesCurrent,0.000,0.000,,
LongTermDebt,,,6318889000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,1350775000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,584459000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,1545649000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,835035000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,1052050000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,950921000.000,
LongtermDebtPercentageBearingFixedInterestAmount,,,3265300000.000,3259600000.000
LongtermDebtPercentageBearingVariableInterestAmount,,,3150400000.000,3283900000.000
NoncontrollingInterestInVariableInterestEntity,,,143504000.000,140298000.000
OperatingLeasesFutureMinimumPaymentsDue,,,7212000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,2623000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,52000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,206000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,999000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,3332000.000,
OperatingLeasesFutureMinimumPaymentsReceivable,,,2169952000.000,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,645526000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,176970000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,274852000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,378722000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,498325000.000,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,195557000.000,
OtherAssets,,,53126000.000,53750000.000
PercentageOfDebtHedgedByInterestRateDerivatives,,,0.758,
PrepaidExpenseCurrent,12632.000,8000.000,,
PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,,,1787505000.000,1887657000.000
PropertySubjectToOrAvailableForOperatingLeaseNet,,,7370519000.000,7605903000.000
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,1.000,0.000,,
RestrictedCashAndCashEquivalents,,,50294000.000,57628000.000
RetainedEarningsAccumulatedDeficit,-14935.000,-36000.000,945313000.000,952947000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,635192.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,13.310,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,0.000,
StockholdersEquity,12632.000,8000.000,1663233000.000,1672925000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12632.000,8000.000,1806737000.000,1813223000.000
TaxesPayableCurrent,,,9114000.000,
TaxesPayableCurrentAndNoncurrent,,,9570000.000,
UnrecognizedTaxBenefits,,,7777000.000,
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,,261000000.000,246000000.000
