,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,44000.000,,,,-56000.000,,,,-47000.000,,,,-34000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,78000.000,,,,93000.000,,,,55000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,20000.000,15000.000,17000.000,16000.000,19000.000,48000.000,13000.000,90000.000,18000.000,11000.000,25000.000,9000.000,6000.000,7000.000,16000.000
AllowanceForLoanAndLeaseLossesWriteOffs,531000.000,238000.000,176000.000,253000.000,180000.000,583000.000,69000.000,31000.000,136000.000,24000.000,147000.000,75000.000,,,24000.000
AmortizationOfIntangibleAssets,,,26000.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,845000.000,,,,,,,,463560.000,,,,161529.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,,,-197000.000,,394000.000,-484000.000,851000.000,-101000.000,535000.000,404000.000,-58000.000,-476000.000,196000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,0.000,0.000,125000.000,134000.000,235000.000,104000.000,456000.000,0.000,25000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,-129000.000,,134000.000,-164000.000,246000.000,-79000.000,102000.000,102000.000,-174000.000,-163000.000,58000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,235000.000,,,,
BankOwnedLifeInsuranceIncome,,,17000.000,25000.000,26000.000,25000.000,21000.000,21000.000,22000.000,20000.000,20000.000,19000.000,19000.000,20000.000,18000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,527000.000,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,4220000.000,,,,,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,413000.000,324000.000,0.000,0.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-795000.000,,,,13089000.000,,,,22777000.000,,,,39845000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,24000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,,,13000.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,5218000.000,,668000.000,155000.000,1065000.000,466000.000,719000.000,752000.000,134000.000,417000.000,892000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,205000.000,,,,,,,,
DepreciationAmortizationAndAccretionNet,,,,,,,,,,,45000.000,,,,97000.000
DepreciationAndAmortization,,,,,,,102000.000,,,,84000.000,,,,69000.000
DepreciationDepletionAndAmortization,,,112000.000,,,,,,,,,,,,
DividendsPreferredStock,120000.000,119000.000,120000.000,120000.000,165000.000,165000.000,166000.000,,,,177000.000,,,,77000.000
EarningsPerShareBasic,-0.010,-0.010,0.070,0.070,0.800,0.040,0.040,0.040,0.060,0.060,0.050,0.070,0.060,0.110,0.110
EarningsPerShareDiluted,-0.010,-0.010,0.070,0.070,0.800,0.040,0.040,0.040,0.060,0.060,0.050,0.070,0.060,0.110,0.110
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,0.000,,,,0.000,,,,0.000,,,,0.000
FederalDepositInsuranceCorporationPremiumExpense,92000.000,94000.000,76000.000,80000.000,80000.000,83000.000,89000.000,87000.000,86000.000,90000.000,57000.000,75000.000,97000.000,169000.000,146000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,77000.000,,157000.000,,,35000.000,,120000.000,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,77000.000,,,,,35000.000,,120000.000,,,,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,170000.000,,,,,,,,,,,
ForeclosedRealEstateExpense,44000.000,118000.000,42000.000,45000.000,13000.000,66000.000,59000.000,88000.000,91000.000,124000.000,85000.000,107000.000,156000.000,75000.000,32000.000
GainLossOnDispositionOfAssets,,,,,,,,,,,-28000.000,,,,-1000.000
GainLossOnSaleOfProperties,,,18000.000,,,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,,0.000,0.000,0.000,,,,125000.000,,235000.000,104000.000,456000.000,0.000,25000.000
GainsLossesOnSalesOfOtherRealEstate,,,,,,,-3000.000,,,,,,,,47000.000
ImpairedFinancingReceivableAverageRecordedInvestment,8394000.000,5408000.000,3796000.000,3924000.000,3649000.000,-7432000.000,6351000.000,5686000.000,5515000.000,-11848000.000,4984000.000,3837000.000,4081000.000,-8896000.000,1350000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,29000.000,2000.000,5000.000,9000.000,,,27000.000,18000.000,19000.000,23000.000,28000.000,43000.000,32000.000,31000.000,6000.000
ImpairmentOfRealEstate,,,,,,,,,,,,,,,11000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,610000.000,604000.000,608000.000,601000.000,622000.000,715000.000,828000.000,882000.000,772000.000,812000.000,694000.000,1150000.000,1145000.000
IncomeTaxExpenseBenefit,,,9000.000,7000.000,-4714000.000,196000.000,205000.000,236000.000,240000.000,254000.000,241000.000,256000.000,218000.000,413000.000,363000.000
IncomeTaxesPaid,,,,,,,,,,,35000.000,,,,25000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,-7000.000,,,,-45000.000,,,,-68000.000,,,,-57000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,-206000.000,,,,-338000.000
IncreaseDecreaseInDeposits,,,-10783000.000,,,,2783000.000,,,,727000.000,,,,289000.000
IncreaseDecreaseInInterestPayableNet,,,49000.000,,,,86000.000,,,,46000.000,,,,84000.000
IncreaseDecreaseInOtherOperatingAssets,,,87000.000,,,,628000.000,,,,6000.000,,,,404000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-193000.000,,,,36000.000,,,,-370000.000,,,,-2641000.000
IncreaseDecreaseOfRestrictedInvestments,,,,,,,-1111000.000,,,,-1121000.000,,,,248000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,0.000,20000.000,,47000.000,60000.000,75000.000,-113000.000,33000.000,65000.000,43000.000,-85000.000,171000.000
InformationTechnologyAndDataProcessing,242000.000,250000.000,232000.000,208000.000,215000.000,212000.000,220000.000,218000.000,227000.000,215000.000,217000.000,220000.000,225000.000,222000.000,228000.000
InsuranceCommissionsAndFees,56000.000,158000.000,123000.000,104000.000,145000.000,141000.000,90000.000,174000.000,103000.000,74000.000,69000.000,109000.000,73000.000,57000.000,39000.000
InterestAndDividendIncomeOperating,4675000.000,4595000.000,4474000.000,4686000.000,4733000.000,4754000.000,4654000.000,4761000.000,5007000.000,5088000.000,5036000.000,5154000.000,5341000.000,5715000.000,5740000.000
InterestAndFeeIncomeLoansAndLeases,4403000.000,4224000.000,4061000.000,4260000.000,4298000.000,4317000.000,4187000.000,4302000.000,4456000.000,4561000.000,4560000.000,4718000.000,4944000.000,5348000.000,5293000.000
InterestExpense,822000.000,779000.000,712000.000,693000.000,715000.000,752000.000,766000.000,776000.000,797000.000,986000.000,1086000.000,1093000.000,1142000.000,1209000.000,1265000.000
InterestExpenseDeposits,790000.000,745000.000,676000.000,644000.000,651000.000,705000.000,726000.000,718000.000,713000.000,828000.000,848000.000,860000.000,885000.000,954000.000,1000000.000
InterestExpenseLongTermDebt,32000.000,25000.000,24000.000,25000.000,24000.000,25000.000,24000.000,25000.000,38000.000,42000.000,41000.000,42000.000,40000.000,35000.000,35000.000
InterestExpenseShortTermBorrowings,,9000.000,12000.000,24000.000,40000.000,22000.000,16000.000,33000.000,46000.000,25000.000,25000.000,19000.000,46000.000,47000.000,58000.000
InterestExpenseSubordinatedNotesAndDebentures,,,,,,,,,,,172000.000,172000.000,171000.000,173000.000,172000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3678000.000,3586000.000,3657000.000,3738000.000,3806000.000,3442000.000,3768000.000,3855000.000,4015000.000,3937000.000,3840000.000,3971000.000,3689000.000,4506000.000,4465000.000
InterestIncomeExpenseNet,3853000.000,3816000.000,3762000.000,3993000.000,4018000.000,4002000.000,3888000.000,3985000.000,4210000.000,4102000.000,3950000.000,4061000.000,4199000.000,4506000.000,4475000.000
InterestIncomeSecuritiesTaxExempt,29000.000,28000.000,27000.000,27000.000,25000.000,25000.000,25000.000,63000.000,156000.000,171000.000,147000.000,115000.000,87000.000,59000.000,137000.000
InterestIncomeSecuritiesTaxable,225000.000,323000.000,360000.000,368000.000,373000.000,368000.000,348000.000,372000.000,364000.000,317000.000,301000.000,293000.000,283000.000,273000.000,268000.000
InterestPaid,,,760000.000,,,,738000.000,,,,1072000.000,,,,1187000.000
LaborAndRelatedExpense,1801000.000,1788000.000,1722000.000,1743000.000,1893000.000,1682000.000,1852000.000,1912000.000,1922000.000,1895000.000,1981000.000,2033000.000,2047000.000,1985000.000,2026000.000
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,64000.000,91000.000,73000.000,70000.000,91000.000,145000.000,60000.000,65000.000,54000.000,49000.000,32000.000,18000.000,22000.000,21000.000,19000.000
MarketingAndAdvertisingExpense,,,,,,,30000.000,52000.000,126000.000,71000.000,44000.000,54000.000,70000.000,62000.000,40000.000
MarketingExpense,74000.000,39000.000,30000.000,113000.000,69000.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-22228000.000,,,,-21855000.000,,,,-35335000.000,,,,6412000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-22228000.000,,,,-21855000.000,,,,-35335000.000,,,,6412000.000
NetCashProvidedByUsedInInvestingActivities,,,20854000.000,,,,34418000.000,,,,57485000.000,,,,35030000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,20854000.000,,,,34418000.000,,,,57485000.000,,,,35030000.000
NetCashProvidedByUsedInOperatingActivities,,,579000.000,,,,526000.000,,,,627000.000,,,,-1597000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,579000.000,,,,526000.000,,,,627000.000,,,,-1597000.000
