,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,299000000.000,315000000.000,427000000.000,316000000.000,313000000.000,295000000.000,255000000.000,193000000.000,220000000.000,229000000.000,316000000.000,242000000.000,341000000.000,337000000.000,475000000.000,370000000.000,359000000.000,331000000.000,506000000.000,289000000.000,343000000.000,277000000.000,453000000.000,375000000.000,347000000.000
AccountsReceivableNetNoncurrent,356000000.000,402000000.000,379000000.000,360000000.000,378000000.000,311000000.000,372000000.000,353000000.000,353000000.000,405000000.000,379000000.000,377000000.000,378000000.000,371000000.000,482000000.000,458000000.000,406000000.000,480000000.000,577000000.000,545000000.000,567000000.000,549000000.000,547000000.000,506000000.000,482000000.000
AccruedLiabilitiesCurrent,1044000000.000,1153000000.000,1152000000.000,1117000000.000,936000000.000,894000000.000,943000000.000,913000000.000,855000000.000,951000000.000,1074000000.000,789000000.000,792000000.000,849000000.000,969000000.000,710000000.000,727000000.000,711000000.000,748000000.000,618000000.000,679000000.000,702000000.000,773000000.000,754000000.000,791000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1516000000.000,,,,1581000000.000,,,,1689000000.000,,,,1785000000.000,,,,1868000000.000,,,,1901000000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-3000000.000,,,,0.000,,,,0.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-14000000.000,,,,-8000000.000,,,,1000000.000,,,,-1000000.000,,,,0.000,,,,1000000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,209000000.000,,,,,,,,,,,,186000000.000,,,,193000000.000,,,,258000000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,61000000.000,,,,19000000.000,,,,-20000000.000,,,,-106000000.000,,,,-341000000.000,,,,-435000000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-36000000.000,-29000000.000,-164000000.000,-204000000.000,-193000000.000,-232000000.000,-264000000.000,-256000000.000,-301000000.000,-276000000.000,-101000000.000,-76000000.000,-68000000.000,-76000000.000,-293000000.000,-415000000.000,-571000000.000,-455000000.000,-534000000.000,-577000000.000,-551000000.000,-630000000.000,-692000000.000,-827000000.000,-761000000.000
AdditionalPaidInCapital,8434000000.000,8531000000.000,8614000000.000,8650000000.000,8673000000.000,8698000000.000,8916000000.000,8997000000.000,9127000000.000,9229000000.000,9490000000.000,9513000000.000,9607000000.000,9724000000.000,9772000000.000,9914000000.000,9961000000.000,9981000000.000,10017000000.000,10051000000.000,10073000000.000,10059000000.000,10139000000.000,10136000000.000,10143000000.000
