,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,94647.000,,,,16801.000,462.000
AccountsPayableAndAccruedLiabilitiesCurrent,293017.000,426998.000,278769.000,327959.000,624761.000,1155327.000,678997.000,451849.000,639369.000,1580146.000,2022654.000,2558417.000,2101773.000,2608364.000,2491508.000,2891175.000,1979208.000,1623152.000,1649528.000,526525.000,1703688.000,622331.000,865505.000
AccountsReceivableNet,21035.000,765.000,10216.000,72086.000,1410.000,7778.000,24234.000,10318.000,6817.000,5756.000,10944.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,19651.000,55163.000,112831.000,144270.000,24211.000,37017.000,176205.000,264457.000,487893.000,398727.000,364952.000,352423.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,601870.000,665334.000,811045.000,,,-1005825.000,,,,-1317958.000,,,,2482324.000,,,,3787749.000,,,,5136609.000,
AdditionalPaidInCapital,36922558.000,37522715.000,48437438.000,49829396.000,52037225.000,52634064.000,59513500.000,60551774.000,61862680.000,63213893.000,63539536.000,64020564.000,64254300.000,64526469.000,64744134.000,65689480.000,65857303.000,66106631.000,66296699.000,68221368.000,68404879.000,68506530.000,68572392.000
AllowanceForDoubtfulAccountsReceivable,,,25106.000,25106.000,25106.000,25106.000,25106.000,25106.000,25106.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,0.000,0.000,,,,,,,,,,
Assets,6085884.000,4908391.000,10687850.000,9207359.000,9534064.000,7818460.000,10525576.000,8403097.000,16900754.000,15215287.000,13499267.000,11462764.000,9044488.000,18457702.000,15153592.000,12643863.000,10218449.000,8339362.000,7004249.000,7757085.000,6772846.000,6079539.000,4746000.000
AssetsCurrent,3736916.000,2408627.000,8369181.000,6336743.000,6003308.000,3743822.000,6126750.000,3559902.000,11623992.000,9114780.000,6220316.000,3563963.000,1026134.000,11104141.000,8128073.000,5928838.000,3832158.000,2396905.000,1416129.000,2833555.000,2120174.000,1802839.000,800016.000
AssetsHeldForSaleCurrent,,,445180.000,445180.000,0.000,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,445180.000,445180.000,380999.000,1000.000,1000.000,1000.000,1000.000
AssetsHeldForSaleOtherNoncurrent,,,,,,0.000,,,,,,,,,,,,,,,,,
AssetsNoncurrent,582936.000,578345.000,445180.000,815938.000,370759.000,68958.000,68958.000,68958.000,68958.000,68958.000,68958.000,68958.000,268895.000,297687.000,295867.000,294061.000,737438.000,735632.000,650271.000,270342.000,270413.000,201524.000,201593.000
BuildingsAndImprovementsGross,432997.000,432997.000,455906.000,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,85836.000,38931.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,3509933.000,2158034.000,7991788.000,6033660.000,4150608.000,3356103.000,5729502.000,3274438.000,11403311.000,8685552.000,5871096.000,3210112.000,906480.000,10701666.000,7731293.000,5749056.000,3710045.000,1803131.000,900577.000,2174748.000,1650637.000,1049880.000,218245.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,2.000,1.750,1.010,1.010,1.010,1.040,1.110,1.240,0.380,0.360,0.360,0.360
ClassOfWarrantOrRightOutstanding,,,,6392930.000,6332930.000,6204930.000,6204930.000,6204930.000,6204930.000,6204930.000,6204930.000,6204930.000,6204930.000,1172930.000,1172930.000,1172930.000,0.750,729109.000,515707.000,3798990.000,3744623.000,3744623.000,3744623.000
CommitmentsAndContingencies,0.000,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,200000000.000,120000000.000,120000000.000,200000000.000,200000000.000,200000000.000,120000000.000,120000000.000,200000000.000,200000000.000,200000000.000,,200000000.000,200000000.000,200000000.000,200000000.000,,200000000.000
CommonStockSharesIssued,75677789.000,75696531.000,89142169.000,89212843.000,90555887.000,90619444.000,94400247.000,94428620.000,94532227.000,94646013.000,94767105.000,94923310.000,95001899.000,95054552.000,95200047.000,96614033.000,96766329.000,97144736.000,97286772.000,108376049.000,108613549.000,108613549.000,108613549.000
