,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,1267000000.000,1291000000.000,1150000000.000,1007000000.000,1336000000.000,1362000000.000,1283000000.000,1244000000.000,1440000000.000,1507000000.000,1307000000.000,1368000000.000,1646000000.000,1653000000.000,1498000000.000,1377000000.000,1587000000.000,1683000000.000,1525000000.000,1563000000.000,1913000000.000,1944000000.000,1673000000.000,1592000000.000,1882000000.000,1924000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,2334000000.000,2011000000.000,1928000000.000,1358000000.000,1700000000.000,1899000000.000,2029000000.000,1451000000.000,2084000000.000,2170000000.000,2139000000.000,2464000000.000,2447000000.000,2389000000.000,2074000000.000,3291000000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,11300000000.000,,,199000000.000,-197000000.000,-198000000.000,,-219000000.000,232000000.000,242000000.000,,,,,12259000000.000,12509000000.000,12797000000.000,12915000000.000,13144000000.000,13393000000.000,13804000000.000,14019000000.000,14194000000.000,14640000000.000,15128000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2333000000.000,-2613000000.000,-2783000000.000,-3964000000.000,-3884000000.000,-3930000000.000,-2101000000.000,-2980000000.000,-3030000000.000,-3090000000.000,-3090000000.000,-2032000000.000,-2135000000.000,-1846000000.000,-1893000000.000,-4559000000.000,-4590000000.000,-4620000000.000,-4651000000.000,-4732000000.000,-4749000000.000,-4763000000.000,-4778000000.000,-5083000000.000,-5097000000.000,-5112000000.000
AdditionalPaidInCapitalCommonStock,4455000000.000,4459000000.000,4467000000.000,4465000000.000,4470000000.000,4475000000.000,4477000000.000,4481000000.000,4483000000.000,4484000000.000,4488000000.000,10594000000.000,14040000000.000,15879000000.000,15943000000.000,15135000000.000,15049000000.000,14319000000.000,12852000000.000,11591000000.000,10044000000.000,8351000000.000,7761000000.000,7223000000.000,6726000000.000,6245000000.000
AirTrafficLiabilityCurrent,,,,,,,,,,,,,,,,4252000000.000,5415000000.000,5664000000.000,4811000000.000,3747000000.000,4692000000.000,4984000000.000,4513000000.000,3912000000.000,5298000000.000,5222000000.000
AirlineRelatedInventory,,641000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AirlineRelatedInventoryNet,,,631000000.000,617000000.000,619000000.000,593000000.000,596000000.000,580000000.000,595000000.000,589000000.000,681000000.000,1012000000.000,1052000000.000,1093000000.000,1182000000.000,1004000000.000,995000000.000,1069000000.000,1010000000.000,863000000.000,886000000.000,999000000.000,1100000000.000,1094000000.000,1154000000.000,1206000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,52000000.000,,,,44000000.000,,,,,,,,,,,,,,,,,,
AociTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,,871000000.000,862000000.000,853000000.000,677000000.000,669000000.000,662000000.000
Assets,27113000000.000,25787000000.000,24719000000.000,23848000000.000,24511000000.000,24726000000.000,23927000000.000,23510000000.000,23852000000.000,26216000000.000,26780000000.000,42278000000.000,43737000000.000,44811000000.000,44173000000.000,43771000000.000,46754000000.000,47868000000.000,48715000000.000,48415000000.000,49909000000.000,51051000000.000,51108000000.000,51274000000.000,52627000000.000,53336000000.000
AssetsCurrent,8825000000.000,7997000000.000,6838000000.000,6757000000.000,7778000000.000,7984000000.000,7303000000.000,7072000000.000,7525000000.000,9635000000.000,10241000000.000,14323000000.000,15193000000.000,14966000000.000,13450000000.000,12112000000.000,14129000000.000,14109000000.000,13706000000.000,9985000000.000,10802000000.000,11184000000.000,11048000000.000,10324000000.000,10626000000.000,11016000000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,7857000000.000,5864000000.000,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,4609000000.000,3718000000.000,3412000000.000,3638000000.000,,,,,,,,,,,,,,,,,
BankruptcyClaimsAmountOfClaimsExpungedByBankruptcyCourt,,,,,,,,100200000000.000,100200000000.000,,,,,,,,,,,,,,,,,
BankruptcyClaimsAmountOfClaimsUnderReviewByManagement,,,,,,,116500000000.000,14800000000.000,16100000000.000,,,,,,,,,,,,,,,,,
BankruptcyClaimsAmountPaidToSettleClaims,,,,,,,,,,,,,,,,116000000.000,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,,22.550,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,206000000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,1459000000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,1501000000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,122000000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,5543000000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,4592000000.000,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,100000000.000,89000000.000,79000000.000,,66000000.000,56000000.000,36000000.000,31000000.000,30000000.000,29000000.000,24000000.000,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,588000000.000,624000000.000,615000000.000,,316000000.000,393000000.000,392000000.000,381000000.000,375000000.000,367000000.000,345000000.000,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,841000000.000,,,,488000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,359000000.000,403000000.000,400000000.000,393000000.000,322000000.000,313000000.000,298000000.000,283000000.000,269000000.000,261000000.000,247000000.000,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,1118000000.000,,,,682000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,167000000.000,,,,82000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,78000000.000,,,,52000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,118000000.000,,,,56000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,129000000.000,,,,63000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,149000000.000,,,,69000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,477000000.000,,,,360000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,439000000.000,,,,251000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,679000000.000,,,,431000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,448000000.000,,,,205000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassFlightEquipmentAccumulatedDepreciation,,,11500000000.000,,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassFlightEquipmentGross,,,,,,,,287000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassFlightEquipmentNet,,,338000000.000,641000000.000,253000000.000,247000000.000,235000000.000,,212000000.000,202000000.000,191000000.000,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipment,,,,,,,,201000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,,,62000000.000,200000000.000,69000000.000,66000000.000,63000000.000,,57000000.000,59000000.000,56000000.000,,,,,,,,,,,,,,,
Cash,286000000.000,318000000.000,304000000.000,283000000.000,375000000.000,371000000.000,508000000.000,480000000.000,606000000.000,604000000.000,717000000.000,,,,,994000000.000,1048000000.000,952000000.000,1016000000.000,390000000.000,495000000.000,446000000.000,381000000.000,322000000.000,374000000.000,386000000.000
CashAndCashEquivalentsAtCarryingValue,286000000.000,318000000.000,304000000.000,283000000.000,375000000.000,371000000.000,508000000.000,480000000.000,606000000.000,604000000.000,717000000.000,1140000000.000,1259000000.000,1210000000.000,1178000000.000,,,,,,,,,,,
CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,693000000.000,364000000.000,137000000.000,97000000.000,124000000.000,24000000.000,98000000.000,65000000.000,66000000.000,21000000.000,58000000.000,,,,,,,,,,,,,,,
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,,,,,65000000.000,,,,,,,,,,,,,,,,,,
CollateralAlreadyPostedAggregateFairValue,,,,,,41000000.000,2000000.000,600000.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
CommitmentsAndContingencies,,,,4843000000.000,15001000000.000,,,,,,,,,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,,,,,,,,,,,,25200000.000,25200000.000,25200000.000
CommonStockParOrStatedValuePerShare,,,,1.000,,,,1.000,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
