,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-157867.000,,-437417.000,,6124.000,
CostOfGoodsSold,0.000,,,19485.000,7445.000,5203.000
CurrentIncomeTaxExpenseBenefit,,,,,0.000,
Depreciation,,,,,15417.000,
DepreciationAndAmortization,11669.000,,,,,
DepreciationDepletionAndAmortization,,,31302.000,,,
EarningsPerShareBasic,-0.001,-0.001,-0.000,-0.001,0.000,0.000
EarningsPerShareDiluted,-0.001,-0.001,-0.000,-0.001,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,-198133.000,,,
GeneralAndAdministrativeExpense,105257.000,253089.000,313164.000,172599.000,176373.000,126365.000
GrossProfit,0.000,,,-15476.000,393.000,-3425.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-284481.000,-317777.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-206786.000,-282309.000,-277298.000,-218830.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-262607.000,-273003.000,,,,
IncomeTaxExpenseBenefit,0.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,246970.000,
IncreaseDecreaseInAccruedLiabilities,90188.000,,169567.000,,,
IncreaseDecreaseInDueToRelatedParties,-42680.000,,,,,
IncreaseDecreaseInInventories,,,-42693.000,,3159.000,
IncreaseDecreaseInReceivables,,,,,-7893.000,
InterestAndDebtExpense,,,,94234.000,,
InterestExpense,-21874.000,-44774.000,90989.000,,88125.000,-89040.000
NetCashProvidedByUsedInFinancingActivities,-42680.000,,-91880.000,,36500.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-42680.000,,-91880.000,,36500.000,
NetCashProvidedByUsedInInvestingActivities,0.000,,-98794.000,,-10731.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,-98794.000,,-10731.000,
NetCashProvidedByUsedInOperatingActivities,-115187.000,,-246743.000,,-19645.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-115187.000,,-246743.000,,-19645.000,
NetIncomeLoss,-708995.000,-317777.000,-206786.000,-282309.000,-277298.000,-218830.000
OperatingExpenses,,,313164.000,,,
OperatingIncomeLoss,,,-313164.000,-188075.000,-175980.000,-129790.000
OtherNonoperatingIncomeExpense,0.000,,,,-13193.000,
OtherOperatingIncome,,,197367.000,,,
PaymentsForRepurchaseOfCommonStock,,,-11880.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,-98794.000,,-10731.000,
ProceedsFromRepaymentsOfNotesPayable,,,-80000.000,,40800.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,-4300.000,
ProfitLoss,,,-206786.000,,-277298.000,
Revenues,0.000,,,,,
SalesRevenueGoodsNet,,,,4009.000,7838.000,1778.000
SalesRevenueNet,0.000,,,,,
ShareBasedCompensation,94900.000,,,,,
ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,276500.000,,,,,
StockIssued,153000.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,406977049.000,406977049.000,472678201.000,474263526.000,508830109.000,499900351.000
WeightedAverageNumberOfSharesOutstandingBasic,406977049.000,406977049.000,472678201.000,474263526.000,508830109.000,499900351.000
