,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,1813000.000,,-2820000.000,,,,,,-3399000.000,,,,-3332000.000,,,,-2651000.000,,,,-1871000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-18026000.000,,,,,,,,,,,,,,,,,,,,
AdvertisingExpense,,1140000.000,841000.000,902000.000,1081000.000,2045000.000,1169000.000,1210000.000,632000.000,1331000.000,1192000.000,1233000.000,781000.000,1686000.000,812000.000,1009000.000,633000.000,1043000.000,925000.000,2443000.000,663000.000
AmortizationOfDeferredLoanOriginationFeesNet,-2127000.000,,2006000.000,,,,,,1610000.000,,,,1523000.000,,,,1583000.000,,,,1582000.000
AmortizationOfIntangibleAssets,854000.000,823000.000,763000.000,742000.000,861000.000,856000.000,722000.000,686000.000,1058000.000,1148000.000,1126000.000,1111000.000,1032000.000,1061000.000,949000.000,921000.000,880000.000,869000.000,923000.000,964000.000,1030000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,50000.000,,,,,414000.000,907000.000,,,12000.000,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,3161000.000,8865000.000,9466000.000,-15913000.000,840000.000,1477000.000,201000.000,-1950000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,15344000.000,9085000.000,9945000.000,-28238000.000,1172000.000,2947000.000,340000.000,1512000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,12183000.000,220000.000,479000.000,-12325000.000,332000.000,1470000.000,139000.000,3462000.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,94000000.000,,,,,,4000.000,9000.000,,,14000.000,,,,2000.000,,,,1100000.000
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,,0.000,,,,
