,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-4022.000,,,,-3132.000,
DebtInstrumentDecreaseForgiveness,,-1000.000,,,,-14480.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,
EarningsPerShareBasicAndDiluted,,,,,,0.000
EffectOfExchangeRateOnCashContinuingOperations,-1650.000,-842.000,-899.000,-1118.000,-590.000,
GeneralAndAdministrativeExpense,517.000,22.000,22.000,21.000,,475.000
IncreaseDecreaseInAccountsPayable,3909.000,,,,-1548.000,
IncreaseDecreaseInAccountsPayableRelatedParties,6525.000,,,,,
NetCashProvidedByUsedInFinancingActivities,1241.000,,,,2075.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1241.000,,,,2075.000,
NetCashProvidedByUsedInOperatingActivities,-5263.000,,,,-5207.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5263.000,,,,-5207.000,
NetIncomeLoss,-15697.000,-13627.000,-14748.000,-10903.000,-3659.000,6950.000
OperatingExpenses,15697.000,13627.000,14748.000,10903.000,3659.000,-6950.000
OperatingIncomeLoss,-15697.000,-13627.000,-14748.000,-10903.000,-3659.000,6950.000
ProceedsFromNotesPayable,746.000,,,,,
ProceedsFromRelatedPartyDebt,495.000,,,,2075.000,
ProfessionalFees,16830.000,7572.000,7750.000,-945.000,4249.000,7055.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,7875.000,7875.000,7875.000,5250.000,,
WeightedAverageNumberOfSharesOutstandingBasic,31900000.000,31900000.000,31900000.000,-63800000.000,31900000.000,31900000.000
