,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,344000.000,318000.000,221000.000,669000.000,558000.000
AccountsPayableOtherCurrent,,,,,445729.000
AccountsReceivableNetCurrent,86000.000,44000.000,35000.000,377000.000,95000.000
AccountsReceivableRelatedPartiesCurrent,61000.000,50000.000,,,
AccruedProfessionalFeesCurrent,74000.000,74000.000,66000.000,78000.000,55000.000
AccruedSalesCommissionCurrent,48000.000,49000.000,48000.000,48000.000,48000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,713000.000,728000.000,743000.000,747000.000,752000.000
Assets,553000.000,361000.000,557000.000,924000.000,346000.000
AssetsCurrent,443000.000,267000.000,482000.000,846000.000,272000.000
BuildingsAndImprovementsGross,4000.000,4000.000,4000.000,4000.000,4000.000
CashAndCashEquivalentsAtCarryingValue,2000.000,14000.000,116000.000,22000.000,27000.000
CommonStockNoParValue,0.000,,,,
CommonStockSharesAuthorized,90000000000.000,90000000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,35675409000.000,35675409000.000,35675409.000,35675409.000,35675409.000
CommonStockSharesOutstanding,35675409000.000,35675409000.000,35675409.000,35675409.000,35675409.000
CommonStockValue,54022000.000,54024000.000,54024000.000,54024000.000,54024000.000
CustomerDepositsCurrent,39000.000,103000.000,1192000.000,798000.000,407000.000
DeferredRevenueCurrent,438000.000,0.000,53000.000,0.000,0.000
DueFromEmployeesCurrent,,,,15000.000,
DueFromOfficersOrStockholdersCurrent,,,,45000.000,
EmployeeRelatedLiabilitiesCurrent,420000.000,422000.000,355000.000,444000.000,370000.000
FurnitureAndFixturesGross,80000.000,80000.000,80000.000,80000.000,80000.000
InterestPayableCurrent,233000.000,271000.000,295000.000,355000.000,369000.000
InterestPayableCurrentAndNoncurrent,,,,,2798158.000
InventoryFinishedGoodsNetOfReserves,,,,,0.000
InventoryNet,224000.000,64000.000,203000.000,289000.000,91000.000
InventoryRawMaterialsNetOfReserves,,,,,37000.000
InventoryWorkInProcessNetOfReserves,,,,,54000.000
Liabilities,12717000.000,13082000.000,14218000.000,15152000.000,15083000.000
LiabilitiesAndStockholdersEquity,553000.000,361000.000,557000.000,924000.000,346000.000
LiabilitiesCurrent,8941000.000,9306000.000,10442000.000,11376000.000,11307000.000
LoansPayableCurrent,11000.000,11000.000,11000.000,11000.000,11000.000
LongTermNotesPayable,295000.000,295000.000,295000.000,295000.000,3776000.000
MachineryAndEquipmentGross,357000.000,357000.000,357000.000,364000.000,364000.000
NotesPayable,,,,,10333000.000
NotesPayableCurrent,851000.000,851000.000,828000.000,828000.000,6557000.000
NotesPayableRelatedPartiesClassifiedCurrent,4715000.000,5145000.000,5011000.000,5530000.000,5729000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,9210446.000
NotesPayableRelatedPartiesNoncurrent,3481000.000,3481000.000,3481000.000,3481000.000,3481000.000
OtherAccruedLiabilitiesCurrent,6000.000,2000.000,54000.000,25000.000,43000.000
OtherAssetsCurrent,70000.000,95000.000,128000.000,98000.000,58000.000
OtherAssetsNoncurrent,42000.000,41000.000,37000.000,37000.000,35000.000
PreferredStockSharesAuthorized,400000000.000,400000000.000,400000.000,400000.000,400000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000
ProductWarrantyAccrualClassifiedCurrent,55000.000,77000.000,51000.000,82000.000,
PropertyPlantAndEquipmentGross,781000.000,781000.000,781000.000,788000.000,791000.000
PropertyPlantAndEquipmentNet,68000.000,53000.000,38000.000,41000.000,39000.000
PropertyPlantAndEquipmentOther,139000.000,139000.000,139000.000,139000.000,139000.000
RetainedEarningsAccumulatedDeficit,-66186000.000,-66745000.000,-67685000.000,-68252000.000,-68761000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,12648000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.040
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,12648000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.040
StandardProductWarrantyAccrualCurrent,,,,,85000.000
StockholdersEquity,-12164000.000,-12721000.000,-13661000.000,-14228000.000,-14737000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-12164000.000,-12721000.000,-13661000.000,-14228000.000,-14737000.000
