,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,59487000.000,61822000.000,63167000.000,64694000.000,58310000.000,60705000.000,67073000.000,65107000.000,63210000.000,63764000.000,68875000.000,71492000.000,69353000.000,72238000.000,74280000.000,87216000.000,75227000.000,77445000.000,77209000.000,87575000.000,78777000.000,83341000.000,86835000.000
AccountsReceivableGrossCurrent,,,,73030000.000,,,,74299000.000,,,,91910000.000,,,,117991000.000,,,,128470000.000,,,
AccountsReceivableNetCurrent,61396000.000,65177000.000,65039000.000,69023000.000,67750000.000,69283000.000,67364000.000,70387000.000,74873000.000,75610000.000,80218000.000,88049000.000,77974000.000,85376000.000,91368000.000,113656000.000,94361000.000,95116000.000,100380000.000,123654000.000,105919000.000,108938000.000,117761000.000
AccrualForEnvironmentalLossContingencies,,,,8730000.000,8665000.000,8913000.000,8807000.000,8446000.000,8469000.000,8426000.000,8400000.000,8294000.000,8312000.000,8080000.000,8090000.000,7942000.000,7597000.000,7697000.000,7185000.000,5952000.000,5649000.000,3375000.000,3329000.000
AccruedBonusesCurrent,,,,,9717000.000,22297000.000,31680000.000,40670000.000,14082000.000,20893000.000,27522000.000,29544000.000,8354000.000,18813000.000,24602000.000,38259000.000,14918000.000,23135000.000,30613000.000,40683000.000,11475000.000,18463000.000,24771000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,6874000.000,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,17158000.000,,,,18220000.000,,,,21346000.000,,,,24320000.000,,,,26212000.000,,
AccruedLiabilitiesCurrent,147269000.000,133478000.000,146394000.000,150098000.000,151273000.000,142984000.000,147571000.000,155003000.000,154295000.000,138127000.000,148280000.000,162990000.000,149052000.000,159486000.000,177115000.000,219121000.000,220889000.000,215430000.000,212949000.000,228423000.000,210818000.000,210589000.000,240637000.000
AccruedSalariesCurrent,,,,,,,,,,,,,,,,,,,,,,12113000.000,11260000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,340086000.000,343845000.000,347469000.000,352842000.000,355911000.000,358941000.000,359560000.000,358580000.000,361384000.000,363111000.000,359788000.000,360926000.000,363098000.000,367114000.000,367021000.000,348530000.000,346279000.000,343141000.000,345050000.000,344785000.000,348317000.000,346906000.000,349856000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,23000.000,144000.000,178000.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-3487000.000,-3209000.000,-2931000.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,52172000.000,51913000.000,-62278000.000,,,,,,,,,,,,32405000.000,,,,38822000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,8075000.000,4494000.000,5630000.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-48453000.000,-47561000.000,-50484000.000,-59401000.000,-57870000.000,-57949000.000,-55882000.000,-40647000.000,-41272000.000,-42636000.000,-40632000.000,-33424000.000,-35293000.000,-32244000.000,-35090000.000,-36338000.000,-42095000.000,-40831000.000,-45068000.000,-55203000.000,-50113000.000,-49220000.000,-50059000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,55069000.000,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,63031000.000,57855000.000,54712000.000,55838000.000,59782000.000,49981000.000,57832000.000,47968000.000,46282000.000,29134000.000,32573000.000,22596000.000,0.000,0.000,2849000.000,4758000.000,11648000.000,15103000.000,0.000,0.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,4065000.000,4114000.000,3989000.000,4007000.000,3626000.000,3601000.000,3660000.000,3912000.000,3833000.000,3988000.000,3988000.000,3861000.000,3984000.000,4300000.000,3464000.000,4335000.000,4508000.000,4720000.000,4690000.000,4816000.000,4127000.000,3401000.000,3161000.000
Assets,1316618000.000,1334976000.000,1387387000.000,1388809000.000,1410010000.000,1422194000.000,1467291000.000,1412440000.000,1441810000.000,1447969000.000,1509686000.000,1569529000.000,1564332000.000,1636400000.000,1671464000.000,1688391000.000,1665640000.000,1688785000.000,1692421000.000,1844402000.000,1832757000.000,1868902000.000,1941148000.000
AssetsCurrent,193244000.000,183176000.000,180456000.000,192575000.000,226137000.000,221083000.000,271043000.000,219743000.000,255880000.000,229775000.000,277933000.000,319313000.000,318794000.000,344187000.000,394996000.000,318890000.000,294944000.000,312279000.000,311739000.000,325988000.000,312573000.000,332993000.000,372508000.000
AssetsHeldForSaleLongLived,,,,,,,,,2300000.000,10583000.000,25224000.000,25451000.000,26352000.000,26762000.000,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,,,,270000.000,,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,3937000.000,3937000.000,3937000.000,2741000.000,2741000.000,0.000,0.000,970000.000,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,0.000,21000.000,0.000,0.000,0.000,,0.000,0.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,120000.000,0.000,97000.000,129000.000,91000.000,,39000.000,43000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,64493000.000,87125000.000,67555000.000,78003000.000,14507000.000,19745000.000,18156000.000,18484000.000,17399000.000,16774000.000,,16323000.000,16109000.000
AvailableForSaleSecurities,,,,,,,,,,,64137000.000,,67315000.000,77800000.000,14296000.000,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,12790000.000,11782000.000,7176000.000,45966000.000,28481000.000,89045000.000,27427000.000,53805000.000,30686000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,23280000.000,79193000.000,,44116000.000,21903000.000,54355000.000,,57975000.000,68520000.000,4954000.000,,9724000.000,10546000.000,10657000.000,,8580000.000,9148000.000,9629000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,,,1106000.000,,363000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,,3524000.000,5765000.000,6923000.000,5506000.000,4391000.000,6087000.000,3460000.000,4427000.000,4366000.000,2840000.000,2765000.000,2470000.000,2987000.000,2474000.000,2807000.000,3309000.000,2580000.000,2247000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,,1905000.000,3234000.000,3230000.000,3721000.000,4057000.000,3695000.000,5936000.000,4913000.000,4914000.000,6502000.000,6259000.000,5983000.000,4854000.000,4139000.000,3270000.000,4199000.000,4556000.000,4190000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,7388000.000,6794000.000,2108000.000,40698000.000,,,17159000.000,,,,77386000.000,,,,10601000.000,,,,10606000.000,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,64137000.000,86782000.000,67315000.000,77800000.000,14296000.000,19625000.000,18177000.000,18387000.000,17270000.000,16683000.000,16088000.000,16284000.000,16066000.000
AvailableForSaleSecuritiesFairValueDisclosure,,12827000.000,11973000.000,7419000.000,46139000.000,28709000.000,89298000.000,27312000.000,53706000.000,30351000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,0.000,0.000,0.000,0.000,0.000,0.000,-115000.000,99000.000,335000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,37000.000,191000.000,243000.000,173000.000,228000.000,253000.000,0.000,0.000,0.000,,,,,,,,,,,,,
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,,,708000.000,,,,569000.000,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,4300000.000,4300000.000,4300000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,4300000.000,4300000.000,4300000.000,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,689000.000,1098000.000,1796000.000,1917000.000,2411000.000,2329000.000,2286000.000,2379000.000,2544000.000,2346000.000,2327000.000,2109000.000,1916000.000,1991000.000,1756000.000
CapitalLeaseObligationsCurrent,,,,,,,,,172000.000,277000.000,499000.000,563000.000,,,,911000.000,1013000.000,998000.000,1049000.000,1045000.000,1040000.000,1041000.000,951000.000
CapitalLeasedAssetsGross,,,,,,,,,,,,700000.000,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,569000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,1984000.000,,,,2449000.000,,,,2159000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,663000.000,,,,934000.000,,,,1078000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,178000.000,,,,108000.000,,,,47000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,547000.000,,,,526000.000,,,,303000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,596000.000,,,,881000.000,,,,731000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,67000.000,,,,70000.000,,,,50000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,1917000.000,,,,2379000.000,,,,2109000.000,,,
CashAndCashEquivalentsAtCarryingValue,31852000.000,17626000.000,23021000.000,28687000.000,58715000.000,45131000.000,105637000.000,45435000.000,70741000.000,52830000.000,100040000.000,121089000.000,140615000.000,146942000.000,188001000.000,61541000.000,58319000.000,64926000.000,62895000.000,62427000.000,71010000.000,69592000.000,80065000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,38580000.000,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,100.000,,,,100.000,,,
