,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,71000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,0.000,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,0.000,,,,,,,,747536.000,,,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,,,0.000,451521.000,,,0.000,,
AmortizationOfDebtDiscountPremium,,,,,77004.000,,,,93866.000,,,,,,,,,,
AmortizationOfDeferredCharges,0.000,,,,0.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,7203615.000,8188898.000,8155879.000,-15224585.000,10425067.000,10456054.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4302.000,,,,-218753.000,,,,4540.000,,,,55628.000,,,,-50516.000,,
CostOfGoodsAndServicesSold,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
CostOfRevenue,,,,,,,,,,,,,,534989.000,372021.000,,380009.000,258756.000,51360.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,466000.000,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,,264.000,,
DepreciationAndAmortization,0.000,,,,0.000,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.000,-0.000,-0.000,-0.010,-0.010,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,-0.010,-0.010,,-0.010,-0.000,-0.110,-0.620,-0.040,-0.060,0.010,-0.170,-0.020,-0.040,-0.020
EarningsPerShareDiluted,-0.000,-0.000,-0.000,-0.010,-0.010,,,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,2025.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,44071.000,0.000,,,,,,,17648.000,-138228.000
GrossProfit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,280230.000,377062.000,,44478.000,130920.000,212440.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-51435.000,-29913.000,-150718.000,-284864.000,-325390.000,-548667.000,-487169.000,-556205.000,-1315030.000,-238298.000,-597066.000,-2292613.000,-528761.000,-695224.000,61247.000,-1946593.000,-286974.000,-497360.000,-270978.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-35840.000,0.000,0.000,,,,,,11791.000,572.000
IncomeTaxesPaid,0.000,,,,0.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,59159.000,,,,64216.000,,,,17947.000,,,,150203.000,,,,124772.000,,
IncreaseDecreaseInAccountsReceivable,,,,,30000.000,,,,0.000,,,,-71027.000,,,,30434.000,,
IncreaseDecreaseInDeferredCharges,0.000,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,64900.000,,,,-49800.000,,
IncreaseDecreaseInInventories,0.000,,,,0.000,,,,,,,,186799.000,,,,20787.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,-568.000,,,,-62443.000,,
IncreaseDecreaseInPrepaidExpense,0.000,,,,4583.000,,,,-7757.000,,,,,,,,,,
IncreaseDecreaseInSecurityDeposits,,,,,,,,,,,,,-18510.000,,,,,,
InterestExpense,13886.000,14231.000,41745.000,54140.000,99454.000,95819.000,104469.000,116930.000,115664.000,143719.000,104320.000,121766.000,7414.000,8044.000,7013.000,6817.000,9651.000,11072.000,25474.000
InterestPaid,0.000,,,,0.000,,,,0.000,,,,,,,,,,
LicenseAndServicesRevenue,,,,,,,,,40000.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-10000.000,,,,0.000,,,,200000.000,,,,503000.000,,,,150000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-10000.000,,,,0.000,,,,200000.000,,,,503000.000,,,,150000.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,5698.000,,,,-218753.000,,,,-195460.000,,,,-447372.000,,,,-200516.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5698.000,,,,-218753.000,,,,-195460.000,,,,-447372.000,,,,-200516.000,,
NetIncomeLoss,-51435.000,-29913.000,-150718.000,-284864.000,-325390.000,-548667.000,-487169.000,-556205.000,-1315030.000,-202458.000,-597066.000,-2292613.000,-528761.000,-695224.000,61247.000,-1946593.000,-286974.000,-509151.000,-271550.000
NonoperatingIncomeExpense,,,,,,,,,,25145.000,-104320.000,,-7976.000,-8613.000,-7013.000,-6817.000,-9651.000,-6576.000,-163702.000
OperatingExpenses,39574.000,15682.000,108973.000,230724.000,225936.000,452848.000,382700.000,1376181.000,1239366.000,342439.000,634946.000,2368152.000,627621.000,966841.000,308802.000,2136776.000,321801.000,634856.000,319716.000
OperatingIncomeLoss,-39574.000,-15682.000,-108973.000,-230724.000,-225936.000,-452848.000,-382700.000,-1376181.000,-1199366.000,-263443.000,-492746.000,-2170731.000,-520785.000,-686611.000,68260.000,-1939776.000,-277323.000,-503936.000,-107276.000
OperatingLeasesRentExpenseNet,,,,,5004.000,5004.000,5004.000,5004.000,5004.000,5004.000,6034.000,1446.000,10766.000,21445.000,31611.000,17170.000,22777.000,20929.000,20929.000
OtherNonoperatingIncome,,,,,,,,,,124793.000,0.000,,124793.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,,,0.000,,,,,,,,,,,,,,
PaymentsToEmployees,,,,,,,,,,,,,1429949.000,,,,,,
ProceedsFromConvertibleDebt,0.000,,,,0.000,,,,200000.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,0.000,,,,,,,,503000.000,,,,,,
ProceedsFromIssuanceOfDebt,0.000,,,,0.000,,,,,,,,,,,,,,
