,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1028817.000,1736587.000
AccountsReceivableGross,185328.000,171056.000
AdditionalPaidInCapital,39995694.000,43073116.000
Assets,394109.000,349339.000
AssetsCurrent,254399.000,221626.000
CashAndCashEquivalentsAtCarryingValue,54025.000,38094.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,300000000.000,600000000.000
CommonStockSharesIssued,187517618.000,190187618.000
CommonStockSharesOutstanding,187517618.000,190187618.000
CommonStockSharesSubscriptions,20000.000,
CommonStockValue,187518.000,190187.000
ConvertibleLongTermNotesPayable,353500.000,403425.000
ConvertibleNotesPayableCurrent,102872.000,124045.000
DueToRelatedPartiesCurrent,732233.000,209160.000
Liabilities,2217422.000,2473217.000
LiabilitiesAndStockholdersEquity,394109.000,349339.000
LiabilitiesCurrent,1863922.000,2069792.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,50000000.000,50000000.000
PrepaidExpenseCurrent,15046.000,12476.000
PropertyPlantAndEquipmentNet,139710.000,127713.000
RetainedEarningsAccumulatedDeficit,-50105184.000,-50707599.000
StockholdersEquity,-1823313.000,-2123878.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1823313.000,-2123878.000
TemporaryEquityCarryingAmount,8078659.000,5320418.000
