,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,226196.000,175045.000,115788.000,74813.000,32750.000,384595.000,170887.000,89793.000,77900.000,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,226196.000,175045.000,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,93138.000,,,,,,,
AmortizationOfDeferredCharges,,,,,,,,,,,,125635.000,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,9942.000,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,2896.000,,,,9942.000,,,112440.000,,,,27641.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,135505936.000,,,,,141225399.000,139672815.000,,2773483.000,,,,2771780.000,,,
CashPeriodIncreaseDecrease,,,,,-93621.000,,,,-442949.000,,,4793982.000,,,,-829478.000,,,
ContractsRevenue,,,,,,,,,,,,192508.000,188366.000,301033.000,204665.000,4635.000,387438.000,0.000,0.000
ConversionOfStockSharesConverted1,,,,,,,,,,,21516640.000,,,,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,,,,,,,27641.000,,,
DepreciationAndAmortization,,,,,,,,,9338.000,,,9338.000,,,,10218.000,,,
DepreciationDepletionAndAmortization,,,,,2436.000,,,,9338.000,,,,,,,,,,
EarningsPerShareBasic,,,,0.000,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.010,0.000,-0.000,-0.020,-0.010,-0.040,-0.020,-0.000,-0.010,-0.180,-0.160,-0.160,-0.160,-0.280,-0.290,-0.150,-0.220
EarningsPerShareDiluted,,,,0.000,,,,,,,,,,,,,,,
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,10679067.000,,,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,-2453630.000,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,345841.000,0.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-2579910.000,,,0.000,0.000,0.000,0.000,-616889.000,0.000,58691.000,0.000
GainsLossesOnRestructuringOfDebt,,,,,,,,,,,-222939.000,0.000,,,,,,,
GeneralAndAdministrativeExpense,125334.000,384025.000,189439.000,196278.000,196693.000,142323.000,330131.000,261959.000,201005.000,227092.000,467446.000,286025.000,325670.000,382612.000,-65294.000,223551.000,290131.000,182982.000,152827.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,0.000,0.000,0.000,,,-0.010,,-0.010,-0.200,-0.040,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,258104.000,,,,60273.000,,,45270.000,,,,144246.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,62708.000,,,,-21000.000,,,29000.000,,,,-116862.000,,,
IncreaseDecreaseInAccountsReceivable,,,,,208781.000,,,,-84081.000,,,-192374.000,,,,-199471.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-4250.000,,,,-8844.000,,,20480.000,,,,-30462.000,,,
InterestAndDebtExpense,600226.000,308386.000,-224374.000,-106795.000,-106096.000,-110405.000,-113445.000,-957275.000,78654.000,78145.000,148723.000,126688.000,127245.000,148904.000,170945.000,42167.000,36576.000,36565.000,189022.000
InterestAndOtherIncome,31.000,56.000,-62.000,-38.000,-60.000,0.000,-1.000,,0.000,,,,,,,,,,
InterestExpense,,,,,,,,,-35626.000,,,126688.000,,,,41523.000,,,
InterestExpenseDebt,,,,,,,,,12062.000,,,13195.000,,,,13882.000,,,
