,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrentAndNoncurrent,281870.000,205220.000,246040.000,277320.000,332359.000,271412.000,255484.000,189193.000,210914.000,317272.000,213582.000,260925.000,115551.000,251629.000,323229.000,437002.000,581084.000
AccountsReceivableNet,719102.000,395531.000,359900.000,515892.000,369620.000,533606.000,543827.000,697128.000,564091.000,532431.000,621458.000,486536.000,459477.000,469991.000,306239.000,446682.000,266135.000
AccruedLiabilitiesCurrentAndNoncurrent,2138828.000,2113621.000,1757342.000,1086065.000,546427.000,661144.000,622563.000,682403.000,522702.000,814946.000,941392.000,853339.000,772760.000,768051.000,669861.000,603838.000,523058.000
AdditionalPaidInCapital,135632025.000,135751140.000,140857954.000,142801903.000,144488999.000,144673121.000,147392941.000,148564225.000,148683949.000,148975412.000,149374163.000,150126038.000,150441918.000,150660289.000,150826816.000,151227125.000,153869268.000
AllowanceForDoubtfulAccountsReceivable,,,,,,109000.000,,,,,,,,132750.000,,,
AlternativeExcessNetCapital,,,,,,,,,,,,562000.000,537000.000,901000.000,,,
Assets,11581832.000,8785593.000,8189060.000,7495137.000,4807145.000,4618538.000,5978189.000,5566037.000,4951836.000,5430501.000,6492226.000,7044319.000,6002491.000,5717344.000,4260137.000,3772473.000,3420573.000
AssetsFairValueDisclosure,,,,,1496361.000,1437645.000,1988047.000,1791176.000,1988233.000,1848148.000,2687307.000,3119947.000,2789764.000,1683726.000,963314.000,,
BrokerDealerSecuritiesOwnedNotReadilyMarketableAtEstimatedFairValue,1465832.000,832533.000,347218.000,534810.000,652617.000,728312.000,971804.000,679047.000,761287.000,671801.000,1817284.000,1978505.000,1840255.000,1473459.000,524621.000,505345.000,257409.000
CapitalLeaseObligations,,,0.000,,,,,,348841.000,360795.000,336969.000,319793.000,291138.000,269719.000,239925.000,210746.000,180997.000
CapitalLeasedAssetsGross,,,,,,,,,365118.000,399675.000,,,,399675.000,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,327379.000,328630.000,,,,195405.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,391757.000,408171.000,,,,278286.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,35260.000,129885.000,,,,129885.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,26597.000,0.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,90376.000,47902.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,119762.000,100499.000,,,,47902.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,119762.000,129885.000,,,,100499.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,0.000,0.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,42916.000,47376.000,,,,8567.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,348841.000,360795.000,,,,269719.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,37739.000,71045.000,,,,204270.000,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,418333.000,395149.000,371916.000,348634.000
CashAndCashEquivalentsAtCarryingValue,5246536.000,3534659.000,,,1703000.000,,,,,,,959633.000,365466.000,1668019.000,967827.000,452605.000,612871.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,4003512.000,2057650.000,1702733.000,1316990.000,2136328.000,1817374.000,507768.000,1044110.000,1186777.000,,,,,,
CashCashEquivalentsAndShortTermInvestments,,,,,2547000.000,,,,,,,,,,,,
CommitmentsAndContingencies,,,,,,,,,,,,,,0.000,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,7300000.000,300000000.000,7300000.000,300000000.000,300000000.000
CommonStockSharesIssued,2588963.000,3009453.000,6183815.000,6894316.000,4346770.000,5425149.000,94173004.000,118639665.000,120943561.000,124255156.000,125088489.000,4516838.000,4519614.000,4519614.000,4519614.000,4519614.000,4519614.000
