,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,386000.000,391000.000,391000.000,393000.000,395000.000,408000.000,412000.000,414000.000,411000.000,416000.000,422000.000,400000.000,416000.000,408000.000,414000.000,412000.000,409000.000,414000.000,415000.000,418000.000,421000.000,428000.000,325000.000,323000.000
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,,,,106000.000,,106000.000,106000.000,106000.000,,
AccountsPayableRelatedPartiesCurrent,,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,
AccruedLiabilitiesCurrent,38000.000,38000.000,32000.000,37000.000,39000.000,35000.000,33000.000,38000.000,36000.000,35000.000,33000.000,41000.000,33000.000,36000.000,36000.000,35000.000,38000.000,39000.000,41000.000,43000.000,39000.000,46000.000,116000.000,115000.000
AdditionalPaidInCapital,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27180000.000,27290000.000,27290000.000
Assets,,,,,,,,,,,,,,,,,,,,3000.000,,3000.000,,
AssetsCurrent,16000.000,8000.000,10000.000,4000.000,19000.000,9000.000,15000.000,9000.000,15000.000,22000.000,11000.000,12000.000,6000.000,8000.000,15000.000,8000.000,16000.000,8000.000,14000.000,,13000.000,,4000.000,1000.000
Cash,7000.000,2000.000,7000.000,4000.000,10000.000,3000.000,12000.000,9000.000,5000.000,15000.000,8000.000,12000.000,2000.000,4000.000,12000.000,8000.000,12000.000,4000.000,11000.000,3000.000,9000.000,0.000,1000.000,1000.000
CashAndCashEquivalentsAtCarryingValue,7000.000,2000.000,7000.000,4000.000,10000.000,3000.000,12000.000,9000.000,5000.000,15000.000,8000.000,12000.000,2000.000,4000.000,12000.000,8000.000,12000.000,4000.000,11000.000,3000.000,9000.000,0.000,1000.000,1000.000
CommonStockValue,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
