,2011-08-31,2011-11-30,2012-02-29
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7286.000,-9230.000,-14674.000
Assets,3839.000,770.000,445.000
AssetsCurrent,3839.000,770.000,445.000
Cash,3839.000,770.000,445.000
CashAndCashEquivalentsAtCarryingValue,3839.000,770.000,445.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,70000000.000,70000000.000
CommonStockSharesIssued,10000000.000,10000000.000,10000000.000
CommonStockSharesOutstanding,10000000.000,10000000.000,10000000.000
CommonStockValue,10000.000,10000.000,10000.000
Liabilities,1125.000,,5119.000
LiabilitiesAndStockholdersEquity,3839.000,770.000,445.000
LiabilitiesCurrent,1125.000,,5119.000
OtherAccountsPayableAndAccruedLiabilities,1125.000,,5119.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
StockholdersEquity,2714.000,770.000,-4674.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2714.000,,-4674.000
