,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcquisitionCosts,,,,,,,,,653242.000,740223.000,1733639.000,743933.000,413310.000,372229.000,117951.000,1114440.000,260000.000
AdjustmentForAmortization,,,,,1080247.000,,,,2109314.000,,,,3146980.000,,,,3729000.000
AdvertisingExpense,,,,,,,,,45232.000,64240.000,44280.000,64428.000,62086.000,90799.000,23002.000,52129.000,60000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000
AmortizationOfAboveAndBelowMarketLeases,,,,,,,,,195729.000,,,,71612.000,,,,193000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,486198.000,,,,189542.000,,,,763000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,3146980.000,3411347.000,2996840.000,3194833.000,3730000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,656998.000,,,,,,,,,,,,,,,
AssetManagementCosts,,,,,,,,,369775.000,231777.000,299566.000,209587.000,377408.000,265947.000,695542.000,228231.000,271000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,-0.550,,-0.800,-4.130,-0.350,2.740,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,-0.550,,-0.800,-4.130,-0.350,2.740,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-4093147.000,,-4240080.000,-5330903.000,-7582514.000,1371528.000,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,3684359.000,,4424974.000,5254799.000,6685630.000,10235501.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,653242.000,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,15829000.000,,,,,,,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,,1494000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-999712.000,,,,981247.000,,,,70988578.000,,,,-3676543.000,,,,-199000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,-5269.000,,,,-1687000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,0.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,4034.000,,,,32000.000
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,0.050,0.050,0.050,0.060,0.420
CurrentFederalTaxExpenseBenefit,,,,,0.000,,,,0.000,,,,0.000,,,,41000.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,,31000.000
DebtConversionOriginalDebtAmount1,,,,,,,,,3000000.000,,,,0.000,,,,
Depreciation,,,,,705355.000,,,,1127170.000,,,,1733107.000,2020325.000,1997732.000,2132229.000,
DepreciationAndAmortization,648132.000,684554.000,872213.000,1262058.000,1785602.000,1735944.000,2205244.000,2493700.000,3236484.000,4074749.000,4824448.000,4746781.000,4880087.000,5431672.000,4994572.000,5330609.000,6400000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,688019.000,805.000,,1513000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,206603.000,,20525.000,743843.000,39919.000,20461.000,1529000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,206603.000,,20525.000,55824.000,39114.000,20996.000,16000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,0.000,,0.000,0.010,0.000,0.000,0.170
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,238385.000,,22108.000,19538.000,14317.000,,9000.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,255131.000,,56897.000,30748.000,508.000,,1000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,444988.000,,42633.000,75362.000,53431.000,,25000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,700119.000,,99530.000,106110.000,53939.000,,26000.000
DistributedEarnings,,361169.000,,,,,,,,,,,,,,,
Dividends,541756.000,,,,1007653.000,,,,3495106.000,9756489.000,5963711.000,4199371.000,4246197.000,4354020.000,5107872.000,6333176.000,6400000.000
DividendsCommonStockCash,,,,,,,,,,,,,3734897.000,3842720.000,3867061.000,,3917000.000
DividendsPreferredStockCash,,,,,,,,,,,,,511300.000,511300.000,1240811.000,,2483000.000
EarningsPerShareBasicAndDiluted,-0.130,-0.390,-0.380,0.080,-0.170,-0.310,-0.620,-0.700,-0.800,-4.130,-0.350,2.610,-0.060,-0.050,-0.040,-0.090,-0.420
FeesAndCommissionsOther,,,,,,,,,108893.000,111717.000,86682.000,54692.000,152846.000,91014.000,589656.000,130420.000,115000.000
GainLossOnContractTermination,,,,,,,,,,,,,25674.000,0.000,0.000,,
GainLossOnSaleOfProperties,,,,,,,,,,,,,,,,,1513000.000
GeneralAndAdministrativeExpense,583792.000,1572775.000,2609726.000,530873.000,832318.000,1385549.000,3041064.000,4236780.000,2311230.000,3518630.000,4895567.000,2754662.000,2281108.000,2526574.000,1495521.000,3621158.000,2232000.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,-45656.000,-111248.000,-793360.000,235292.000,-87252.000,-81451.000,-487284.000,-539573.000,-462376.000,-440216.000,-428702.000,78571.000,-332876.000,-312911.000,-121892.000,-267777.000,-41000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,-7365019.000,,-3582307.000,-3755583.000,-1673056.000,,-2648000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,-2689000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,-0.350,,-0.060,-0.060,-0.040,-0.090,-0.590
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,41000.000
IncomeTaxesPaid,,,,,,,,,,,,,,,,,107000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-67241.000,,,,247705.000,,,,329569.000,,,,1683000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,110000.000
IncreaseDecreaseInLeasingReceivables,,,,,392882.000,,,,-187843.000,,,,-322899.000,,,,-546000.000
IncreaseDecreaseInOtherOperatingAssets,291193.000,,,,169073.000,,,,5020437.000,,,,1869578.000,,,,786000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,-37143.000,,,,1000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,,,,,,,,,,,-146307.000,,,,-329000.000
IncreaseDecreaseInUnbilledReceivables,,,,,-88849.000,,,,-58611.000,,,,8405.000,,,,185000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,,,,,,,,,5062674.000,,,,
InterestExpense,549628.000,446087.000,592231.000,909864.000,1368938.000,1536637.000,1720835.000,2187016.000,2378464.000,2217592.000,2306017.000,2141688.000,2419815.000,3742213.000,3639414.000,3554669.000,4177000.000
InterestIncomeOperating,,,,,,,,,,,,,,,299239.000,,356000.000
InterestPaid,941185.000,,,,1325195.000,,,,1877966.000,,,,2262379.000,,,,3309000.000
LossContingencyDamagesAwardedValue,13300.000,,,,,,,,,,,,,,,,
LossContingencyDamagesSoughtValue,368000.000,,,,,,,,,,,,,,,,
MarketingAndAdvertisingExpense,,,,,,,,,,,,,62086.000,90799.000,23002.000,52113.000,76000.000
NetCashProvidedByUsedInFinancingActivities,-814277.000,,,,959965.000,,,,80273036.000,,,,-4006191.000,,,,-8396000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-814277.000,,,,959965.000,,,,80273036.000,,,,-4006191.000,,,,-8396000.000
NetCashProvidedByUsedInInvestingActivities,-110797.000,,,,-41612.000,,,,-4545600.000,,,,-332163.000,,,,1376000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-110797.000,,,,-41612.000,,,,-4545600.000,,,,-332163.000,,,,1376000.000
NetCashProvidedByUsedInOperatingActivities,-74638.000,,,,62894.000,,,,-4738858.000,,,,661811.000,,,,6821000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-74638.000,,,,62894.000,,,,-4738858.000,,,,661811.000,,,,6821000.000
NetIncomeLoss,-433682.000,-1270959.000,-1719651.000,-235962.000,-1158636.000,-1823990.000,-3514469.000,-4053160.000,-3760813.000,-4855022.000,-6729714.000,-2175130.000,-3228906.000,-2698829.000,-1511245.000,-3763590.000,-1119000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-1293459.000,-1798700.000,,-1199339.000,-2247545.000,-4602531.000,-5219097.000,-6263036.000,-72709124.000,-22134127.000,-2686430.000,-3740206.000,-3210128.000,-2752056.000,-6213349.000,-3602000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,,,,,9800000.000,,,,0.000,,,,
OperatingExpenses,1547626.000,2565100.000,3897232.000,2574950.000,3541102.000,4002498.000,6448748.000,8099293.000,7596866.000,9781007.000,12226215.000,10463653.000,10301154.000,11098744.000,10243559.000,12808087.000,13149000.000
OperatingIncomeLoss,70290.000,-936120.000,-1920780.000,909194.000,123050.000,-368804.000,-2280918.000,-2405717.000,-1844725.000,-3077646.000,-5059002.000,-2352163.000,-1162492.000,-13370.000,1667119.000,-782393.000,1173000.000
OperatingLeasesIncomeStatementLeaseRevenue,,1425462.000,1806118.000,,2948810.000,2999290.000,3448406.000,4202175.000,4380605.000,4910403.000,5552882.000,5709980.000,6742193.000,8455169.000,8590439.000,9377123.000,11129000.000
OtherNoncashExpense,,,,,63527.000,,,,,,,,,,,,
OtherNonoperatingExpense,,,,,,,,,,,1826240.000,,62169.000,187699.000,60679.000,203015.000,220000.000
OtherSalesRevenueNet,,,170334.000,,715342.000,634404.000,719424.000,1036235.000,1050345.000,1560057.000,1395314.000,2223645.000,1988732.000,2333834.000,2567491.000,2286634.000,2916000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,,,,,,,,,1499383.000,,,,0.000
PaymentsForMortgageDeposits,4000776.000,,,,,,,,,,,,,,,,
PaymentsOfCapitalDistribution,613989.000,,,,,,,,,,,,,,,,
PaymentsOfDividends,,,,,1006062.000,,,,2150223.000,,,,4142579.000,,,,6193000.000
PaymentsOfFinancingCosts,,,,,,,,,231977.000,,,,96552.000,,,,163000.000
PaymentsOfStockIssuanceCosts,,,,,,,,,,,,,,,,,18000.000
PaymentsToAcquireCommercialRealEstate,,,,,,,,,4535000.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,110797.000,,,,41612.000,,,,10600.000,,,,369306.000,,,,494000.000
PercentageRent,,,,,,,,,,,,,70228.000,86315.000,57682.000,74775.000,87000.000
PreferredStockAccretionOfRedemptionDiscount,,,,,,,,,1211202.000,,,,88525.000,,,,195000.000
PreferredStockDividendsIncomeStatementImpact,,22500.000,79049.000,,40703.000,423555.000,1088062.000,1165937.000,2502223.000,8334102.000,2279907.000,511300.000,511300.000,511299.000,1240811.000,2449759.000,2483000.000
ProceedsFromIssuanceOfRedeemablePreferredStock,,,,,,,,,83672828.000,,,,0.000,,,,
ProceedsFromLinesOfCredit,,,,,2160000.000,,,,0.000,,,,3000000.000,,,,6181000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-199512.000,,,,29889.000,,,,-423084.000,,,,-10145.000,,,,
ProceedsFromSaleOfPropertyHeldForSale,,,,,,,,,,,,,,,,,1871000.000
ProfessionalFees,,,,,,,,,388233.000,978034.000,274006.000,-43403.000,378196.000,412118.000,390540.000,502380.000,637000.000
