,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,4522000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2439000.000,-111000.000,-387000.000,-987000.000,-269000.000,-100000.000,-527000.000,-799000.000,-4541000.000,-6750000.000
AdditionalPaidInCapital,12919000.000,12919000.000,12919000.000,12919000.000,12919000.000,12919000.000,12919000.000,12919000.000,12919000.000,12919000.000
AdvancesFromFederalHomeLoanBanks,59500000.000,59500000.000,59500000.000,54500000.000,54500000.000,37500000.000,37500000.000,37500000.000,37500000.000,37500000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,1382000.000,2800000.000,2900000.000,2600000.000,3900000.000,5800000.000
Assets,386873000.000,384879000.000,376645000.000,375396000.000,370735000.000,354448000.000,349942000.000,355144000.000,344048000.000,332633000.000
AssetsFairValueDisclosureNonrecurring,,,,,26244000.000,23620000.000,32636.000,25219000.000,23746000.000,21236000.000
AssetsFairValueDisclosureRecurring,,,,,153468000.000,167478000.000,169214000.000,174069000.000,180408000.000,176714000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,170024000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,34486000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,28002000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,6484000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,28638000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,28737000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,9000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,9000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,141377000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,140468000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,170024000.000,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,,,169214000.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,169214000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,1611000.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,1506000.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,1611000.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,105000.000,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,801000.000,,,
CapitalToRiskWeightedAssets,,,,,,,0.120,,,
CashAndCashEquivalentsAtCarryingValue,29268000.000,36583000.000,23893000.000,32534000.000,45306000.000,27551000.000,29059000.000,34628000.000,16975000.000,12363000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,45306000.000,27551000.000,29059000.000,,,
CashAndDueFromBanks,4601000.000,4588000.000,9141000.000,5598000.000,4118000.000,4908000.000,8761000.000,4444000.000,4254000.000,4810000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,,,,,,,2500000.000,,,
CashCashEquivalentsAndFederalFundsSold,29268000.000,36583000.000,,32534000.000,45306000.000,27551000.000,29059000.000,34628000.000,16975000.000,12363000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,126800000.000,,,
CashSurrenderValueOfLifeInsurance,7770000.000,7843000.000,7923000.000,7993000.000,8066000.000,8138000.000,8210000.000,8272000.000,8335000.000,8397000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesIssued,1790599.000,1790599.000,2192958.000,2192958.000,2192958.000,2192958.000,2192958.000,2192958.000,2192958.000,2192958.000
CommonStockSharesOutstanding,1790599.000,1790599.000,1790599.000,1790599.000,1790599.000,1790599.000,1790599.000,1790599.000,1790599.000,1790599.000
CommonStockValue,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000
