,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,0.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,,,,,,,,,370000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,133000.000,,,,102000.000,,,,
AmortizationOfFinancingCosts,,,,,,,,,,0.000,,,,
AmortizationOfIntangibleAssets,,897000.000,,,,896000.000,,,,1272000.000,,,,
AmortizationOfRegulatoryAsset,,,,,,2600000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,5290000.000,,,,15700000.000,,,,10300000.000,,,,8182497.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,-4710.000,,,,-7525.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,1413.000,,,,10576.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,512000.000,2237000.000,0.000,0.000,11839000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,,3000000.000,,,,16000000.000
CapitalLeaseObligationsIncurred,,,,,,,,,,0.000,,,,
CashAcquiredInExcessOfPaymentsToAcquireBusiness,,,,,,,,,,477000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4831000.000,,,,,,,,116000.000,,,,-4336000.000
CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,-537000.000,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,8275000.000
ConcentrationRiskPercentage1,,,,,,0.100,,,,,,,,
ConversionOfStockAmountConverted1,,,,,,1756000.000,,,,1571000.000,,,,
ConversionOfStockSharesConverted1,,,,,,,,,,,,,,977751.000
CostsAndExpenses,4356000.000,5357000.000,4650000.000,4387000.000,5473000.000,4559000.000,4262000.000,3991000.000,7981000.000,-5546000.000,6287000.000,5988000.000,22705000.000,15081000.000
DebtConversionConvertedInstrumentAmount1,,0.000,,,,1756000.000,,,,250000.000,,,,0.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,,,,,,,,434000.000
Depreciation,,52000.000,,,,63000.000,,,,,,,,
DepreciationAndAmortization,442000.000,948000.000,958000.000,956000.000,1009000.000,960000.000,958000.000,958000.000,1953000.000,1352000.000,1512000.000,1254000.000,1443000.000,989000.000
DerivativeGainLossOnDerivativeNet,,,,,,,5000.000,1103000.000,,514000.000,-1773000.000,2566000.000,1238000.000,-217000.000
Dividends,,,,,,1070000.000,,,,,,,,
DividendsPreferredStock,,,,,,,,,,370000.000,,,,0.000
EarningsPerShareBasic,,,,,,,,,,,,,,0.870
EarningsPerShareBasicAndDiluted,-1.700,-0.270,-0.200,-0.180,-0.180,-0.150,-1.400,-0.420,-0.790,-0.180,-0.980,-0.200,-35.510,
EarningsPerShareDiluted,,,,,,,,,,,,,,0.840
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,-17000.000
EffectOfLIFOInventoryLiquidationOnIncome,,,,,,,,,,-70000.000,-42000.000,-80000.000,-2225000.000,-99000.000
EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,,,,,,0.500,,,,,,,,
EmployeeBenefitsAndShareBasedCompensation,,214000.000,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,,-1103000.000,,-514000.000,1773000.000,-2565000.000,-1239000.000,217000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,412000.000,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,,,,,,-485000.000,,,,,,,,
