,2011-09-30,2012-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-1995603.000,-2974208.000
AccretionOfDiscount,,13233075.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,105091.000,93876.000
AllocatedShareBasedCompensationExpense,151600.000,1860695.000
AmortizationOfAcquiredIntangibleAssets,,547153.000
AmortizationOfIntangibleAssets,237437.000,547153.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,1526425.000,2174838.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,774277.000,939766.000
AvailableForSaleSecuritiesGrossRealizedGains,,950511.000
AvailableForSaleSecuritiesGrossRealizedLosses,,10745.000
BankOwnedLifeInsuranceIncome,1096510.000,1057397.000
BrokerageCommissionsRevenue,693926.000,557821.000
CashAcquiredFromAcquisition,49326291.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-85876936.000,-40933426.000
CommonStockDividendsPerShareCashPaid,,0.100
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,7153530.000
CurrentFederalTaxExpenseBenefit,,3057729.000
CurrentStateAndLocalTaxExpenseBenefit,,320035.000
DeferredFederalIncomeTaxExpenseBenefit,,-2247339.000
DeferredIncomeTaxExpenseBenefit,-1973499.000,-2738714.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-491375.000
Depreciation,,1235436.000
DepreciationDepletionAndAmortization,1335515.000,1782588.000
DividendsCommonStockCash,-1940899.000,1372227.000
EarningsPerShareBasic,0.130,0.280
EarningsPerShareDiluted,0.130,0.280
EffectiveIncomeTaxRateContinuingOperations,,0.114
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EmployeeStockOwnershipPlanESOPCompensationExpense,,311866.000
EquipmentExpense,772716.000,919525.000
FDICIndemnificationAssetAccretionOfDiscount,,1461779.000
FDICIndemnificationAssetAdditionalEstimatedLosses,,15976659.000
FairValueOfAssetsAcquired,248978989.000,
FederalDepositInsuranceCorporationPremiumExpense,1252717.000,1351185.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,810390.000
FeesAndCommissionsDepositorAccounts,5843016.000,7001967.000
GainLossOnSaleOfOtherAssets,-349585.000,-588299.000
GainLossOnSalesOfLoansNet,655977.000,961605.000
GainOnPurchaseOfBusiness,1095003.000,
GainsLossesOnSalesOfOtherAssets,,-146299.000
GainsLossesOnSalesOfOtherRealEstate,-44894.000,-24074.000
ImpairmentOfInvestments,5598920.000,2573625.000
ImpairmentOfRealEstate,774616.000,1298041.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2999744.000,5617742.000
IncomeTaxExpenseBenefit,694392.000,639050.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1966210.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,-2816.000
IncomeTaxReconciliationOtherReconcilingItems,,182809.000
IncomeTaxReconciliationTaxContingencies,,-1010000.000
IncomeTaxReconciliationTaxExemptIncome,,437006.000
