,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,44332000.000,36335000.000,36573000.000,43184000.000,38544000.000,28621000.000,29741000.000,32899000.000,36019000.000,34262000.000,39093000.000,36964000.000,41819000.000,40464000.000,40853000.000,37775000.000,43032000.000,41678000.000,43543000.000,46073000.000,42873000.000,35210000.000,40266000.000,43957000.000
AccountsPayableRelatedPartiesCurrent,,2711000.000,,,,1167000.000,,,,1265000.000,,,,2254000.000,,,,1780000.000,,,,1990000.000,,
AccountsReceivableNet,,,,,,35297000.000,,,,36139000.000,,,,45435000.000,,,,,,,,,,
AccountsReceivableNetCurrent,30407000.000,27057000.000,31189000.000,29841000.000,30514000.000,,31748000.000,33602000.000,30356000.000,,34579000.000,37739000.000,37620000.000,,37234000.000,35460000.000,36354000.000,41766000.000,38402000.000,40302000.000,37099000.000,48631000.000,31848000.000,35831000.000
AccruedIncomeTaxes,,,,,,,,,,1103000.000,,,,1054000.000,,,,953000.000,941000.000,998000.000,977000.000,963000.000,1153000.000,1178000.000
AccruedLiabilitiesCurrent,13447000.000,13983000.000,13299000.000,11033000.000,11531000.000,14186000.000,11581000.000,10040000.000,11736000.000,13504000.000,11660000.000,12889000.000,14538000.000,18060000.000,15126000.000,14173000.000,14150000.000,16788000.000,13716000.000,14105000.000,14230000.000,17231000.000,12476000.000,12691000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,15192000.000,15198000.000,15648000.000,16188000.000,16432000.000,16933000.000,17387000.000,17811000.000,18209000.000,18502000.000,18609000.000,19045000.000,19490000.000,19546000.000,19136000.000,19733000.000,22126000.000,22362000.000,22555000.000,22808000.000,22707000.000,22898000.000,23495000.000,24375000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,2100000.000,1100000.000,-538000.000,-257000.000,-736000.000,-974000.000,-1200000.000,-1700000.000,-838000.000,991000.000,2900000.000,3300000.000,2700000.000,1500000.000,731000.000,-550000.000,501000.000,1300000.000,1800000.000,1600000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,2200000.000,,,,-1200000.000,,,,-4600000.000,,,,10900000.000,,,,12300000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-699000.000,-1994000.000,-1025000.000,-274000.000,-1913000.000,-853000.000,-1584000.000,-2259000.000,-3258000.000,-1984000.000,-2882000.000,-2200000.000,-2224000.000,-3560000.000,-6696000.000,-5372000.000,-7566000.000,-9386000.000,-12556000.000,-10415000.000,-10795000.000,-11043000.000,-10608000.000,-8571000.000
AdditionalPaidInCapital,52476000.000,52614000.000,52812000.000,53036000.000,53260000.000,53415000.000,53663000.000,53917000.000,54468000.000,54698000.000,54943000.000,55386000.000,55651000.000,55974000.000,56418000.000,56796000.000,57108000.000,57539000.000,57873000.000,58296000.000,58720000.000,59119000.000,59467000.000,60028000.000
AllowanceForDoubtfulAccountsReceivable,,,,,511000.000,,341000.000,326000.000,562000.000,,458000.000,489000.000,492000.000,,826000.000,858000.000,829000.000,,688000.000,694000.000,682000.000,,683000.000,653000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,608000.000,,,,384000.000,,,,540000.000,,,,878000.000,,,,739000.000,,,,664000.000,,
Assets,190735000.000,186545000.000,189151000.000,197615000.000,196996000.000,195312000.000,196830000.000,199532000.000,209512000.000,211235000.000,214244000.000,217928000.000,227698000.000,236931000.000,233324000.000,234396000.000,239905000.000,245841000.000,246020000.000,254508000.000,251821000.000,251949000.000,251827000.000,261369000.000
AssetsCurrent,167982000.000,164074000.000,167321000.000,176043000.000,175477000.000,173381000.000,174749000.000,177843000.000,182993000.000,185002000.000,188326000.000,191838000.000,201758000.000,210754000.000,208194000.000,208763000.000,213345000.000,218097000.000,213419000.000,221245000.000,219314000.000,218381000.000,217988000.000,227100000.000
AssetsNet,,,,,,143793000.000,,,,151491000.000,,,,164645000.000,,,,174568000.000,,,,185475000.000,,
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,19582000.000,,,,,
BuildingsAndImprovementsGross,7116000.000,7116000.000,7116000.000,7116000.000,7353000.000,7352000.000,7326000.000,7326000.000,7326000.000,7326000.000,7326000.000,7314000.000,7314000.000,7314000.000,7314000.000,7314000.000,7314000.000,7314000.000,7352000.000,7352000.000,7352000.000,7352000.000,7352000.000,7352000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,17700000.000,17700000.000,17700000.000,17700000.000,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,11900000.000,,,,13100000.000,,,,14300000.000,,,,15300000.000,,,,16500000.000,,
CapitalizedComputerSoftwareNet,5274000.000,4928000.000,4560000.000,4166000.000,4040000.000,3969000.000,3921000.000,3885000.000,3870000.000,3714000.000,3697000.000,3638000.000,3625000.000,3519000.000,3455000.000,3644000.000,3821000.000,3905000.000,4063000.000,4419000.000,4659000.000,4926000.000,5119000.000,5520000.000
CashAndCashEquivalentsAtCarryingValue,49139000.000,44961000.000,42667000.000,40113000.000,35095000.000,35770000.000,39108000.000,43277000.000,44612000.000,42804000.000,47993000.000,46674000.000,51345000.000,53846000.000,59855000.000,64720000.000,49998000.000,55237000.000,51786000.000,45325000.000,42201000.000,41217000.000,55140000.000,60614000.000
CommonStockNoParValue,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,13250000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000
