,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfIntangibleAssets,,,,,,,,,,,300000.000,,400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,10278000.000,10305000.000,10679000.000,-24651000.000,11435000.000,11148000.000,15581000.000,-27988000.000,11095000.000,13595000.000,14184000.000,-25229000.000,13486000.000
CapitalExpendituresIncurredButNotYetPaid,243000.000,,,,,,,,,,,,458000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,101356000.000,,,,-6335000.000,,,,-59921000.000,,,,1605000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,-3901000.000
ConversionOfStockSharesIssued1,39997114.000,,,,,,,,,,,,
CostOfGoodsAndServicesSold,10053000.000,10340000.000,11753000.000,10791000.000,10786000.000,11601000.000,12715000.000,13666000.000,13227000.000,14209000.000,12948000.000,14526000.000,14144000.000
CostOfGoodsSold,7427000.000,7410000.000,8818000.000,7429000.000,7063000.000,7909000.000,8529000.000,9595000.000,8698000.000,9804000.000,8795000.000,10383000.000,9784000.000
CostOfServices,2626000.000,2930000.000,2935000.000,3362000.000,3723000.000,3692000.000,4186000.000,4071000.000,4529000.000,4405000.000,4153000.000,4143000.000,4360000.000
Depreciation,,,,,,,,,,,,,1800000.000
DepreciationAndAmortization,2247000.000,,,,2489000.000,,,,1906000.000,,,,2202000.000
DepreciationDepletionAndAmortization,2200000.000,2500000.000,2600000.000,2700000.000,2500000.000,2200000.000,2100000.000,1800000.000,1900000.000,1800000.000,1900000.000,2000000.000,
EarningsPerShareBasic,-0.450,-0.020,-0.210,-0.060,-0.220,-0.160,,,,,,,
EarningsPerShareBasicAndDiluted,-0.450,-0.020,-0.210,,-0.220,-0.160,-0.140,-0.120,-0.150,-0.080,-0.070,-0.020,-0.060
EarningsPerShareDiluted,-0.450,-0.020,-0.210,-0.060,-0.220,-0.160,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,-500000.000,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,178000.000,,,,162000.000,,,,,,,,
GainLossOnContractTermination,,6993000.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,5363000.000,5531000.000,5141000.000,6903000.000,7527000.000,5703000.000,6892000.000,6933000.000,6661000.000,7230000.000,6305000.000,6867000.000,7161000.000
GrossProfit,35692000.000,34792000.000,31675000.000,34411000.000,33231000.000,35935000.000,38063000.000,42958000.000,40577000.000,42921000.000,42120000.000,49475000.000,46142000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4897000.000,-987000.000,-12071000.000,-15258000.000,-13672000.000,-9746000.000,-8763000.000,-7106000.000,-9331000.000,-4876000.000,-4386000.000,-1590000.000,-3526000.000
IncomeTaxExpenseBenefit,205000.000,309000.000,233000.000,760000.000,62000.000,231000.000,204000.000,250000.000,204000.000,59000.000,298000.000,196000.000,374000.000
IncomeTaxesPaidNet,415000.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-341000.000,,,,-987000.000,,,,-824000.000,,,,-1624000.000
IncreaseDecreaseInAccountsReceivable,1241000.000,,,,-1311000.000,,,,-15641000.000,,,,-5214000.000
IncreaseDecreaseInAccruedLiabilities,870000.000,,,,-2639000.000,,,,-3351000.000,,,,-1647000.000
IncreaseDecreaseInDeferredRevenue,2714000.000,,,,2438000.000,,,,2039000.000,,,,197000.000
IncreaseDecreaseInInventories,1785000.000,,,,-185000.000,,,,-772000.000,,,,2222000.000
IncreaseDecreaseInOtherAccruedLiabilities,89000.000,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,,-115000.000,,,,-69000.000,,,,14000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2277000.000,,,,-709000.000,,,,1167000.000,,,,1699000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,
InterestExpense,587000.000,125000.000,192000.000,124000.000,127000.000,104000.000,151000.000,127000.000,126000.000,126000.000,145000.000,27000.000,44000.000
InterestPaid,341000.000,,,,,,,,,,,,
LitigationSettlementExpense,1846000.000,-5859000.000,910000.000,266000.000,445000.000,1025000.000,469000.000,265000.000,1791000.000,202000.000,66000.000,,0.000
NetCashProvidedByUsedInFinancingActivities,106349000.000,,,,64000.000,,,,345000.000,,,,2040000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,106349000.000,,,,64000.000,,,,345000.000,,,,2040000.000
NetCashProvidedByUsedInInvestingActivities,-2022000.000,,,,-901000.000,,,,-70704000.000,,,,-980000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2022000.000,,,,-901000.000,,,,-70704000.000,,,,-980000.000
NetCashProvidedByUsedInOperatingActivities,-2971000.000,,,,-5498000.000,,,,10438000.000,,,,545000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2971000.000,,,,-5498000.000,,,,10438000.000,,,,545000.000
NetIncomeLoss,-5102000.000,-1296000.000,-12304000.000,-16018000.000,-13734000.000,-9977000.000,-8967000.000,-7356000.000,-9535000.000,,,,-3900000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-1296000.000,-12304000.000,,-13734000.000,-9977000.000,-8967000.000,-7356000.000,-9535000.000,-4935000.000,-4684000.000,-1786000.000,-3900000.000
NonoperatingIncomeExpense,-612000.000,-263000.000,-702000.000,-1365000.000,-100000.000,-320000.000,-129000.000,-292000.000,89000.000,894000.000,164000.000,-2211000.000,798000.000
OperatingExpenses,39977000.000,35516000.000,43044000.000,48304000.000,46803000.000,45361000.000,46697000.000,49772000.000,49997000.000,48691000.000,46670000.000,48854000.000,50466000.000
OperatingIncomeLoss,-4285000.000,-724000.000,-11369000.000,-13893000.000,-13572000.000,-9426000.000,-8634000.000,-6814000.000,-9420000.000,-5770000.000,-4550000.000,621000.000,-4324000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-9479000.000,-4903000.000,-4736000.000,-1867000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,56000.000,32000.000,-52000.000,-81000.000,-1000.000
OtherNoncashIncomeExpense,,,,,,,,,-276000.000,,,,278000.000
PaymentsToAcquireMarketableSecurities,,,,,,,,,69530000.000,,,,18616000.000
PaymentsToAcquirePropertyPlantAndEquipment,2022000.000,,,,901000.000,,,,1388000.000,,,,678000.000
PreferredStockAccretionOfRedemptionDiscount,1150000.000,,,,0.000,,,,,,,,
ProceedsFromIssuanceInitialPublicOffering,192700000.000,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,-64000.000,,,,370000.000,,,,2065000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,0.000,,,,-25000.000,,,,-25000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,,,214000.000,,,,18314000.000
PropertyPlantAndEquipmentTransfersAndChanges,1416000.000,,,,747000.000,,,,345000.000,,,,783000.000
ProvisionForDoubtfulAccounts,263000.000,,,,144000.000,,,,,,,,
RepaymentsOfLinesOfCredit,20000000.000,,,,0.000,,,,,,,,
RepaymentsOfLongTermCapitalLeaseObligations,76000.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,11205000.000,11869000.000,12342000.000,14487000.000,14309000.000,13671000.000,13562000.000,13301000.000,14777000.000,14486000.000,15968000.000,15469000.000,17042000.000
RevenueFromRelatedParties,,600000.000,800000.000,,1400000.000,,,,,,,,
Revenues,45745000.000,45132000.000,43428000.000,45202000.000,44017000.000,47536000.000,50778000.000,56624000.000,53804000.000,57130000.000,55068000.000,64001000.000,60286000.000
SalesRevenueGoodsNet,36417000.000,34122000.000,31601000.000,32346000.000,30516000.000,33331000.000,34990000.000,39464000.000,36374000.000,38797000.000,35275000.000,43474000.000,39706000.000
SalesRevenueNet,45745000.000,45132000.000,43428000.000,45202000.000,44017000.000,47536000.000,50778000.000,56624000.000,53804000.000,57130000.000,55068000.000,64001000.000,60286000.000
SalesRevenueServicesNet,9328000.000,11010000.000,11827000.000,12856000.000,13501000.000,14205000.000,15788000.000,17160000.000,17430000.000,18333000.000,19793000.000,20527000.000,20580000.000
SellingAndMarketingExpense,21563000.000,23975000.000,24651000.000,26648000.000,24522000.000,24962000.000,25774000.000,29273000.000,26768000.000,26773000.000,24331000.000,26488000.000,26263000.000
ShareBasedCompensation,1770000.000,3006000.000,3538000.000,4045000.000,4633000.000,4005000.000,4608000.000,3615000.000,4612000.000,3869000.000,4588000.000,3853000.000,4316000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,,,,,213000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,,,2751000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,,,,109000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,7700000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,537000.000,,,,421000.000,,,,4708000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,147000.000,,,,415000.000,,,,217000.000,,,,120000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,1230000.000,,,,149000.000,,0.000,,672000.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,2.050,,,,2.380,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,2.530,,,,1.590,,,,2.810,,,,2.840
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,5.010,,,,7.320,,,,6.890,,,,6.820
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,13.370,,,,4.670,,,,5.520,,,,0.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,4518000.000,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,2.420,,,,,,,,,,,,
StockGrantedDuringPeriodValueSharebasedCompensationGross,,,,,305000.000,,,,1603000.000,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,886000.000,,,,166000.000,,,,132000.000,,,,728000.000
TemporaryEquityAccretionOfDividends,-1150000.000,0.000,0.000,,0.000,0.000,0.000,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,13940000.000,59711000.000,59913000.000,-84882000.000,61485000.000,61945000.000,62753000.000,-123755000.000,64309000.000,64861000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,13940000.000,59711000.000,59913000.000,,,,62753000.000,,64309000.000,64861000.000,66260000.000,-129729000.000,68571000.000
WeightedAverageNumberOfSharesOutstandingBasic,13940000.000,59711000.000,59913000.000,-84882000.000,61485000.000,61945000.000,62753000.000,-123755000.000,64309000.000,64861000.000,,,
