,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,-22970000.000,,,,-30701000.000,
AllocatedShareBasedCompensationExpense,,373000.000,,,,323000.000,
AmortizationOfIntangibleAssets,,223000.000,,,,1571000.000,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,0.090,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,0.080,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,1482000.000,,,
BusinessAcquisitionsProFormaRevenue,,,,22899000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,691000.000,,,,-3516000.000,
CashPeriodIncreaseDecrease,,,,,,,2073000.000
CommonStockDividendsPerShareCashPaid,0.100,0.110,0.110,0.110,0.110,0.120,0.120
CommonStockDividendsPerShareDeclared,,,,,,,0.120
CostOfGoodsAndServicesSold,,5543000.000,9034000.000,10597000.000,10917000.000,12347000.000,11721000.000
CostOfGoodsSold,3312000.000,3233000.000,5879000.000,7040000.000,7014000.000,8323000.000,7584000.000
CostOfRevenue,5855000.000,6191000.000,9368000.000,10774000.000,10922000.000,12359000.000,11726000.000
CostOfServices,2543000.000,2310000.000,3155000.000,3557000.000,3903000.000,4024000.000,4137000.000
CurrentFederalTaxExpenseBenefit,,,,194000.000,,,
CurrentIncomeTaxExpenseBenefit,,,,299000.000,,,
CurrentStateAndLocalTaxExpenseBenefit,,,,105000.000,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,675000.000,,,
DeferredIncomeTaxExpenseBenefit,,848000.000,,637000.000,,472000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,-38000.000,,,
Depreciation,,273000.000,,,,386000.000,
DepreciationDepletionAndAmortization,,,,1973000.000,,1957000.000,1912000.000
Dividends,,-1670000.000,,,,-2036000.000,
DividendsCash,,,,1834000.000,,,2073000.000
EarningsPerShareBasic,0.140,0.110,0.070,0.090,0.100,0.130,0.110
EarningsPerShareDiluted,0.130,0.100,0.070,0.080,0.090,0.120,0.100
EffectiveIncomeTaxRateContinuingOperations,,,,0.387,,0.357,0.403
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.340,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.000,,,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,0.000,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,0.012,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,0.029,,,
GainLossOnSaleOfPropertyPlantEquipment,,3000.000,,,,9000.000,
GeneralAndAdministrativeExpense,1587000.000,1874000.000,3644000.000,4128000.000,3885000.000,3531000.000,3882000.000
GrossProfit,6969000.000,7514000.000,10426000.000,12125000.000,12527000.000,12423000.000,13067000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2290000.000,2568000.000,1899000.000,2418000.000,2864000.000,3417000.000,3107000.000
IncomeTaxExpenseBenefit,255000.000,944000.000,727000.000,936000.000,1243000.000,1220000.000,1253000.000
IncomeTaxExpenseBenefitContinuingOperations,,,,936000.000,,,
IncomeTaxesPaid,,,,,,245000.000,
IncreaseDecreaseInAccountsPayableTrade,,646000.000,,,,614000.000,
IncreaseDecreaseInAccountsReceivable,,46000.000,,,,-65000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,32000.000,,,,502000.000,
IncreaseDecreaseInAccruedLiabilities,,-1014000.000,,,,-2435000.000,
IncreaseDecreaseInInventories,,85000.000,,,,-1837000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-536000.000,,,,-2777000.000,
InterestPaid,,,,,,215000.000,
NetCashProvidedByUsedInFinancingActivities,,-1660000.000,,,,-1673000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1660000.000,,,,-1673000.000,
NetCashProvidedByUsedInInvestingActivities,,-252000.000,,,,-803000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-252000.000,,,,-803000.000,
NetCashProvidedByUsedInOperatingActivities,,2603000.000,,,,-1040000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2603000.000,,,,-1040000.000,
NetIncomeLoss,,,,1482000.000,,2197000.000,1854000.000
OperatingExpenses,4679000.000,4946000.000,8373000.000,9481000.000,9448000.000,8791000.000,9774000.000
OperatingIncomeLoss,2290000.000,2568000.000,2053000.000,2644000.000,,3632000.000,3293000.000
OtherCostOfOperatingRevenue,,648000.000,334000.000,177000.000,5000.000,12000.000,5000.000
OtherExpenses,,,,,,,186000.000
OtherIncome,,,-154000.000,-226000.000,,-215000.000,
OtherSalesRevenueNet,,388000.000,390000.000,190000.000,237000.000,14000.000,5000.000
PaymentsOfDividends,,1670000.000,,,,2036000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,252000.000,,286000.000,,803000.000,848000.000
ProceedsFromStockOptionsExercised,,10000.000,,,,1113000.000,
