,2011-09-30,2012-03-31,2012-09-30
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,-700.000,
CapitalLeasesIncomeStatementLeaseRevenue,,,-12231.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,75300.000,
CostOfMerchandiseSalesBuyingAndOccupancyCosts,106500.000,123000.000,1497352.000
CostsAndExpensesRelatedParty,,,0.000
CurrentIncomeTaxExpenseBenefit,,,0.000
DepreciationAndAmortization,,500.000,
EarningsPerShareBasic,-0.003,,0.060
EarningsPerShareBasicAndDiluted,,-0.004,
EarningsPerShareDiluted,,,0.010
GeneralAndAdministrativeExpense,,,437342.000
GrossProfit,-11400.000,-15600.000,3457468.000
IncomeLossFromContinuingOperations,-81500.000,-109000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,2848776.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-81500.000,-108900.000,
IncomeTaxExpenseBenefit,0.000,,
IncomeTaxReconciliationDeductions,,,-1414910.000
IncomeTaxReconciliationDeductionsMedicarePrescriptionDrugBenefitSubsidy,,,7863.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,1414910.000
IncomeTaxesPaid,,0.000,
IncreaseDecreaseInAccountsPayable,,-33900.000,
IncreaseDecreaseInAccountsReceivable,,14900.000,
IncreaseDecreaseInAccruedLiabilities,,9800.000,
IncreaseDecreaseInInventories,,-9400.000,
IncreaseDecreaseInPrepaidExpense,,3000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,509800000.000
InterestAndOtherIncome,,,2850267.000
InterestExpense,,0.000,
InterestExpenseLesseeAssetsUnderCapitalLease,,,5702.000
InterestExpenseRelatedParty,,,0.000
InterestExpenseShortTermBorrowings,,,6507.000
InvestmentIncomeNet,,,2877.000
LeaseAndRentalExpense,,,89345.000
NetCashProvidedByUsedInFinancingActivities,,200000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,200000.000,
NetCashProvidedByUsedInOperatingActivities,,-124700.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-124700.000,
NetIncomeLoss,,-108900.000,2848776.000
OperatingExpenses,,,607201.000
OperatingLeasesRentExpenseNet,,,62480.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,-47075.000
OtherComprehensiveIncomeLossBeforeTax,,,2801701.000
OtherIncome,,100.000,-1491.000
ProceedsFromInterestReceived,,,0.000
ProceedsFromIssuanceOfCommonStock,,0.000,
ProfitLoss,-81500.000,-108900.000,
Revenues,95100.000,107500.000,4954820.000
SalesRevenueNet,95100.000,107400.000,4954820.000
SellingExpense,,,169859.000
SellingGeneralAndAdministrativeExpense,70100.000,93400.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,557683290.000
WeightedAverageNumberOfSharesOutstandingBasic,25797834.000,25797834.000,47883290.000
