,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,101957.000,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,-6423.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-10393.000,166825.000
CostOfRevenue,1355873.000,2269426.000
CurrentFederalTaxExpenseBenefit,,98071.000
CurrentIncomeTaxExpenseBenefit,,109493.000
CurrentStateAndLocalTaxExpenseBenefit,,11422.000
DeferredFederalIncomeTaxExpenseBenefit,,-34253.000
DeferredIncomeTaxExpenseBenefit,,-38244.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-3991.000
Depreciation,,5816.000
DepreciationAndAmortization,4860.000,5816.000
DepreciationDepletionAndAmortization,134527.000,135790.000
EarningsPerShareBasicAndDiluted,-0.001,0.160
ForeignCurrencyTransactionGainLossBeforeTax,-869.000,826.000
GrossProfit,889516.000,2007062.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-475333.000,185815.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,605353.000,315911.000
IncreaseDecreaseInAccountsReceivable,546801.000,214986.000
IncreaseDecreaseInOtherCurrentAssets,6377.000,10419.000
InterestExpense,37949.000,20192.000
InterestPaidNet,,6335.000
IssuanceOfStockAndWarrantsForServicesOrClaims,101957.000,22500.000
LeaseAndRentalExpense,,100540.000
NetCashProvidedByUsedInFinancingActivities,230533.000,-168358.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,230533.000,-168358.000
NetCashProvidedByUsedInInvestingActivities,-12427.000,-23733.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-12427.000,-23733.000
NetCashProvidedByUsedInOperatingActivities,-228499.000,358916.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-228499.000,358916.000
NetIncomeLoss,-475333.000,185815.000
NonoperatingIncomeExpense,7680.000,53830.000
OperatingExpenses,1372529.000,1875077.000
OperatingIncomeLoss,-483013.000,131985.000
OtherNonoperatingIncome,,19155.000
OtherNonoperatingIncomeExpense,-10000.000,16656.000
PaymentsForRepurchaseOfCommonStock,,20000.000
PaymentsToAcquireIntangibleAssets,,16299.000
PaymentsToAcquirePropertyPlantAndEquipment,12427.000,7434.000
ProceedsFromIssuanceOfCommonStock,205000.000,
ProceedsFromIssuanceOfDebt,72033.000,
RepaymentsOfNotesPayable,46500.000,51325.000
RepaymentsOfRelatedPartyDebt,,97033.000
Revenues,2245389.000,4276488.000
SalesRevenueNet,2245389.000,4276488.000
SellingGeneralAndAdministrativeExpense,1367669.000,1869261.000
StockIssuedDuringPeriodValueNewIssues,205000.000,
StockIssuedDuringPeriodValueOther,8250.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,22500.000
StockRepurchasedAndRetiredDuringPeriodValue,,38750.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,1196616.000
