,2016-06-30,2016-09-30,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1348974.000
CasinoRevenue,7001070.000,7324936.000,7704471.000
CommonStockDividendsPerShareDeclared,0.250,0.050,0.050
CostOfUtilities,321851.000,540468.000,280906.000
CostsAndExpenses,9988467.000,15071503.000,10581262.000
Depreciation,618030.000,672465.000,645723.000
EarningsPerShareBasic,0.530,0.220,0.120
EarningsPerShareDiluted,0.530,0.210,0.120
EmployeeStockOwnershipPlanESOPCompensationExpense,,,106601.000
FoodAndBeverageCostOfSales,1095784.000,1537438.000,613376.000
FoodAndBeverageRevenue,2224296.000,3446063.000,1345875.000
GainLossOnDispositionOfAssets1,3990519.000,,-12813.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3847555.000,1559443.000,873997.000
IncomeTaxExpenseBenefit,1572655.000,633606.000,361000.000
IncomeTaxesPaidNet,,,-244000.000
IncreaseDecreaseInAccountsPayable,,,1553156.000
IncreaseDecreaseInAccountsReceivable,,,83942.000
IncreaseDecreaseInDeferredIncomeTaxes,,,79000.000
IncreaseDecreaseInDueToEmployeesCurrent,,,-560371.000
IncreaseDecreaseInDueToRelatedParties,,,95710.000
IncreaseDecreaseInIncomeTaxesReceivable,,,-440000.000
IncreaseDecreaseInOtherCurrentAssets,,,65859.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,233019.000
IncreaseDecreaseInRestrictedCash,,,1017707.000
LaborAndRelatedExpense,5812020.000,6218896.000,5048886.000
MarketingAndAdvertisingExpense,717714.000,1012905.000,216189.000
NetCashProvidedByUsedInFinancingActivities,,,-67687.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-67687.000
NetCashProvidedByUsedInInvestingActivities,,,-672264.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-672264.000
NetCashProvidedByUsedInOperatingActivities,,,2088925.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,2088925.000
NetIncomeLoss,2274900.000,925837.000,512997.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,215000.000
NonoperatingIncomeExpense,-49970.000,538.000,12188.000
NotesIssued1,,,3191000.000
OperatingIncomeLoss,3897525.000,1558905.000,861809.000
OtherCostAndExpenseOperating,2895406.000,2973146.000,1294562.000
OtherNonoperatingIncomeExpense,-49970.000,538.000,12188.000
OtherOperatingIncome,1677602.000,2347464.000,886788.000
PaymentsForCapitalImprovements,,,672264.000
PaymentsOfDividends,,,216411.000
ProceedsFromIssuanceOfCommonStock,,,148724.000
ProfessionalAndContractServicesExpense,,,861534.000
PromotionalAllowances,37919.000,43030.000,25927.000
Revenues,13885992.000,16630408.000,11443071.000
SalesRevenueNet,12208390.000,14282944.000,10556283.000
ShareBasedCompensation,,,91069.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,15000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,13.760
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,7.300
StockIssuedDuringPeriodSharesStockOptionsExercised,,,17500.000
StockOptionPlanExpense,51000.000,64000.000,91000.000
UnusualOrInfrequentItemInsuranceProceeds,,592276.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,27386.000,26220.000,49405.000
WeightedAverageNumberOfDilutedSharesOutstanding,4302387.000,4322801.000,4392015.000
WeightedAverageNumberOfSharesOutstandingBasic,4275001.000,4296581.000,4342610.000
