,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5364000.000,5024000.000,5560000.000,5424000.000,5949000.000,6379000.000,6596000.000,6629000.000,6628000.000,8279000.000,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,1909000.000,2541000.000,3413000.000,3441000.000,2515000.000,2299000.000,2101000.000,2692000.000,1322000.000,1991000.000,1567000.000,1864000.000,1899000.000
AccruedIncomeTaxesNoncurrent,,,227000.000,227000.000,227000.000,237000.000,237000.000,237000.000,237000.000,601000.000,614000.000,617000.000,590000.000,517000.000,482000.000,602000.000,591000.000,630000.000,687000.000,702000.000,667000.000,620000.000,606000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,6417000.000,6456000.000,5590000.000,6817000.000,5594000.000,6120000.000,6058000.000,5619000.000,6033000.000,6366000.000,6360000.000,9088000.000,6364000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,45867000.000,,,,50732000.000,,,,52636000.000,,,,53627000.000,,,,59690000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6356000.000,2623000.000,4358000.000,3001000.000,5042000.000,4569000.000,3356000.000,1118000.000,2859000.000,2008000.000,301000.000,1762000.000,-1352000.000,-3636000.000,-8457000.000,-7511000.000,-10873000.000,-12704000.000,-9336000.000,-10262000.000,-10103000.000,-12609000.000,-11433000.000
AdditionalPaidInCapital,75137000.000,75141000.000,75148000.000,75380000.000,75382000.000,75388000.000,75390000.000,75391000.000,75116000.000,75138000.000,75162000.000,75184000.000,75197000.000,76169000.000,75976000.000,76478000.000,76907000.000,77318000.000,77551000.000,77745000.000,77988000.000,78174000.000,78292000.000
Assets,135558000.000,132500000.000,135269000.000,131384000.000,136032000.000,137336000.000,143208000.000,165392000.000,169342000.000,190624000.000,187934000.000,190485000.000,188497000.000,187467000.000,183615000.000,194744000.000,190441000.000,187083000.000,193485000.000,194148000.000,219484000.000,217838000.000,218073000.000
AssetsCurrent,21981000.000,23804000.000,25234000.000,21956000.000,24974000.000,26535000.000,34170000.000,31084000.000,33333000.000,32360000.000,31456000.000,31149000.000,32370000.000,30163000.000,29962000.000,34597000.000,35651000.000,34540000.000,34894000.000,36690000.000,39312000.000,45948000.000,44901000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,0.000,,,,0.000,0.000,,,,,,,,
