,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AllocatedShareBasedCompensationExpense,,,13515000.000,,16248000.000,20604000.000,17223000.000,17339000.000,17700000.000,15529000.000,16490000.000,17792000.000,18118000.000,18824000.000,21399000.000,21099000.000,20581000.000,20283000.000,23905000.000,21631000.000,23013000.000,23459000.000,25571000.000,25540000.000,25834000.000,25562000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,9844000.000,,12688000.000,15915000.000,13358000.000,13464000.000,13741000.000,11664000.000,12455000.000,13205000.000,13898000.000,14553000.000,16494000.000,16271000.000,15882000.000,15616000.000,18268000.000,16563000.000,17860000.000,17324000.000,18790000.000,17642000.000,18763000.000,18497000.000
AmortizationOfIntangibleAssets,3748000.000,3756000.000,3553000.000,3544000.000,3521000.000,4905000.000,26742000.000,67685000.000,33189000.000,33072000.000,33092000.000,31371000.000,28995000.000,32935000.000,33715000.000,34055000.000,33214000.000,32959000.000,33807000.000,39701000.000,38376000.000,32500000.000,32445000.000,30000000.000,30485000.000,28486000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,5469000.000,,3876000.000,3123000.000,3995000.000,-7680000.000,2573000.000,1749000.000,1648000.000,-4644000.000,1378000.000,1998000.000,2875000.000,-4055000.000,2440000.000,1190000.000,563000.000,-2830000.000,2441000.000,2886000.000,2270000.000,-5626000.000,492000.000,948000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,29833000.000,75656000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,436541000.000,443747000.000,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,0.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-74795000.000,,,,-43738000.000,,,,-150017000.000,,,,-129388000.000,,,,-188938000.000,,,,-253202000.000,,,,-148911000.000,
ComprehensiveIncomeNetOfTax,,,49913000.000,,53484000.000,22485000.000,66575000.000,44838000.000,69184000.000,56883000.000,40133000.000,68366000.000,49966000.000,69889000.000,63998000.000,41877000.000,30033000.000,64311000.000,48052000.000,40252000.000,36615000.000,95108000.000,58226000.000,77675000.000,92171000.000,73050000.000
CostMethodInvestmentsRealizedGains,,,800000.000,,,,,,,,,,,,,,,,,,,,,,,
CostOfGoodsSoldDepreciationDepletionAndAmortization,,,13368000.000,,13388000.000,23699000.000,21156000.000,23012000.000,26516000.000,26398000.000,26537000.000,24853000.000,22753000.000,25674000.000,26272000.000,26612000.000,25866000.000,25612000.000,26704000.000,31863000.000,30526000.000,24555000.000,24463000.000,22574000.000,21472000.000,19634000.000
CostOfRevenue,84305000.000,86028000.000,84732000.000,85385000.000,89854000.000,100506000.000,99789000.000,102524000.000,111063000.000,107733000.000,115647000.000,119109000.000,105849000.000,114085000.000,115530000.000,121421000.000,124633000.000,124972000.000,129471000.000,139844000.000,129444000.000,131630000.000,139677000.000,142211000.000,155746000.000,162028000.000
CostOfServicesLicensesAndMaintenanceAgreements,50523000.000,51146000.000,52089000.000,51632000.000,57722000.000,57592000.000,57415000.000,60082000.000,64492000.000,61569000.000,69857000.000,72992000.000,62825000.000,67302000.000,68573000.000,69648000.000,70784000.000,70350000.000,77516000.000,84983000.000,76393000.000,85444000.000,92042000.000,92946000.000,96971000.000,100907000.000
CostOfServicesMaintenanceCosts,20547000.000,19974000.000,19275000.000,20445000.000,18744000.000,19215000.000,21218000.000,19430000.000,20055000.000,19766000.000,19253000.000,21264000.000,20271000.000,21109000.000,20685000.000,25161000.000,27983000.000,29010000.000,25251000.000,22998000.000,22525000.000,21631000.000,23172000.000,26691000.000,37303000.000,41487000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,,,,1300000.000,
DebtInstrumentIncreaseAdditionalBorrowings,,,,,,,,,150000000.000,,,,,,,,,,,,,,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,,7500000.000,,,,7500000.000,,,,7500000.000,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,3371000.000,,,,14533000.000,,,,-4900000.000,,,,5891000.000,,,,-158000.000,,,,-3955000.000,,,,12989000.000,
DepreciationDepletionAndAmortization,31676000.000,,,,31965000.000,,,,47064000.000,,,,43714000.000,,,,50529000.000,,,,56436000.000,,,,49464000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,1732000.000,,-3453000.000,-2117000.000,-3890000.000,-4775000.000,-279000.000,2010000.000,3741000.000,1093000.000,3306000.000,-874000.000,2540000.000,-1090000.000,-1055000.000,-6371000.000,-2390000.000,-5107000.000,-3716000.000,-5197000.000,-5174000.000,-6623000.000,-3854000.000,-1738000.000
