,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,,,,,,,,,2004840.000
AllocatedShareBasedCompensationExpense,,,,4100.000,4101.000,4099.000,4100.000,,5292.000,5291.000,5291.000,,5291.000,5291.000,372.000,,372.000,372.000,4.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,6954.000,,,,,0.000,,,,0.000,,0.000,,0.000,,0.000,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,366128.000,,-812356.000,,,,-754926.000,,,,-354732.000,,,,579460.000,,,,1930129.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,8571.000,,,,0.000,,,,,,,,,,,,
CostOfGoodsAndServicesSold,1879470.000,2255390.000,1601783.000,1363569.000,1284897.000,1465365.000,1284688.000,1553489.000,1249890.000,1452648.000,1546588.000,1890427.000,1608467.000,1961501.000,1608568.000,1913575.000,1584721.000,1714727.000,1700460.000,2204976.000,1707680.000
DebtInstrumentUnusedBorrowingCapacityFee,,,,,15000.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-35715.000,,-35715.000,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,193325.000,,189113.000,,,,235478.000,,,,307156.000,,,,327105.000,,,,367113.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,0.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.040,0.080,0.040,0.060,0.060,0.110,0.050,0.080,0.040,0.110,0.120,0.180,0.060,0.100,0.090,0.120,0.080,0.070,0.090,0.190,0.040
EarningsPerShareDiluted,0.040,0.080,0.040,0.060,0.060,0.110,0.050,0.070,0.040,0.110,0.120,0.170,0.060,0.100,0.090,0.120,0.080,0.070,0.090,0.190,0.040
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,,,,36000.000,,,,127080.000,,,,119537.000,,,,21630.000
GainLossOnDispositionOfAssets,,,,,,,,,0.000,,,,,,,,,,,,1243.000
GainLossOnDispositionOfProperty,,,,,-4850.000,,,,,,,,,,,,,,,,
GainLossOnInvestments,,,,,,,,,,,,,,,,,814.000,,,,10033.000
GrossProfit,1910175.000,2089530.000,1602928.000,1792193.000,1756662.000,2143894.000,1758858.000,2024061.000,1721989.000,2240764.000,2499613.000,2554240.000,2304034.000,2759653.000,2635951.000,3147123.000,2599048.000,2924301.000,3041251.000,3655928.000,2742865.000
IncomeLossFromContinuingOperations,,,,272903.000,296593.000,521125.000,232066.000,373708.000,174915.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,308706.000,600923.000,300401.000,511008.000,503721.000,854855.000,410965.000,558660.000,281547.000,889794.000,931721.000,834277.000,503843.000,802628.000,707786.000,1162991.000,761847.000,794569.000,961353.000,1589516.000,496885.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,0.060,0.060,0.110,0.050,0.080,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,0.060,0.060,0.110,0.050,0.070,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,-4675.000,0.000,,0.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,8060.000,0.000,,0.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,-0.000,0.000,,0.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,-0.000,0.000,,0.000,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,136337.000,227516.000,114036.000,,,333730.000,178899.000,,106632.000,343259.000,357775.000,-31667.000,189605.000,292397.000,253530.000,539884.000,273957.000,317397.000,361542.000,525414.000,181755.000
IncomeTaxExpenseBenefitContinuingOperations,,,,238105.000,207128.000,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,158000.000,87400.000,137300.000,327000.000,,114550.000,139000.000,408000.000,,101550.000,139000.000,291000.000,,375250.000,74000.000,0.000,,0.000
IncreaseDecreaseInAccountsPayable,,,287379.000,,-140254.000,,,,-172601.000,,,,-273104.000,,,,-177386.000,,,,66777.000
IncreaseDecreaseInAccountsReceivable,,,177458.000,,117619.000,,,,183406.000,,,,-426803.000,,,,-360798.000,,,,-398364.000
IncreaseDecreaseInAccruedLiabilities,,,-38394.000,,10450.000,,,,-68373.000,,,,-75776.000,,,,-126932.000,,,,-280500.000
IncreaseDecreaseInAccruedTaxesPayable,,,,,110994.000,,,,0.000,,,,,,,,,,,,181755.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,-35715.000,,,,-35715.000,,,,-35715.000,,,,-35715.000
IncreaseDecreaseInIncomeTaxesReceivable,,,-114036.000,,8734.000,,,,-7918.000,,,,-88048.000,,,,101042.000,,,,0.000
IncreaseDecreaseInInventories,,,-550928.000,,16354.000,,,,-88476.000,,,,-121714.000,,,,-124666.000,,,,193050.000
IncreaseDecreaseInOtherCurrentAssets,,,,,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,30973.000,,-65081.000,,,,35988.000,,,,30183.000,,,,170576.000,,,,-241298.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,32196.000,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,57253.000,,,,,,,,,,,,,,
InterestExpense,-49369.000,-51480.000,39120.000,86180.000,59342.000,63866.000,61635.000,60588.000,65996.000,61476.000,81242.000,80306.000,77034.000,77975.000,76535.000,75261.000,73011.000,72154.000,71264.000,74941.000,96700.000
InterestPaid,,,,86180.000,59342.000,63866.000,61635.000,54198.000,82788.000,62810.000,81613.000,55279.000,77593.000,79217.000,76930.000,74697.000,73503.000,72964.000,71683.000,74720.000,59539.000
InvestmentIncomeInterest,2247.000,4502.000,2991.000,3382.000,1969.000,1984.000,997.000,2013.000,340.000,257.000,421.000,13.000,0.000,4.000,74.000,2159.000,2040.000,2761.000,2688.000,2362.000,7314.000
NetCashProvidedByUsedInDiscontinuedOperations,,,,,8571.000,,,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-77191.000,,-62766.000,,,,601908.000,,,,45498.000,,,,1113905.000,,,,2091051.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-77191.000,,-62766.000,,,,601908.000,,,,45498.000,,,,1113905.000,,,,2091051.000
NetCashProvidedByUsedInInvestingActivities,,,-216936.000,,-714924.000,,,,-957806.000,,,,-677455.000,,,,-364563.000,,,,-513165.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-216936.000,,-714924.000,,,,-957806.000,,,,-677455.000,,,,-364563.000,,,,-513165.000
NetCashProvidedByUsedInOperatingActivities,,,660255.000,,-43237.000,,,,-399028.000,,,,277225.000,,,,-169882.000,,,,352243.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,660255.000,,-43237.000,,,,-399028.000,,,,277225.000,,,,-169882.000,,,,352243.000
NetIncomeLoss,172369.000,373407.000,186365.000,268228.000,296593.000,521125.000,232066.000,373708.000,174915.000,546535.000,573946.000,865944.000,314238.000,510231.000,454256.000,623107.000,487890.000,477172.000,599811.000,1064102.000,315130.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,,,,,408995.000,362481.000,467979.000,926991.000,183297.000
OperatingIncomeLoss,353050.000,617295.000,299056.000,581057.000,488704.000,885197.000,419123.000,581520.000,248735.000,759570.000,972657.000,825260.000,498667.000,844884.000,746745.000,1178281.000,742076.000,828204.000,994303.000,1602818.000,503127.000
OtherIncome,,,,,35715.000,35715.000,35715.000,,35715.000,35715.000,35715.000,,35715.000,35715.000,35715.000,,35715.000,35715.000,35715.000,35715.000,35715.000
OtherNonoperatingIncome,2778.000,30606.000,37474.000,12749.000,72390.000,31540.000,52480.000,35715.000,98468.000,191443.000,39885.000,89310.000,82210.000,35715.000,37502.000,57812.000,90742.000,35758.000,35626.000,59277.000,83144.000
PaymentsForRepurchaseOfCommonStock,,,-28946.000,,10700.000,,,,0.000,,,,,,,,120684.000,,,,178674.000
PaymentsOfDebtIssuanceCosts,,,,,15000.000,,,,0.000,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,248178.000,,268590.000,,,,883318.000,,,,539410.000,,,,156769.000,,,,328114.000
PreferredStockDividendsAndOtherAdjustments,,,,,,,,,,,,,,,,,-78895.000,-114691.000,-131832.000,,-131833.000
ProceedsFromCollectionOfNotesReceivable,,,29483.000,,23231.000,,,,0.000,,,,,,,,,,,,
ProceedsFromIssuanceOfDebt,,,,,,,,,0.000,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,,,,,,,2663516.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,,,,,,,,,,,,,1446142.000,,,,0.000
ProceedsFromLongTermLinesOfCredit,,,,,,,,,644424.000,,,,0.000,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,1759.000,,,,,,0.000,,,,,,,,,,,,45000.000
ProfitLoss,,,,,,,,,906557.000,1337502.000,1564790.000,,1237375.000,1596464.000,1469246.000,,1534633.000,1637029.000,1871486.000,,1410378.000
RepaymentsOfLongTermDebt,,,48245.000,,52066.000,,,,78516.000,,,,81582.000,,,,85673.000,,,,170004.000
Revenues,3789645.000,4344920.000,3204711.000,3155762.000,3077274.000,3644974.000,3079261.000,3577550.000,3007594.000,3729127.000,4081916.000,4444667.000,3948216.000,4756869.000,4280234.000,5060698.000,4219484.000,4674743.000,4777426.000,5896619.000,4486260.000
SalesRevenueNet,3789645.000,4344920.000,3204711.000,3155762.000,3041559.000,3609259.000,3043546.000,3577550.000,2971879.000,3693412.000,4046201.000,4444667.000,3912501.000,4721154.000,4244519.000,5060698.000,4183769.000,4639028.000,4741711.000,5860904.000,4450545.000
SellingExpense,,,,,,,,,815432.000,903262.000,934823.000,1066244.000,1066659.000,1163189.000,1166705.000,1219864.000,1064415.000,1287272.000,1169765.000,1273812.000,1332487.000
SellingGeneralAndAdministrativeExpense,1557125.000,1472235.000,1303872.000,1211136.000,1267958.000,1258697.000,1339735.000,1442541.000,1473254.000,1481194.000,1526956.000,1728980.000,1805367.000,1914769.000,1889206.000,1968842.000,1856972.000,2096097.000,2046948.000,2053110.000,2239738.000
ShareBasedCompensation,,,5302.000,,4101.000,,,,5292.000,,,,5291.000,,,,372.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,-30000.000,0.000,,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,0.000,,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,3.470,,5.000,2.310,3.090,,4.240,4.240,3.600,,3.240,3.220,0.000,,3.090
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,3.090,,,0.000,,,,0.000,,,0.000,0.000,,0.000,0.000,0.000,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,0.000,,,,0.000,,,0.000,0.000,,0.000,0.000,0.000,,0.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,0.000,,-28000.000,,-7200.000,-8000.000,-29.000,,-30000.000,-27971.000,-58000.000,,-36843.000,-23157.000,0.000,,-7000.000
StockRepurchasedDuringPeriodShares,,,,2762.000,,,,,,,,,,,,,,,,,
StockRepurchasedDuringPeriodValue,,,,10790.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,100263.000,86362.000,83095.000,,72538.000,74602.000,,,16608.000,4069.000,4383.000,,4424.000
WeightedAverageNumberOfDilutedSharesOutstanding,4897150.000,4896865.000,4891725.000,4828038.000,4832204.000,4842081.000,4849225.000,-9667189.000,4939412.000,4933550.000,4930860.000,-9873328.000,4957041.000,4983207.000,5007883.000,-9984132.000,5003741.000,5003583.000,4998444.000,-10010425.000,5010173.000
WeightedAverageNumberOfSharesOutstandingBasic,4892977.000,4892977.000,4887487.000,4821084.000,4800008.000,4796926.000,4791972.000,-9584105.000,4839149.000,4847188.000,4847765.000,-9684488.000,4884503.000,4908605.000,4956163.000,-9820559.000,4987133.000,4999514.000,4994061.000,-9989643.000,5005749.000
