,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,5093000.000,3408000.000,537000.000,-788000.000,-932000.000,327000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-595000.000,,,,,,
AdvertisingExpense,,283674000.000,334422000.000,274160000.000,251954000.000,191060000.000,186614000.000
AmortizationOfFinancingCosts,4659000.000,4825000.000,7070000.000,7672000.000,9305000.000,6886000.000,6116000.000
AmortizationOfIntangibleAssets,,,17796000.000,24562000.000,28599000.000,34719000.000,35752000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,188000.000,536000.000,1285000.000,3073000.000,1699000.000,1536000.000
AssetImpairmentCharges,,,,5426000.000,26709000.000,2455000.000,615000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,,,,10540000.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5603000.000,6935000.000,17016000.000,104342000.000,126655000.000,-59686000.000,-132870000.000
CommonStockDividendsPerShareDeclared,0.700,0.700,0.700,0.530,0.000,0.000,
ComprehensiveIncomeNetOfTax,195688000.000,314462000.000,264684000.000,200383000.000,70570000.000,15630000.000,77844000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,0.000,0.000,-532000.000,-1103000.000,249000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,264684000.000,200383000.000,70038000.000,14527000.000,78093000.000
CostOfGoodsAndServicesSold,621679000.000,716311000.000,680384000.000,652283000.000,142045000.000,112406000.000,110640000.000
CostOfGoodsSoldSubscription,39728000.000,55705000.000,63642000.000,70728000.000,,,
CostOfRevenue,661407000.000,772016000.000,744026000.000,723011000.000,677365000.000,590332000.000,579401000.000
CostOfServices,,,,,535320000.000,477926000.000,468761000.000
CurrentFederalTaxExpenseBenefit,,121860000.000,99437000.000,60556000.000,13558000.000,-6862000.000,-15254000.000
CurrentForeignTaxExpenseBenefit,,13299000.000,20614000.000,25121000.000,23405000.000,15740000.000,20191000.000
