,2011-10-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-259930.000
EarningsPerShareBasicAndDiluted,0.000
ExtinguishmentOfDebtGainLossIncomeTax,-794123.000
ForeignCurrencyTransactionGainLossRealized,37446.000
GainsLossesOnExtinguishmentOfDebt,794123.000
GeneralAndAdministrativeExpense,125860.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,270761.000
IncomeTaxExpenseBenefit,-38845.000
IncreaseDecreaseInAccountsPayable,671.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,38845.000
IncreaseDecreaseInAccruedLiabilities,27515.000
IncreaseDecreaseInOtherCurrentAssets,-19607.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-224505.000
InterestExpense,-13526.000
InvestmentIncomeInterest,4.000
NetCashProvidedByUsedInFinancingActivities,-466391.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-466391.000
NetCashProvidedByUsedInOperatingActivities,-701788.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-701788.000
NetIncomeLoss,231916.000
OperatingExpenses,547286.000
OperatingIncomeLoss,-547286.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,-24533.000
OtherComprehensiveIncomeLossTax,231916.000
OtherIncome,818047.000
PaymentsForProceedsFromLoansReceivable,-450000.000
ProceedsFromCollectionOfLongtermLoansToRelatedParties,58043.000
ProfessionalFees,364655.000
ProfitLoss,231916.000
RepaymentOfNotesReceivableFromRelatedParties,-107652.000
RepaymentsOfNotesPayable,-784000.000
SalariesWagesAndOfficersCompensation,52750.000
TemporaryEquityForeignCurrencyTranslationAdjustments,-24533.000
WeightedAverageNumberOfDilutedSharesOutstanding,62000000.000
