,2011-07-02,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-03-28,2015-06-27,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
CashAndCashEquivalentsPeriodIncreaseDecrease,,-982136.000,,,,11098.000,,,,-149324.000,,,,,,93975.000,,,,515507.000,
CommonStockDividendsPerShareDeclared,0.110,0.110,0.110,0.125,0.125,1.125,0.125,0.125,0.140,0.140,0.140,0.140,0.150,0.150,0.150,0.160,,0.160,,0.160,0.160
ComprehensiveIncomeNetOfTax,,,,,,1185848.000,1068917.000,851371.000,1463634.000,276966.000,571689.000,735312.000,212623.000,151961.000,1169548.000,681126.000,1342936.000,1008943.000,1258888.000,734064.000,1807687.000
CostOfGoodsSold,8975282.000,15270994.000,13939066.000,11789275.000,11624958.000,15517417.000,10846205.000,12396380.000,11509655.000,10065482.000,9455352.000,8907793.000,8639110.000,10051750.000,10372903.000,15968882.000,9661793.000,9693582.000,10021737.000,9656127.000,9365049.000
DepreciationAndAmortization,,217755.000,,,,318231.000,,,,,,,,,,286955.000,,,,260320.000,
DepreciationDepletionAndAmortization,,,,,,,,,,318233.000,,,,,,,,,,,
EarningsPerShareBasic,0.370,0.400,0.630,0.250,0.520,0.470,0.420,0.410,0.420,0.230,0.300,0.130,0.220,0.260,0.320,0.420,0.280,0.340,0.510,0.350,0.620
EarningsPerShareDiluted,0.360,0.390,0.620,0.250,0.510,0.460,0.410,0.410,0.410,0.220,0.300,0.130,0.220,0.260,0.320,0.420,0.280,0.340,0.500,0.350,0.620
EffectOfExchangeRateOnCashAndCashEquivalents,,-7929.000,,,,-80519.000,,,,-94496.000,,,,,,-88841.000,,,,-37945.000,
ForeignCurrencyTransactionGainLossBeforeTax,,-12158.000,,,,,,,,,,,,,,117352.000,-49917.000,-67025.000,4098.000,35159.000,-7066.000
ForeignCurrencyTransactionLossBeforeTax,,,,,,4732.000,24083.000,-823.000,-34166.000,-9312.000,-19015.000,-16209.000,13710.000,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,-4028.000,,,,-1569.000,
GeneralAndAdministrativeExpense,773425.000,1025275.000,1214422.000,1064464.000,1160523.000,1049303.000,1050357.000,1195663.000,1027186.000,1006964.000,1034368.000,990703.000,987040.000,1127917.000,1123101.000,1105569.000,1136626.000,1193092.000,1124265.000,1286128.000,1445499.000
GrossProfit,4719575.000,5223627.000,6993741.000,5147854.000,6156908.000,6143107.000,5776686.000,6224832.000,5419267.000,4787795.000,5253177.000,4343192.000,4405474.000,4981868.000,5440571.000,5483300.000,5190836.000,5653795.000,5953245.000,5566503.000,5860827.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,1011129.000,1356681.000,576053.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1538447.000,1691968.000,2685998.000,1123454.000,1964553.000,2066709.000,1785737.000,1811884.000,,,,,,1096438.000,1382535.000,1664752.000,1106749.000,1419219.000,1883611.000,1424892.000,2140475.000
