,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,871545.000
ComprehensiveIncomeNetOfTax,179570.000
DepreciationDepletionAndAmortization,307897.000
EarningsPerShareBasicAndDiluted,0.420
FeesAndCommissionsCreditCards,412565.000
FeesAndCommissionsDepositorAccounts,444348.000
GainsLossesOnSalesOfOtherRealEstate,-15599.000
ImpairmentOfRealEstate,13072.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,112558.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,74386.000
IncomeTaxExpenseBenefit,38172.000
IncomeTaxesPaid,22000.000
IncreaseDecreaseInDeferredIncomeTaxes,-52211.000
IncreaseDecreaseInLoansDeferredIncome,4066.000
IncreaseDecreaseInOperatingLiabilities,102577.000
IncreaseDecreaseInOtherOperatingAssets,348275.000
InterestAndDividendIncomeOperating,5791760.000
InterestExpense,425988.000
InterestIncomeExpenseAfterProvisionForLoanLoss,5285904.000
InterestIncomeExpenseNet,5365772.000
InterestPaid,422364.000
LaborAndRelatedExpense,2371869.000
NetCashProvidedByUsedInFinancingActivities,-2907439.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2907439.000
NetCashProvidedByUsedInInvestingActivities,2916653.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2916653.000
NetCashProvidedByUsedInOperatingActivities,862331.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,862331.000
NetChangeInterestAndNoninterestBearingDepositsDomestic,-2896501.000
NoninterestExpense,6188339.000
NoninterestIncome,1014993.000
NoninterestIncomeOtherOperatingIncome,158080.000
OccupancyNet,917419.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,105184.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,105184.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,105184.000
OtherNoninterestExpense,1568060.000
PaymentsForProceedsFromLoansAndLeases,-4239469.000
PaymentsForProceedsFromRealEstateHeldforinvestment,20608.000
PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,10938.000
PaymentsToAcquirePropertyPlantAndEquipment,106212.000
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,-1255000.000
ProceedsFromSaleOfOtherRealEstate,59004.000
ProvisionForDoubtfulAccounts,79868.000
ProvisionForLoanLeaseAndOtherLosses,79868.000
RealEstateAcquisitionsThroughForeclosures,1496131.000
TreasuryStockRetiredCostMethodAmount,-10938.000
UnrealizedGainLossOnSecurities,159360.000
