,2016-03-31,2016-06-30,2016-09-30
AdvertisingBarterTransactionsAdvertisingBarterRevenue,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-8053933.000,,
ComprehensiveIncomeNetOfTax,3975944.000,9985595.000,18525780.000
CostOfGoodsSold,1020255.000,9587583.000,17337888.000
DepreciationDepletionAndAmortization,1779.000,,
EarningsPerShareBasicAndDiluted,0.030,0.110,0.180
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,71556.000,,
EffectiveIncomeTaxRateContinuingOperations,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.250,,
EffectiveIncomeTaxRateReconciliationTaxHolidays,0.250,,
GrossProfit,4065120.000,12853258.000,19312461.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3696833.000,12071272.000,18958033.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,939235.000,,
IncomeTaxReconciliationTaxHolidays,939235.000,,
IncomeTaxesPaidNet,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,551579.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,0.000,,
IncreaseDecreaseInAccountsReceivable,4399391.000,,
IncreaseDecreaseInCustomerAdvancesAndDeposits,-309.000,,
IncreaseDecreaseInDepositOtherAssets,5416385.000,,
IncreaseDecreaseInIncomeTaxes,0.000,,
IncreaseDecreaseInInventories,30622.000,,
IncreaseDecreaseInOtherOperatingAssets,0.000,,
IncreaseDecreaseInOtherReceivables,-319.000,,
IncreaseDecreaseInPrepaidRent,81298.000,,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,0.000,,
InterestExpense,0.000,,
InterestIncomeExpenseNet,0.000,0.000,304.000
InterestPaid,0.000,,
LeaseAndRentalExpense,15288.000,,
NetCashProvidedByUsedInFinancingActivities,-2447994.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2447994.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,-5677495.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5677495.000,,
NetIncomeLoss,3696833.000,12071272.000,18958033.000
NonoperatingIncomeExpense,3.000,2516.000,861.000
OperatingExpenses,368290.000,784502.000,355289.000
OperatingIncomeLoss,3696830.000,12068756.000,18957172.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,279111.000,-2085677.000,-432253.000
OtherNonoperatingIncome,3.000,2516.000,557.000
PaymentsForRepurchaseOfEquity,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,-2447994.000,,
ProceedsFromRepaymentsOfShortTermDebt,0.000,,
ProvisionForDoubtfulAccounts,0.000,0.000,0.000
RelatedPartiesAmountInCostOfSales,0.000,,83596.000
RelatedPartyCosts,0.000,,
RevenueFromRelatedParties,0.000,,
SalesRevenueGoodsNet,5085375.000,22440841.000,36650349.000
SellingGeneralAndAdministrativeExpense,368290.000,784502.000,355289.000
ShareBasedCompensation,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,105954309.000,105954309.000,105954309.000
