,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,12641000.000,17268000.000,15874000.000,17084000.000,17858000.000,18924000.000,16870000.000,16912000.000,17592000.000,16599000.000,15920000.000,17471000.000,17154000.000,18953000.000,19033000.000,19137000.000,20232000.000,20688000.000,19866000.000,21508000.000,22044000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,22847000.000,,,,24535000.000,,,,22165000.000,,,,23812000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2346000.000,5059000.000,3636000.000,3606000.000,8789000.000,7952000.000,7635000.000,-3462000.000,-6321000.000,-10101000.000,-5286000.000,-1316000.000,-1983000.000,71000.000,2417000.000,-1386000.000,1752000.000,-1211000.000,3218000.000,6506000.000,4391000.000
AdditionalPaidInCapitalCommonStock,62691000.000,62729000.000,62767000.000,62785000.000,62824000.000,62835000.000,62848000.000,62853000.000,62858000.000,62863000.000,62722000.000,62850000.000,62980000.000,63096000.000,63259000.000,63377000.000,63507000.000,63637000.000,63869000.000,64002000.000,65834000.000
Assets,1599921000.000,1609426000.000,1614773000.000,1648499000.000,1673105000.000,1662502000.000,1718136000.000,1693901000.000,1690974000.000,1689326000.000,1747226000.000,1780577000.000,1752760000.000,1732781000.000,1803344000.000,1794964000.000,1816968000.000,1840365000.000,1877275000.000,1901628000.000,1875529000.000
AssetsFairValueDisclosureNonrecurring,,,,,16235000.000,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,662790000.000,642390000.000,669040000.000,677613000.000,691907000.000,691533000.000,654343000.000,682637000.000,648369000.000
AvailableForSaleSecurities,569500000.000,596936000.000,603759000.000,631971000.000,676089000.000,654739000.000,664257000.000,678570000.000,655525000.000,649979000.000,654738000.000,647599000.000,660983000.000,644465000.000,675321000.000,677063000.000,696994000.000,691563000.000,662265000.000,696257000.000,658445000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,5939000.000,9800000.000,14990000.000,11725000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,5909000.000,1878000.000,1370000.000,1649000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,659115000.000,639308000.000,649689000.000,682945000.000,664760000.000,665744000.000,662267000.000,648343000.000,662790000.000,642390000.000,669040000.000,677613000.000,691907000.000,691533000.000,654343000.000,682637000.000,648369000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,89732000.000,108743000.000,120035000.000,136598000.000,156980000.000,164199000.000,155358000.000,157499000.000,163797000.000,169014000.000,169965000.000,186480000.000,173385000.000,182347000.000,158440000.000,167396000.000,145868000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,92128000.000,110934000.000,121575000.000,133876000.000,153198000.000,157631000.000,151563000.000,155841000.000,161521000.000,167698000.000,169983000.000,185105000.000,173545000.000,181171000.000,159600000.000,169475000.000,147257000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,60460000.000,60822000.000,73464000.000,78625000.000,71895000.000,70123000.000,64418000.000,61242000.000,74071000.000,90174000.000,102726000.000,98801000.000,107372000.000,107431000.000,99163000.000,107874000.000,106685000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,62152000.000,62516000.000,75686000.000,79706000.000,73142000.000,71302000.000,65434000.000,62588000.000,75245000.000,91130000.000,104251000.000,99797000.000,108602000.000,107848000.000,100453000.000,110292000.000,108612000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,507923000.000,469743000.000,456175000.000,465682000.000,433868000.000,426414000.000,427388000.000,416531000.000,414901000.000,375699000.000,395108000.000,387573000.000,403094000.000,390831000.000,385817000.000,399031000.000,383438000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,520815000.000,481289000.000,466980000.000,462920000.000,427150000.000,416017000.000,422484000.000,415995000.000,414159000.000,378122000.000,399824000.000,387357000.000,406709000.000,391546000.000,391255000.000,408136000.000,390035000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,659115000.000,639308000.000,649689000.000,682945000.000,664760000.000,665744000.000,662267000.000,648343000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,1000000.000,,15000.000,2040000.000,2017000.000,5008000.000,15103000.000,13071000.000,10021000.000,7503000.000,1241000.000,4759000.000,8056000.000,10924000.000,10923000.000,8336000.000,12378000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,994000.000,,16000.000,2068000.000,2035000.000,5029000.000,15257000.000,13175000.000,10058000.000,7515000.000,1263000.000,4804000.000,8138000.000,10998000.000,10957000.000,8354000.000,12541000.000
