,2011-10-01,2012-03-24,2012-07-14,2012-10-06,2013-03-23,2013-10-05,2014-03-22,2014-10-04,2015-03-21,2015-10-03,2016-03-19,2016-10-01,2017-03-25
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,-2553000.000,,,1606000.000,,6018000.000,,-1819000.000,,-2643000.000,,1558000.000
AllocatedShareBasedCompensationExpense,,,235000.000,176000.000,176000.000,177000.000,156000.000,161000.000,135000.000,155000.000,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,46000.000,,23000.000,,28000.000,,,,
AmortizationOfIntangibleAssets,436000.000,517000.000,689000.000,516000.000,557000.000,544000.000,571000.000,567000.000,633000.000,650000.000,788000.000,376000.000,358000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,559250.000,,75000.000,,38250.000,,55200.000,,84200.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,,256000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,1500000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,,,100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1240000.000,,,-631000.000,,681000.000,,-1710000.000,,1278000.000,,1523000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,0.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,0.000,,,,
CommonStockDividendsPerShareCashPaid,0.250,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,0.150,0.080,0.080,0.090,0.090,0.100,0.100,0.110,0.110,0.110,0.115
ComprehensiveIncomeNetOfTax,-2433000.000,2161000.000,-737000.000,-9626000.000,1546000.000,3650000.000,2676000.000,8395000.000,1609000.000,2196000.000,2378000.000,4246000.000,1937000.000
CostOfGoodsSold,20428000.000,20009000.000,29685000.000,23249000.000,20960000.000,26945000.000,22718000.000,21945000.000,22585000.000,25156000.000,23539000.000,28505000.000,22528000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,,500000.000,,,,,,,,
DepreciationDepletionAndAmortization,,992000.000,,,1065000.000,,1147000.000,,1104000.000,,1610000.000,,901000.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,,,,,,,,0.000,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,5591000.000,,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,-379000.000,0.000,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,0.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,0.700,0.000,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,0.690,0.000,0.000,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,-4572000.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,3530000.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,1830000.000,0.000,0.000,,,
