,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29
AccountsPayableCurrent,27266000.000,28022000.000,43867000.000,28220000.000,38779000.000,35676000.000,46654000.000,33512000.000,37707000.000,36541000.000,39541000.000,30654000.000,37120000.000
AccountsReceivableGrossCurrent,,,,,,,,6446000.000,,,,3604000.000,
AccountsReceivableNetCurrent,3487000.000,5231000.000,4758000.000,2777000.000,4774000.000,7564000.000,8049000.000,5169000.000,5687000.000,4947000.000,4975000.000,2846000.000,2886000.000
AccruedLiabilitiesCurrent,15144000.000,15809000.000,21268000.000,17370000.000,16784000.000,17593000.000,22878000.000,18839000.000,20362000.000,19028000.000,23922000.000,19393000.000,18318000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,129470000.000,,,,125997000.000,
AdditionalPaidInCapital,36382000.000,36671000.000,36908000.000,37021000.000,37083000.000,37162000.000,37228000.000,37318000.000,37373000.000,37445000.000,37489000.000,37547000.000,37593000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,1277000.000,,,,758000.000,
Assets,134499000.000,131812000.000,140399000.000,127453000.000,139190000.000,138727000.000,146750000.000,133367000.000,141010000.000,131958000.000,138509000.000,123516000.000,128139000.000
AssetsCurrent,109934000.000,107768000.000,117335000.000,105372000.000,118788000.000,119004000.000,127585000.000,115029000.000,122842000.000,115369000.000,122761000.000,109442000.000,115129000.000
CashAndCashEquivalentsAtCarryingValue,3320000.000,2005000.000,1026000.000,2811000.000,5727000.000,3663000.000,7867000.000,3775000.000,4155000.000,4175000.000,4968000.000,3620000.000,3368000.000
DebtWeightedAverageInterestRate,,,,,,,,,,,,0.031,
DeferredRentCreditNoncurrent,21324000.000,20606000.000,19905000.000,19340000.000,18624000.000,17919000.000,17067000.000,16075000.000,14597000.000,13901000.000,13241000.000,12702000.000,12155000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,26400000.000,,,,30400000.000,
EmployeeRelatedLiabilitiesCurrent,4369000.000,3518000.000,4870000.000,2980000.000,4126000.000,3353000.000,5345000.000,3367000.000,4183000.000,2963000.000,4890000.000,2963000.000,3957000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,500000.000,,,,300000.000,
InventoryNet,98827000.000,95891000.000,107004000.000,98181000.000,106793000.000,105879000.000,110051000.000,104255000.000,109147000.000,104330000.000,111048000.000,100977000.000,105946000.000
LettersOfCreditOutstandingAmount,,,,,,,,3600000.000,,,,4500000.000,
LiabilitiesAndStockholdersEquity,134499000.000,131812000.000,140399000.000,127453000.000,139190000.000,138727000.000,146750000.000,133367000.000,141010000.000,131958000.000,138509000.000,123516000.000,128139000.000
LiabilitiesCurrent,91280000.000,88423000.000,98510000.000,89825000.000,102113000.000,101516000.000,112210000.000,102042000.000,113954000.000,108566000.000,114281000.000,105474000.000,112442000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,49900000.000,,,,56900000.000,
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,,,,,0.050,0.050,0.050,0.050,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,65000000.000,,,75000000.000,75000000.000,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,14400000.000,,,,8500000.000,
LoansPayableToBankCurrent,44501000.000,41074000.000,28505000.000,41255000.000,42424000.000,44894000.000,37333000.000,46324000.000,51702000.000,50034000.000,45928000.000,52464000.000,53047000.000
NumberOfStores,,,,,54.000,54.000,54.000,54.000,53.000,52.000,52.000,,50.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,146973000.000,,,,130343000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,31576000.000,,,,29673000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,13617000.000,,,,10182000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,20092000.000,,,,15226000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,22379000.000,,,,23046000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,27916000.000,,,,24799000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,31393000.000,,,,27418000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,18839000.000,,,,9761000.000,
PayablesToCustomers,,,,,,,,4662000.000,,,,4428000.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
PrepaidExpenseAndOtherAssetsCurrent,4300000.000,4641000.000,4547000.000,1603000.000,1494000.000,1898000.000,1618000.000,1830000.000,3853000.000,1917000.000,1770000.000,1999000.000,2929000.000
PropertyPlantAndEquipmentGross,,,,,,,,147808000.000,,,,140071000.000,
PropertyPlantAndEquipmentNet,24565000.000,24044000.000,23064000.000,22081000.000,20402000.000,19723000.000,19165000.000,18338000.000,18168000.000,16589000.000,15748000.000,14074000.000,13010000.000
RetainedEarningsAccumulatedDeficit,-14629000.000,-14030000.000,-15066000.000,-18875000.000,-18772000.000,-18012000.000,-19897000.000,-22210000.000,-25056000.000,-28096000.000,-26644000.000,-32349000.000,-34193000.000
SalesAndExciseTaxPayableCurrent,,,,,,,,2815000.000,,,,2756000.000,
SelfInsuranceReserveCurrent,,,,,,,,2782000.000,,,,2448000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,639569.000,,,,685032.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,18000.000,,,,13000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,2199007.000,,,,2120294.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,2.480,,,,2.460,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,,,,,2.720,,,,2.640,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,12000.000,,,,11000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,1606897.000,,,,1724694.000,
StockholdersEquity,21895000.000,22783000.000,21984000.000,18288000.000,18453000.000,19292000.000,17473000.000,15250000.000,12459000.000,9491000.000,10987000.000,5340000.000,3542000.000
ValuationAllowancesAndReservesBalance,,,,,,,,,,,,440000.000,
