,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayable,1573703.000,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,1771776.000,1690984.000,1634110.000,1555913.000,1743499.000,1728400.000,1927430.000,1985760.000,2076880.000,1961358.000,1697202.000,2122299.000,1803762.000,2032811.000,2185462.000,1973672.000,2105004.000,1869843.000
AccountsReceivableNetCurrent,2453390.000,2375288.000,2529567.000,2357726.000,2237434.000,2212072.000,2185061.000,2175505.000,2359460.000,2231454.000,2288143.000,2082379.000,2212220.000,2206636.000,2171553.000,2051477.000,1717925.000,1953933.000,1878023.000
AccruedLiabilities,1193473.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,1203234.000,1429391.000,1398668.000,1441679.000,1465724.000,1615842.000,1527435.000,1729671.000,1972132.000,1781935.000,1414424.000,1575358.000,1665139.000,1487782.000,1404959.000,1494481.000,1838452.000,1651018.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,500000.000,,,,,1100000.000,1200000.000,1300000.000,1400000.000,1500000.000,1400000.000,1300000.000,1400000.000,1400000.000,1500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,18593931.000,18792910.000,-19017526.000,-19256746.000,-19002946.000,-19189080.000,19383375.000,19565587.000,19802083.000,-19978322.000,20130032.000,20271183.000,19291414.000,19380389.000,19463023.000,19540890.000
AdditionalPaidInCapital,140291514.000,140497369.000,140824741.000,141199626.000,141765183.000,144087135.000,144300234.000,144385772.000,144559672.000,144832300.000,144952818.000,144991985.000,145126762.000,145146752.000,145146752.000,145188932.000,145290314.000,145290314.000,145315347.000
AllowanceForDoubtfulAccountsReceivable,330604.000,323339.000,339457.000,195737.000,209648.000,206299.000,209489.000,234879.000,245114.000,240003.000,202445.000,171821.000,200412.000,215573.000,241589.000,245375.000,283491.000,289974.000,291556.000
Assets,17765364.000,17598921.000,17458286.000,16568831.000,17567089.000,17566371.000,17446961.000,13927410.000,14097962.000,14104280.000,14216069.000,13511783.000,13797823.000,13784616.000,10955788.000,6638280.000,6473474.000,6420875.000,6403543.000
AssetsCurrent,3463539.000,3413185.000,3445886.000,3156974.000,2852450.000,2967705.000,2934091.000,2715415.000,2948393.000,3009434.000,3211077.000,2634155.000,2993386.000,3059477.000,2717694.000,2513347.000,2387111.000,2407425.000,2494104.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,246000.000,246000.000,246000.000,,,,,,,,
CapitalLeaseObligationsCurrent,,,,-9209.000,-9088.000,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,2074.000,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,13251.000,10766.000,,2170402.000,2066068.000,1912331.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,9938.000,10766.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,3313.000,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,-1968.000,-1678.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,11283.000,9088.000,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,13000.000,,,,,,,,,,,
Cash,,,,,196000.000,315000.000,372000.000,257000.000,268000.000,419000.000,600000.000,389000.000,564000.000,688000.000,406000.000,317000.000,483000.000,285000.000,477000.000
CashAndCashEquivalentsAtCarryingValue,290865.000,408547.000,335961.000,359795.000,196026.000,314705.000,372466.000,257018.000,267706.000,419417.000,599837.000,389015.000,564205.000,687829.000,406232.000,316887.000,483184.000,285396.000,476815.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,11779521.000,11889665.000,12294909.000,12902217.000,14430467.000,16100744.000,18800744.000,19345744.000,20045480.000,21010580.000,21634580.000,21964580.000,22444580.000,22544580.000,22794580.000,22869580.000,23287080.000,23287080.000,23472080.000
CommonStockSharesOutstanding,11779521.000,11889665.000,12294909.000,12902217.000,14430467.000,16100744.000,18800744.000,19345744.000,20045480.000,21010580.000,21634580.000,21964580.000,22444580.000,22544580.000,22794580.000,22869580.000,23287080.000,23287080.000,23472080.000
CommonStockValue,1177.000,1188.000,1229.000,1289.000,1443.000,1609.000,1879.000,1933.000,2004.000,2100.000,2162.000,2194.000,2242.000,2252.000,2277.000,2285.000,2327.000,2327.000,2346.000
CommonStockValueOutstanding,,,,,,,,-164000.000,,,,,,,,,,,
ContractualObligation,,,,,856873.000,,,,,,,,,,,,,,
ContractualObligationDueInFifthYear,,,,,30590.000,,,,,,,,,,,,,,
ContractualObligationDueInFourthYear,,,,,104223.000,,,,,,,,,,,,,,
ContractualObligationDueInNextTwelveMonths,,,,,522069.000,,,,,,,,,,,,,,
ContractualObligationDueInSecondYear,,,,,98614.000,,,,,,,,,,,,,,
ContractualObligationDueInThirdYear,,,,,101377.000,,,,,,,,,,,,,,
ConvertibleDebt,,,,1328115.000,1129267.000,1127402.000,1367879.000,1385381.000,1309945.000,1702083.000,1723941.000,1746741.000,2158000.000,2158000.000,2158000.000,2383000.000,1200000.000,1200000.000,1200000.000
ConvertibleDebtCurrent,407790.000,729890.000,723256.000,407384.000,678292.000,387531.000,427299.000,587198.000,932802.000,1400739.000,1457891.000,,,,919261.000,1167899.000,898667.000,1114393.000,1143607.000
ConvertibleDebtNoncurrent,1031870.000,666379.000,950097.000,801844.000,325232.000,580128.000,641440.000,548796.000,184089.000,,,1632952.000,2055240.000,2003994.000,1137988.000,1156925.000,186513.000,,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,101744.000,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,3015994.000,3294124.000,3372921.000,1846224.000,1858476.000,1862568.000
DebtInstrumentFaceAmount,,,,,,,,,,124256.000,124256.000,416667.000,,,2000000.000,,,,
DebtInstrumentInterestRateStatedPercentage,,,,0.150,,,,,,,,,,,,,,0.150,0.150
DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,,,,,,,,,,0.100,0.100,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,-118887.000,-125743.000,-159743.000,299140.000,249387.000,193054.000,301344.000,266050.000,113789.000,102760.000,154006.000,100751.000,58176.000,114820.000,85607.000,56393.000
DeferredCompensationEquity,,,,,,,44000.000,59000.000,,,,54000.000,,,,,,,
DeferredRevenue,96437.000,82886.000,77174.000,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,138856.000,94117.000,71024.000,160106.000,152696.000,113902.000,94415.000,114873.000,77624.000,83498.000,107286.000,105573.000,127220.000,103309.000,86172.000,72968.000
DeferredTaxAssetsNet,,,,,,,,,32200000.000,32300000.000,32300000.000,32.500,32.700,32800000.000,33000000.000,32.900,32400000.000,32600000.000,32500000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,31600000.000,31800000.000,32200000.000,32300000.000,32200000.000,,,,,,,,,,,
DueToRelatedParties,396392.000,,,,,,,,,,,,,,,,,,
