,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2015-05-31
AccountsPayableCurrentAndNoncurrent,141318.000,180637.000,172627.000,185602.000,236793.000,220014.000,295960.000,178252.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,111759.000,112784.000,109309.000,109834.000,111859.000,122384.000,124409.000,
AccruedInvestmentIncomeReceivable,49391.000,35034.000,42981.000,24096.000,43735.000,25734.000,41605.000,56172.000
AccruedLiabilitiesCurrentAndNoncurrent,654926.000,587638.000,473540.000,575567.000,751026.000,674187.000,737925.000,708961.000
AccruedPayrollTaxes,,,,207000.000,207000.000,294000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,97267.000,99945.000,102616.000,105288.000,107959.000,110630.000,113302.000,111929.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,216461.000,322668.000,148375.000,173532.000,197018.000,128335.000,96795.000,21413.000
AdditionalPaidInCapital,3615097.000,3640540.000,3664923.000,3776565.000,3923638.000,3961738.000,4013242.000,4199387.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,343594.000
Assets,8697422.000,9127724.000,8888439.000,8948166.000,8758302.000,8634796.000,8484133.000,11751092.000
AssetsDesignatedToClosedBlockOtherShortTermInvestments,,,,,,,,1612620.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,6610529.000,7051976.000,5915428.000,6549944.000,6700515.000,6292393.000,5374252.000,6983957.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,496215.000,511371.000,519120.000,479431.000,488760.000,523403.000,455708.000,778659.000
AvailableForSaleSecurities,,,,,,,,7784028.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,111735.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,90322.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,7762615.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,3787591.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,2914451.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,965179.000
AvailableForSaleSecuritiesDebtSecurities,6874454.000,7383026.000,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,6098648.000,6750365.000,6934015.000,6435343.000,5472116.000,7028728.000
AvailableForSaleSecuritiesEquitySecurities,448751.000,502989.000,,,,,,
AvailableForSaleSecuritiesEquitySecuritiesCurrent,,,484274.000,452542.000,452278.000,508788.000,454639.000,755301.000
Cash,51064.000,123088.000,259079.000,218190.000,220772.000,148327.000,315226.000,197644.000
CashAndCashEquivalentsAtCarryingValue,51064.000,123088.000,259079.000,218190.000,220772.000,148327.000,315226.000,704351.000
CashCollateralForBorrowedSecurities,,,,,,,,2352427.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000
CommonStockSharesIssued,254930437.000,259180106.000,270352831.000,275259668.000,308154805.000,310847903.000,322107908.000,368758154.000
CommonStockSharesOutstanding,254930437.000,259180106.000,242304304.000,275259668.000,308154805.000,310847903.000,322107908.000,368758154.000
CommonStockValue,25493.000,25918.000,27035.000,27526.000,30816.000,31085.000,32211.000,36357.000
DebtInstrumentInterestRateStatedPercentage,,,,0.100,,,,
DeferredPolicyAcquisitionCosts,130750.000,155728.000,167010.000,170276.000,155122.000,180508.000,138497.000,154978.000
DepositAssets,,,,,,,80000.000,80000.000
DueFromRelatedParties,,,,,,,,633039.000
DueToRelatedPartiesCurrent,,,,,,,,172609.000
FreshStartAdjustmentIncreaseDecreaseShortTermInvestments,,,,,,,-263359.000,
FundsHeldForClients,,,,,,,,-2352487.000
FundsHeldUnderReinsuranceAgreementsAsset,71385.000,35301.000,42458.000,0.000,18250.000,79389.000,90647.000,5689.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,27000.000,29000.000,40000.000,45000.000,
IntangibleAssetsNetExcludingGoodwill,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000
InterestPayableCurrentAndNoncurrent,1431156.000,1587116.000,1716884.000,1857726.000,1998846.000,2149665.000,2286052.000,2187200.000
InvestmentsAndCash,7891961.000,8256038.000,7833876.000,7752772.000,7869398.000,7748428.000,7497215.000,10101000.000
Liabilities,14020294.000,14720502.000,16158156.000,16534181.000,16802789.000,17173796.000,17408631.000,23997010.000
LiabilitiesAndStockholdersEquity,8697422.000,9127724.000,8888439.000,8948166.000,8758302.000,8634796.000,8484133.000,11751092.000
LongTermDebt,,,,,,,,7148580.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,2570533.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,3178850.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,544410.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,359505.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,331953.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,163329.000
LongTermDebtPercentageBearingFixedInterestRate,,,,500.000,,,,
NotesPayable,4853000.000,5062000.000,4836000.000,4716000.000,4846000.000,4739151.000,4587482.000,7148580.000
NotesPayableCurrent,,,,1369000.000,1369000.000,1262151.000,1227482.000,
NotesPayableRelatedPartiesClassifiedCurrent,,,,-6323.000,-214162.000,-86837.000,,
NotesReceivableRelatedPartiesCurrent,,,,,,,0.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,16740.000,5731.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,5580.000,5731.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,5580.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,5580.000,
OperatingLossCarryforwards,,,,,,,18600000.000,16200000.000
OperatingLossCarryforwardsValuationAllowance,,,,,,,6600000.000,5500000.000
OtherAssets,16067.000,90874.000,96370.000,90018.000,,,99187.000,14550.000
OtherAssetsNoncurrent,,,,,90594.000,102580.000,99187.000,14550.000
OtherLiabilities,176583.000,256053.000,290706.000,295002.000,277945.000,391495.000,418368.000,98372.000
PreferredStockParOrStatedValuePerShare,,,,,0.000,0.000,0.000,
PreferredStockRedemptionAmountFutureRedeemableSecurities,,,,,4520655.000,4982007.000,5214516.000,
PreferredStockSharesAuthorized,,,,,10000.000,10000.000,10000.000,
PreferredStockSharesIssued,,,,,6805.000,6805.000,6805.000,
PreferredStockSharesOutstanding,,,,,6805.000,6805.000,6805.000,
PreferredStockValue,9897779.000,10112969.000,10330112.000,10551586.000,10779959.000,11012938.000,1916330.000,
PremiumsAndOtherReceivablesNet,195015.000,154251.000,289463.000,499742.000,238284.000,173413.000,258698.000,426316.000
PrepaidReinsurancePremiums,165099.000,225422.000,243877.000,241529.000,175857.000,160353.000,196565.000,207413.000
PropertyPlantAndEquipmentNet,27754.000,25076.000,22404.000,19733.000,17062.000,14391.000,11719.000,1936.000
ReinsurancePayable,0.000,0.000,0.000,8595.000,,,0.000,
RelatedPartyTransactionDueFromToRelatedPartyNoncurrent,,,,109834.000,111859.000,122384.000,,
ReserveForLossesAndLossAdjustmentExpenses,919108.000,969494.000,1026489.000,1075861.000,1122894.000,1165747.000,,
RestrictedCashAndCashEquivalents,,,,,,,,2119327.000
RetainedEarningsAccumulatedDeficit,-22279585.000,-22929038.000,-23281717.000,-23975144.000,-24854590.000,-25570709.000,-26228523.000,-31886882.000
SharesIssued,,,,,,,,85135799.000
SharesOutstanding,,,,,,,-10840829.000,
ShortTermBankLoansAndNotesPayable,,,,,,,0.000,
ShortTermInvestments,517692.000,246935.000,991875.000,331675.000,262333.000,655970.000,1255234.000,
StockholdersEquity,-8524755.000,-8826943.000,-9111272.000,-9445935.000,-9923159.000,-10436613.000,-10840828.000,-14321028.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-5322872.000,-5592778.000,-7269717.000,-7586015.000,-8044487.000,-8539000.000,-8924498.000,-12245918.000
SurplusNotes,,,,,,,5804785.000,5830379.000
UnearnedPremiums,126388.000,127100.000,139402.000,126000.000,150962.000,208298.000,117920.000,186271.000
UnsecuredDebtCurrent,,,,,,,-175312.000,
