,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,-1691452.000,-2365550.000
CostsAndExpenses,4124102.000,5173347.000
DepreciationAndAmortization,857817.000,1032990.000
EarningsPerShareBasic,-0.070,-0.090
EarningsPerShareDiluted,-0.070,-0.090
IncomeTaxExpenseBenefit,14577.000,15036.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,2396.000,12374.000
InterestExpenseDebt,82633.000,83862.000
InvestmentIncomeInterest,452.000,850.000
LaborAndRelatedExpense,1417252.000,1463423.000
MarketingAndAdvertisingExpense,100126.000,297044.000
NetIncomeLoss,-1284693.000,-1954321.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1691452.000,-2365550.000
NonoperatingIncomeExpense,14671.000,-165098.000
OperatingCostsAndExpenses,1122626.000,1514228.000
OperatingIncomeLoss,-1284787.000,-1774187.000
OtherCostAndExpenseOperating,100847.000,130826.000
OtherIncome,94456.000,-94460.000
OtherSalesRevenueNet,43322.000,38028.000
PreferredStockDividendsIncomeStatementImpact,406759.000,411229.000
ProfessionalFees,134482.000,265243.000
Revenues,2839315.000,3399160.000
SalesRevenueNet,2744859.000,3493620.000
SalesRevenueServicesNet,2795993.000,3361132.000
SellingGeneralAndAdministrativeExpense,390952.000,469593.000
WeightedAverageNumberOfDilutedSharesOutstanding,24427552.000,25768211.000
WeightedAverageNumberOfSharesOutstandingBasic,24427552.000,25768211.000
