,2017-03-31
AccountsPayableCurrent,7173.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,346.000
AdditionalPaidInCapital,1691528.000
Assets,522514.000
AssetsCurrent,21201.000
CashAndCashEquivalentsAtCarryingValue,3201.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,200000000.000
CommonStockSharesIssued,55824970.000
CommonStockSharesOutstanding,55824970.000
CommonStockValue,55825.000
ConvertiblePreferredStockSharesIssuedUponConversion,100.000
DeferredTaxAssetsOperatingLossCarryforwards,98804.000
DeferredTaxAssetsValuationAllowance,98804.000
FurnitureAndFixturesGross,1659.000
InterestReceivableCurrent,18000.000
LiabilitiesAndStockholdersEquity,522514.000
LiabilitiesCurrent,409673.000
NotesAndLoansReceivableNetNoncurrent,500000.000
NotesPayableRelatedPartiesClassifiedCurrent,402500.000
OtherAdditionalCapital,1360000.000
OtherAssetsNoncurrent,500000.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,1000000.000
PreferredStockSharesOutstanding,1000000.000
PreferredStockValue,1000.000
PropertyPlantAndEquipmentNet,1313.000
RetainedEarningsAccumulatedDeficit,-2995512.000
StockholdersEquity,112841.000
