,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,76007000.000,89566000.000,82233000.000,91282000.000,63857000.000,72054000.000,56401000.000,81356000.000,77676000.000,91275000.000,91601000.000,103835000.000,74608000.000,92161000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,16147000.000,23168000.000,36030000.000,17388000.000,23105000.000,19595000.000
AccumulatedDistributionsInExcessOfNetIncome,1045117000.000,1075499000.000,1111356000.000,1142895000.000,1126561000.000,1024148000.000,1082458000.000,1143781000.000,1210054000.000,1279095000.000,-1321202000.000,-1342070000.000,1414997000.000,1478814000.000,1493890000.000,1528917000.000,1557953000.000,1525159000.000,1610086000.000,1584459000.000,1685173000.000,1712418000.000,1746617000.000,1585825000.000,1644621000.000,1792674000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3696000.000,-10285000.000,-15427000.000,-13902000.000,-13939000.000,-13604000.000,-13073000.000,-11257000.000,-9499000.000,-7811000.000,-6608000.000,-5125000.000,-3704000.000,-2305000.000,-866000.000,-8855000.000,-15445000.000,-9190000.000,-14187000.000,-12678000.000,-12035000.000,-12974000.000,-11146000.000,-5609000.000,-4288000.000,-4395000.000
AdditionalPaidInCapital,2548818000.000,2782510000.000,3322505000.000,3340470000.000,3543219000.000,4098785000.000,4098089000.000,4098882000.000,4101683000.000,4104200000.000,4106751000.000,4109765000.000,4110625000.000,4114566000.000,4223893000.000,4223747000.000,4334418000.000,4342829000.000,4449555000.000,4447816000.000,4620946000.000,4622939000.000,4631539000.000,4635413000.000,4635942000.000,4640550000.000
AdvanceRent,,,,,,,,,,,,,,,,,,33366000.000,33879000.000,36330000.000,35995000.000,37916000.000,37300000.000,34238000.000,36894000.000,35336000.000
Assets,5501877000.000,5961777000.000,6804903000.000,6721354000.000,6942515000.000,6972621000.000,6910902000.000,6888509000.000,6890781000.000,6743543000.000,6756066000.000,6807722000.000,6834023000.000,6932405000.000,6898088000.000,6846534000.000,6858511000.000,6939730000.000,6922730000.000,7663844000.000,7601568000.000,7610082000.000,7651169000.000,7679584000.000,7735911000.000,7767934000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,10700000.000,16200000.000,14400000.000,14400000.000,14100000.000,13500000.000,11600000.000,9900000.000,8000000.000,6900000.000,5500000.000,4000000.000,4000000.000,2400000.000,10600000.000,17500000.000,10700000.000,3400000.000,2200000.000,2500000.000,3800000.000,2000000.000,3800000.000,4900000.000,4400000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,192540000.000,0.000,36366000.000,0.000,279385000.000,0.000,0.000,0.000,,,,10152000.000,10152000.000,54533000.000,0.000,0.000,,,,11775000.000,,,,,,
AvailableForSaleSecuritiesDebtSecurities,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,3000000.000,3000000.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,1500000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,628300000.000,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,3100000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationEquipment,,,,6100000.000,,,,1500000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsNotAmortizable,,,,39600000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,305500000.000,,,,38100000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPlant,,,,1200000000.000,,,,37300000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationProperty,,,,301700000.000,,,,102100000.000,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,,4000000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,,,,,,907834000.000,,,,215000000.000,97000000.000,97000000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,25455000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,,,,,,,,,,,173924000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,,,,97028000.000,,,,80000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,810806000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,,,,,,,,,,,,,96486000.000,,,,80000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,0.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,11692000.000,21634000.000,13482000.000,12503000.000,3558000.000,184112000.000,82377000.000,12115000.000,7121000.000,9035000.000,11149000.000,30249000.000,15891000.000,26816000.000,14605000.000,15224000.000,6274000.000,2990000.000,1321000.000,6742000.000,3668000.000,5167000.000,3301000.000,2112000.000,2460000.000,1411000.000
CommercialPaperAtCarryingValue,,,,,,,,,,,,,,,,,,,,,,,,,220000000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000
CommonStockSharesIssued,187273833.000,196660518.000,219038779.000,219650225.000,227967573.000,250205424.000,250136597.000,250139408.000,250741559.000,250742325.000,250743021.000,250749665.000,251430708.000,251492420.000,255215905.000,255114603.000,,,,,267137288.000,267058578.000,267222186.000,267259469.000,267398819.000,267557894.000
CommonStockSharesOutstanding,187273833.000,196660518.000,219038779.000,219650225.000,227967573.000,250205424.000,250136597.000,250139408.000,250741559.000,250742325.000,250743021.000,250749665.000,251430708.000,251492420.000,255215905.000,255114603.000,258988739.000,259091257.000,262015237.000,261844521.000,267137288.000,267058578.000,267222186.000,267259469.000,267398819.000,267557894.000
CommonStockValue,1873000.000,1967000.000,2190000.000,2197000.000,2280000.000,2502000.000,2501000.000,2501000.000,2507000.000,2507000.000,2507000.000,2507000.000,2514000.000,2515000.000,2552000.000,2551000.000,2590000.000,2591000.000,2620000.000,2618000.000,2671000.000,2671000.000,2672000.000,2673000.000,2674000.000,2676000.000
DebtInstrumentBasisSpreadOnVariableRate,,,0.012,,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,3583515000.000,3424286000.000,3477162000.000,3557573000.000,3410300000.000,3545627000.000,3644890000.000
DebtInstrumentInterestRateStatedPercentage,,0.036,,,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,21500000.000,25300000.000,24100000.000,18200000.000,19500000.000,18200000.000,16900000.000,15600000.000,14400000.000,13100000.000,11800000.000,10600000.000,9300000.000,8000000.000,6700000.000,7000000.000,5700000.000,4400000.000,10000000.000,9200000.000,8400000.000,7800000.000,11200000.000,10400000.000,9700000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,,,,,12720000.000,12461000.000,11985000.000,13183000.000,8822000.000,8335000.000,
DeferredFinanceCostsNet,21850000.000,24747000.000,23709000.000,30068000.000,31641000.000,28579000.000,26810000.000,24990000.000,23654000.000,27043000.000,27269000.000,26924000.000,25516000.000,25545000.000,24344000.000,22686000.000,21676000.000,19930000.000,20206000.000,,,,,,,
DeferredGainOnSaleOfProperty,28931000.000,29011000.000,29106000.000,29100000.000,29449000.000,29430000.000,29458000.000,29406000.000,-29379000.000,-25469000.000,-25375000.000,25443000.000,25619000.000,24645000.000,27132000.000,24683000.000,5600000.000,6800000.000,9300000.000,6800000.000,7700000.000,8300000.000,8700000.000,9500000.000,9700000.000,10300000.000
DeferredIncomeTaxLiabilities,,,,,,,,0.000,,,,9151000.000,,,,192000.000,,,,107000.000,,,,,,
