,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AssetImpairmentCharges,,925093.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2312405.000,576454.000,-14553.000,-824939.000
ComprehensiveIncomeNetOfTax,-2805309.000,-5217481.000,-1770499.000,-4105629.000
CostOfGoodsAndServicesSold,8884367.000,,,
CostOfGoodsSold,,4850113.000,16494355.000,3905291.000
CurrentIncomeTaxExpenseBenefit,,102918.000,,
Depreciation,969442.000,,,
DepreciationAndAmortization,,,876150.000,690411.000
DepreciationDepletionAndAmortization,,934155.000,876150.000,690411.000
DepreciationExpense,,934155.000,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,-679853.000,-679856.000
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,145827.000,145827.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,158616.000,158616.000
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,-12789.000,-12789.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,825683.000,825683.000
EarningsPerShareBasic,,-0.110,,
EarningsPerShareBasicAndDiluted,-0.080,,-0.050,-0.030
EarningsPerShareDiluted,,-0.110,,
EffectOfExchangeRateOnCashAndCashEquivalents,22452.000,-1036.000,301331.000,-2473.000
GainLossOnDispositionOfProperty,,,40765.000,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,925086.000,,2441724.000
GainOrLossOnSaleOfStockInSubsidiary,,,613218.000,
GainsLossesOnSalesOfAssets,-133119.000,,,
GeneralAndAdministrativeExpense,4434638.000,3292124.000,2619642.000,1306233.000
GrossProfit,1484893.000,-365405.000,344409.000,370964.000
IncomeLossFromContinuingOperations,,,-3118559.000,-4037269.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3768738.000,-5124832.000,-3118559.000,-4037269.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.060,-0.030
IncomeLossFromDiscontinuedOperationsNetOfTax,,,600429.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,-12789.000,-12789.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,0.010,0.000
IncomeTaxExpenseBenefit,,102918.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1170407.000,399056.000,456714.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,425418.000,245150.000,382012.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1793692.000,-881345.000,-1413044.000
IncomeTaxReconciliationTaxSettlements,,102918.000,,
IncomeTaxesPaid,18956.000,102918.000,,
IncreaseDecreaseInAccountsPayable,-185743.000,58933.000,437964.000,-533386.000
IncreaseDecreaseInAccountsReceivable,537589.000,-504481.000,265063.000,-359381.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,1506748.000,56532.000,-672479.000,183770.000
IncreaseDecreaseInAssetsHeldForSale,-220189.000,,,
IncreaseDecreaseInConstructionPayables,-1448943.000,-329688.000,-34236.000,
IncreaseDecreaseInInventories,-2990194.000,-663606.000,-160028.000,-659783.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,161258.000,-495390.000,234351.000,-305.000
IncreaseDecreaseInRestrictedCash,,,-1132380.000,1141099.000
InterestExpense,,432030.000,-641793.000,-587746.000
InterestExpenseOtherLongTermDebt,,,,62500.000
InterestIncomeExpenseNet,-272619.000,-1054240.000,,
InterestPaid,263395.000,,725936.000,634566.000
InventoryWriteDown,,202238.000,438337.000,0.000
NetCashProvidedByUsedInFinancingActivities,-2781708.000,4002950.000,935567.000,-201869.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2781708.000,4002950.000,935567.000,-201869.000
NetCashProvidedByUsedInInvestingActivities,559218.000,-197019.000,642085.000,-278204.000
