,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,12133.000,13278.000,13127.000,6631.000
AccruedLiabilitiesCurrent,,,0.000,11424.000
AdditionalPaidInCapital,115053.000,115053.000,1258689.000,1258689.000
Assets,48566.000,1383.000,1362.000,
AssetsCurrent,45033.000,0.000,1362.000,
Cash,,,1362.000,
CashAndCashEquivalentsAtCarryingValue,45033.000,0.000,1362.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,10000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,7086000.000,7086000.000,291450000.000,291450000.000
CommonStockSharesOutstanding,6000000.000,7086000.000,291450000.000,291450000.000
CommonStockValue,7086.000,7086.000,291450.000,291450.000
DeferredTaxAssetsNet,0.000,,,
DeferredTaxAssetsValuationAllowance,13600.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-85706.000,-134034.000,-1572552.000,1583827.000
DueToOfficersOrStockholdersCurrent,0.000,,,
DueToRelatedPartiesCurrent,,,,15633.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,15633.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,39467.000,41617.000,43000.000,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,0.000,
IntangibleAssetsNetExcludingGoodwill,3533.000,,,
InterestPayableCurrent,0.000,,,
Liabilities,,,,33688.000
LiabilitiesAndStockholdersEquity,48566.000,1383.000,1362.000,
LiabilitiesCurrent,12133.000,13278.000,23775.000,33688.000
LoansPayableCurrent,,,10648.000,
OperatingLossCarryforwards,86000.000,,,
PreconfirmationAmortizableIntangibleAssetsNet,,1383.000,,
SharesOutstanding,,,-22413.000,
StockholdersEquity,36433.000,-11895.000,-22413.000,-33688.000
