,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,5653000.000,,,,6249000.000,,,,6363000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,157000.000,9000.000,68000.000,-108000.000,68000.000,88000.000,100000.000,-1037000.000,-890000.000
AdditionalPaidInCapital,,,40743000.000,40766000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,40766000.000,40766000.000,40766000.000,52763000.000,52975000.000,53188000.000,53400000.000,94302000.000,94478000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,196000.000,242000.000,291000.000,171000.000,192000.000,,,,,,,,
AdvancesFromFederalHomeLoanBanks,,,,,,51480000.000,20000000.000,27500000.000,,,,,
Assets,201411000.000,311779000.000,222852000.000,229820000.000,247577000.000,476989000.000,442085000.000,507265000.000,523067000.000,514729000.000,563992000.000,931435000.000,956378000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,174000.000,212000.000,227000.000,19000.000,28000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,66000.000,71000.000,67000.000,1681000.000,1455000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,69897000.000,66144000.000,60876000.000,111330000.000,111370000.000
AvailableForSaleSecurities,,,,,60039000.000,94254000.000,49226000.000,65944000.000,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,276000.000,56000.000,116000.000,13000.000,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,24000.000,42000.000,9000.000,187000.000,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,59787000.000,94240000.000,49119000.000,66118000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,24000.000,19000.000,5000.000,0.000,0.000,,,0.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,0.000,23000.000,4000.000,187000.000,66000.000,,,1681000.000,1455000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,0.000,17675000.000,4021000.000,54881000.000,16744000.000,,,87187000.000,91508000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,6009000.000,6010000.000,1995000.000,0.000,0.000,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,4035000.000,1979000.000,,,,,,,
