,2011-07-03,2011-10-02,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31
AmortizationOfFinancingCosts,,,,,,,81000.000
AmortizationOfIntangibleAssets,468000.000,489000.000,413000.000,409000.000,404000.000,408000.000,415000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,39600000.000
CapitalExpendituresIncurredButNotYetPaid,,,2000000.000,,,,5100000.000
ComprehensiveIncomeNetOfTax,,,16655000.000,24219000.000,29932000.000,-2882000.000,-22002000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,40176000.000,-6997000.000,,,,,
CostOfGoodsSoldAmortization,,,,,100000.000,,100000.000
CostOfRevenue,172926000.000,176223000.000,170765000.000,224021000.000,201702000.000,165965000.000,166519000.000
DepreciationDepletionAndAmortization,,,5411000.000,,,,5859000.000
EarningsPerShareBasic,0.260,0.340,0.030,0.310,0.140,-0.110,-0.060
EarningsPerShareDiluted,0.210,0.270,0.030,0.300,0.130,-0.100,-0.060
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,5413000.000,,,,-8439000.000
FiniteLivedIntangibleAssetsAmortizationExpense,,,500000.000,500000.000,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,5600000.000,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,-2318000.000,,,,297000.000
ForeignCurrencyTransactionGainLossRealized,,16879000.000,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,1400000.000,,,,
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,,,,,,,-4600000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-112000.000,,,,-30000.000
GrossProfit,87378000.000,68808000.000,54984000.000,97501000.000,81947000.000,25693000.000,38088000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,47873000.000,58179000.000,9513000.000,72043000.000,36351000.000,-20575000.000,-3267000.000
IncomeLossFromEquityMethodInvestments,413000.000,32000.000,-303000.000,-82000.000,122000.000,9000.000,-141000.000
IncomeTaxExpenseBenefit,16601000.000,16774000.000,4231000.000,25249000.000,15350000.000,-3414000.000,3753000.000
IncomeTaxesPaidNet,,,3327000.000,,,,518000.000
IncreaseDecreaseInAccountsPayable,,,-33079000.000,,,,9312000.000
IncreaseDecreaseInAccountsReceivable,,,-30234000.000,,,,-8615000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,2302000.000,,,,3113000.000
IncreaseDecreaseInAccruedLiabilities,,,-1450000.000,,,,3025000.000
IncreaseDecreaseInInventories,,,-4186000.000,,,,-8897000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,3499000.000,,,,3950000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-1335000.000,,,,1256000.000
InterestExpense,1631000.000,1697000.000,239000.000,567000.000,496000.000,449000.000,882000.000
InterestPaidCapitalized,,,7000.000,,,,240000.000
InventoryWriteDown,,,1500000.000,1700000.000,800000.000,5600000.000,2600000.000
InvestmentIncomeAmortizationOfPremium,,,,,,,147000.000
InvestmentIncomeInterest,709000.000,446000.000,202000.000,643000.000,339000.000,275000.000,400000.000
LitigationSettlementExpense,638000.000,236000.000,82000.000,,200000.000,,4267000.000
NetCashProvidedByUsedInContinuingOperations,,,19115000.000,,,,24941000.000
NetCashProvidedByUsedInFinancingActivities,,,-282000.000,,,,-414000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-282000.000,,,,-414000.000
NetCashProvidedByUsedInInvestingActivities,,,-8590000.000,,,,-4322000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-8590000.000,,,,-4322000.000
NetCashProvidedByUsedInOperatingActivities,,,22574000.000,,,,38116000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,22574000.000,,,,38116000.000
NetIncomeLoss,31685000.000,41437000.000,4979000.000,46712000.000,21123000.000,-17152000.000,-7161000.000
NetIncomeLossAttributableToParentDiluted,,,5000000.000,46700000.000,21100000.000,-17100000.000,-7200000.000
NetIncomeLossAvailableToCommonStockholdersBasic,30815000.000,40563000.000,4979000.000,46712000.000,21123000.000,-17152000.000,-7200000.000
NonoperatingIncomeExpense,-5418000.000,24284000.000,-8988000.000,12290000.000,-6761000.000,-7147000.000,694000.000
OperatingExpenses,34087000.000,34913000.000,36483000.000,37748000.000,38835000.000,39121000.000,42049000.000
OperatingIncomeLoss,53291000.000,33895000.000,18501000.000,59753000.000,43112000.000,-13428000.000,-3961000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,8491000.000,-31555000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,11676000.000,-22493000.000,8809000.000,,
